COD_MUNICIPIO;COD_UNICO_ENDERECO;ID_LOTE;ID_QUADRA;NOM_LOGRADOURO;NUM_ENDERECO;NOM_LOGRADOURO_ADJACENTE;DIM_TESTADA;DIM_PROFUNDIDADE
4104501;12157-1;01.05.002.3.0038.0600;01.05.002.3.0038;RUA OIAPOS;781;;10;50.00
4104501;86541-1;01.05.002.3.0038.050A;01.05.002.3.0038;RUA LORENO LAGEMANN;788;;10;52.00
4104501;12149-1;01.05.002.3.0038.0500;01.05.002.3.0038;RUA LORENO LAGEMANN;784;;10;48.00
4104501;143367-1;01.05.002.3.0038.0400;01.05.002.3.0038;RUA OTAVIO KISCHNER;148;;10;100.00
4104501;35947-1;01.05.002.3.0038.030C;01.05.002.3.0038;RUA OTAVIO KISCHNER;204;;10;25.00
4104501;90522-1;01.05.002.3.0038.030B;01.05.002.3.0038;RUA OTAVIO KISCHNER;194;;10;25.00
4104501;33022-1;01.05.002.3.0038.030A;01.05.002.3.0038;RUA OTAVIO KISCHNER;178;;10;25.00
4104501;12122-1;01.05.002.3.0038.0300;01.05.002.3.0038;RUA LORENO LAGEMANN;698;;10;25.00
4104501;43036-1;01.05.002.3.0038.020A;01.05.002.3.0038;RUA MINAS GERAIS;147;;10;100.00
4104501;12114-2;01.05.002.3.0038.0200;01.05.002.3.0038;RUA MINAS GERAIS;129;;10;50.00
4104501;12106-1;01.05.002.3.0038.0100;01.05.002.3.0038;RUA LORENO LAGEMANN;796;;10;100.00
4104501;11118-0;01.05.002.3.0028.1200;01.05.002.3.0028;RUA OIAPOS;859;;10;100.00
4104501;11100-0;01.05.002.3.0028.1100;01.05.002.3.0028;RUA LORENO LAGEMANN;834;;10;100.00
4104501;11096-1;01.05.002.3.0028.1000;01.05.002.3.0028;RUA OIAPOS;883;;10;100.00
4104501;130877-3;01.05.002.3.0028.0900;01.05.002.3.0028;RUA LORENO LAGEMANN;s/n;;10;100.00
4104501;86347-0;01.05.002.3.0028.080A;01.05.002.3.0028;RUA OIAPOS;891;;10;60.00
4104501;11070-2;01.05.002.3.0028.0800;01.05.002.3.0028;RUA OIAPOS;897;;10;40.00
4104501;11061-1;01.05.002.3.0028.0700;01.05.002.3.0028;RUA LORENO LAGEMANN;874;;10;100.00
4104501;11053-1;01.05.002.3.0028.0600;01.05.002.3.0028;RUA OIAPOS;915;;10;100.00
4104501;11045-1;01.05.002.3.0028.0500;01.05.002.3.0028;RUA LORENO LAGEMANN;890;;10;100.00
4104501;11037-0;01.05.002.3.0028.0400;01.05.002.3.0028;RUA OIAPOS;0;;10;100.00
4104501;126241-3;01.05.002.3.0028.0300;01.05.002.3.0028;RUA MINAS GERAIS;194;;10;100.00
4104501;110680-1;01.05.002.3.0028.020B;01.05.002.3.0028;RUA MATO GROSSO;151;;10;25.00
4104501;41408-2;01.05.002.3.0028.020A;01.05.002.3.0028;RUA MATO GROSSO;133;;10;50.00
4104501;11011-1;01.05.002.3.0028.0200;01.05.002.3.0028;RUA MATO GROSSO;163;;10;25.00
4104501;110574-1;01.05.002.3.0028.01AA;01.05.002.3.0028;RUA MATO GROSSO;197;;10;20.00
4104501;41041-1;01.05.002.3.0028.010A;01.05.002.3.0028;RUA LORENO LAGEMANN;914;;10;30.00
4104501;11002-1;01.05.002.3.0028.0100;01.05.002.3.0028;RUA MATO GROSSO;175;;10;50.00
4104501;10791-1;01.05.002.3.0026.0600;01.05.002.3.0026;RUA DR.LEOPOLDO SCHMIDT;855;;10;80.00
4104501;48941-1;01.05.002.3.0026.050A;01.05.002.3.0026;RUA DR.LEOPOLDO SCHMIDT;873;;10;40.00
4104501;10782-1;01.05.002.3.0026.0500;01.05.002.3.0026;RUA DR.LEOPOLDO SCHMIDT;887;;10;40.00
4104501;130818-2;01.05.002.3.0026.0400;01.05.002.3.0026;RUA DR.LEOPOLDO SCHMIDT;s/n;;10;80.00
4104501;10766-1;01.05.002.3.0026.030D;01.05.002.3.0026;RUA MINAS GERAIS;506;;10;38.11
4104501;41009-2;01.05.002.3.0026.030C;01.05.002.3.0026;RUA MINAS GERAIS;528;;10;104.49
4104501;40991-1;01.05.002.3.0026.030B;01.05.002.3.0026;AV. UBIRAJARAS;872;;10;40.00
4104501;40479-2;01.05.002.3.0026.030A;01.05.002.3.0026;AV. UBIRAJARAS;868;;10;39.99
4104501;10758-2;01.05.002.3.0026.0200;01.05.002.3.0026;RUA DR.LEOPOLDO SCHMIDT;833;;10;80.00
4104501;110833-0;01.05.002.3.0026.010B;01.05.002.3.0026;AV. UBIRAJARAS;926;;10;35.72
4104501;36803-1;01.05.002.3.0026.010A;01.05.002.3.0026;RUA DR.LEOPOLDO SCHMIDT;945;;10;50.00
4104501;10740-1;01.05.002.3.0026.0100;01.05.002.3.0026;RUA DR.LEOPOLDO SCHMIDT;911;;10;40.00
4104501;10111-1;01.05.002.0.0020.1200;01.05.002.0.0020;RUA MINAS GERAIS; ;;10;100.00
4104501;10103-1;01.05.002.0.0020.1100;01.05.002.0.0020;AV. INDEPENDENCIA;26;;10;100.00
4104501;128511-3;01.05.002.0.0020.0700;01.05.002.0.0020;AV. INDEPENDENCIA;70;;10;100.00
4104501;36072-1;01.05.002.0.0020.050A;01.05.002.0.0020;AV. INDEPENDENCIA;94;;10;50.00
4104501;10049-1;01.05.002.0.0020.0500;01.05.002.0.0020;AV. INDEPENDENCIA;86;;10;50.00
4104501;143332-0;01.05.002.0.0020.04AA;01.05.002.0.0020;RUA MINAS GERAIS;1586;;10;26.00
4104501;32174-1;01.05.002.0.0020.040A;01.05.002.0.0020;RUA PADRE CIRILO;1009;;10;24.00
4104501;10031-1;01.05.002.0.0020.0400;01.05.002.0.0020;RUA MINAS GERAIS;1604;;10;50.00
4104501;10022-0;01.05.002.0.0020.0300;01.05.002.0.0020;AV. INDEPENDENCIA;0;;10;100.00
4104501;36811-9;01.05.001.2.0104.104A;01.05.001.2.0104;AV. GERALDO FULBER; 560;;10;1500.00
4104501;119342-6;01.05.001.1.CHAC.0700;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE;250;;10;2900.00
4104501;82163-0;01.05.001.1.CHAC.05EA;01.05.001.1.CHAC;AV. INDEPENDENCIA; 2496;;10;38.59
4104501;108847-0;01.05.001.1.CHAC.05AM;01.05.001.1.CHAC;RUA PADRE CIRILO;3377;;10;58.25
4104501;108839-0;01.05.001.1.CHAC.05AL;01.05.001.1.CHAC;RUA PADRE CIRILO;3369;;10;43.88
4104501;108821-0;01.05.001.1.CHAC.05AK;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE;286;;10;31.25
4104501;49590-1;01.05.001.1.CHAC.05AJ;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE;298;;10;31.25
4104501;49581-1;01.05.001.1.CHAC.05AI;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE;308;;10;31.25
4104501;49573-1;01.05.001.1.CHAC.05AH;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE; 320;;10;45.88
4104501;49565-1;01.05.001.1.CHAC.05AG;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE;336;;10;45.88
4104501;49557-2;01.05.001.1.CHAC.05AF;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE;348;;10;36.25
4104501;49549-1;01.05.001.1.CHAC.05AE;01.05.001.1.CHAC;RUA TERRITORIO DO ACRE;360;;10;26.25
4104501;49514-0;01.05.001.1.CHAC.05AC;01.05.001.1.CHAC;AV. INDEPENDENCIA;2352;;10;58.25
4104501;49506-0;01.05.001.1.CHAC.05AB;01.05.001.1.CHAC;AV. INDEPENDENCIA;2364;;10;58.25
4104501;49531-1;01.05.001.1.CHAC.05AA;01.05.001.1.CHAC;AV. INDEPENDENCIA;2326;;10;31.25
4104501;38105-1;01.05.001.1.CHAC.050C;01.05.001.1.CHAC;AV. INDEPENDENCIA;2422;;10;200.00
4104501;37290-1;01.05.001.1.CHAC.050B;01.05.001.1.CHAC;AV. INDEPENDENCIA;2386;;10;100.00
4104501;37265-1;01.05.001.1.CHAC.050A;01.05.001.1.CHAC;RUA PADRE CIRILO;3391;;10;58.25
4104501;37303-1;01.05.001.1.CHAC.0500;01.05.001.1.CHAC;AV. INDEPENDENCIA;2450;;10;552.68
4104501;40461-0;01.05.001.1.CHAC.01ED;01.05.001.1.CHAC;AV. INDEPENDENCIA;2528;;10;498.73
4104501;47899-1;01.05.001.1.CHAC.005F;01.05.001.1.CHAC;RUA PADRE CIRILO; 3411;;10;200.00
4104501;105392-2;01.05.001.1.0058.1100;01.05.001.1.0058;RUA TAMOIOS;3140;;10;35.00
4104501;105384-0;01.05.001.1.0058.1000;01.05.001.1.0058;RUA TAMOIOS;3126;;10;35.00
4104501;105376-1;01.05.001.1.0058.0900;01.05.001.1.0058;RUA TAMOIOS;3110;;10;35.00
4104501;105368-1;01.05.001.1.0058.0800;01.05.001.1.0058;RUA TAMOIOS;3098;;10;35.00
4104501;105350-1;01.05.001.1.0058.0700;01.05.001.1.0058;RUA TAMOIOS;3084;;10;35.00
4104501;102105-1;01.05.001.1.0058.0600;01.05.001.1.0058;RUA TAMOIOS;3070;;10;35.00
4104501;101303-1;01.05.001.1.0058.0500;01.05.001.1.0058;RUA TAMOIOS;3056;;10;35.00
4104501;101290-1;01.05.001.1.0058.0400;01.05.001.1.0058;RUA TAMOIOS;3042;;10;35.00
4104501;101281-1;01.05.001.1.0058.0300;01.05.001.1.0058;RUA TAMOIOS;3028;;10;35.00
4104501;101273-1;01.05.001.1.0058.0200;01.05.001.1.0058;RUA TAMOIOS;3018;;10;35.00
4104501;83551-1;01.05.001.1.0012.140A;01.05.001.1.0012;RUA TAMOIOS;2555;;10;50.00
4104501;1431-0;01.05.001.1.0012.1400;01.05.001.1.0012;RUA TAMOIOS;2563;;10;50.00
4104501;86886-1;01.05.001.1.0012.130A;01.05.001.1.0012;RUA CEARA;52;;10;49.60
4104501;1422-3;01.05.001.1.0012.1300;01.05.001.1.0012;RUA CEARA;62;;10;70.40
4104501;1414-2;01.05.001.1.0012.1200;01.05.001.1.0012;RUA PADRE CIRILO;2560;;10;102.00
4104501;1406-1;01.05.001.1.0012.1100;01.05.001.1.0012;RUA TAMOIOS;2563>;;10;100.00
4104501;43958-1;01.05.001.1.0012.100A;01.05.001.1.0012;RUA PADRE CIRILO;2580;;10;50.00
4104501;1392-1;01.05.001.1.0012.1000;01.05.001.1.0012;RUA PADRE CIRILO;2568;;10;50.00
4104501;1384-0;01.05.001.1.0012.0900;01.05.001.1.0012;RUA TAMOIOS;2583;;10;120.00
4104501;1376-1;01.05.001.1.0012.0800;01.05.001.1.0012;RUA TAMOIOS;2615;;10;100.00
4104501;110540-1;01.05.001.1.0012.070A;01.05.001.1.0012;AV. ATAIDES ROBERTO ESCHER;278;;10;43.85
4104501;1368-1;01.05.001.1.0012.0700;01.05.001.1.0012;AV. ATAIDES ROBERTO ESCHER;266;;10;50.56
4104501;1350-9;01.05.001.1.0012.0600;01.05.001.1.0012;RUA TAMOIOS;2621;;10;100.00
4104501;1341-1;01.05.001.1.0012.0500;01.05.001.1.0012;AV. ATAIDES ROBERTO ESCHER;296>;;10;87.00
4104501;105465-1;01.05.001.1.0012.040C;01.05.001.1.0012;RUA CEARA;10;;10;20.00
4104501;105457-1;01.05.001.1.0012.040B;01.05.001.1.0012;RUA CEARA;12;;10;20.00
4104501;105449-1;01.05.001.1.0012.040A;01.05.001.1.0012;RUA CEARA;28;;10;34.00
4104501;1333-1;01.05.001.1.0012.0400;01.05.001.1.0012;RUA CEARA;40;;10;26.00
4104501;81612-1;01.05.001.1.0012.030B;01.05.001.1.0012;RUA CEARA;88;;10;25.00
4104501;80756-1;01.05.001.1.0012.030A;01.05.001.1.0012;RUA PADRE CIRILO;2534;;10;52.00
4104501;1325-1;01.05.001.1.0012.0300;01.05.001.1.0012;RUA CEARA;74;;10;25.00
4104501;1317-1;01.05.001.1.0012.0200;01.05.001.1.0012;RUA PIAUI;313>;;10;120.00
4104501;86983-1;01.05.001.1.0012.010B;01.05.001.1.0012;RUA PIAUI;301;;10;23.50
4104501;86991-1;01.05.001.1.0012.010A;01.05.001.1.0012;RUA PIAUI;287;;10;23.50
4104501;1309-2;01.05.001.1.0012.0100;01.05.001.1.0012;RUA PIAUI;263;;10;53.00
4104501;117048-0;01.05.001.1.0012.0000;01.05.001.1.0012;RUA PADRE CIRILO;;;10;254.48
4104501;48976-2;01.05.001.1.0010.100A;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;399;;10;49.13
4104501;1163-0;01.05.001.1.0010.1000;01.05.001.1.0010;RUA PADRE CIRILO;2710;;10;49.00
4104501;101192-1;01.05.001.1.0010.08CA;01.05.001.1.0010;RUA PADRE CIRILO;2740;;10;23.00
4104501;47538-0;01.05.001.1.0010.080E;01.05.001.1.0010;RUA PADRE CIRILO;2722;;10;69.24
4104501;47520-0;01.05.001.1.0010.080D;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;431;;10;46.88
4104501;47511-1;01.05.001.1.0010.080C;01.05.001.1.0010;RUA PADRE CIRILO;2734;;10;31.06
4104501;1155-1;01.05.001.1.0010.080B;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;449;;10;45.35
4104501;1147-1;01.05.001.1.0010.080A;01.05.001.1.0010;RUA PADRE CIRILO;2750;;10;45.50
4104501;86274-0;01.05.001.1.0010.070A;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;471;;10;33.15
4104501;1139-0;01.05.001.1.0010.0700;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;459;;10;27.75
4104501;126055-3;01.05.001.1.0010.0600;01.05.001.1.0010;RUA PADRE CIRILO;2772;;10;102.00
4104501;1112-1;01.05.001.1.0010.0500;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;487;;10;77.00
4104501;1104-1;01.05.001.1.0010.0400;01.05.001.1.0010;RUA PADRE CIRILO;2790;;10;77.00
4104501;83623-1;01.05.001.1.0010.030B;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;377;;10;22.79
4104501;83615-1;01.05.001.1.0010.030A;01.05.001.1.0010;RUA PIAUI;360;;10;24.00
4104501;1091-1;01.05.001.1.0010.0300;01.05.001.1.0010;RUA PIAUI;376;;10;29.76
4104501;81582-2;01.05.001.1.0010.02AA;01.05.001.1.0010;RUA MARANHAO;35;;10;25.00
4104501;48054-2;01.05.001.1.0010.020A;01.05.001.1.0010;RUA MARANHAO;23;;10;35.39
4104501;1082-1;01.05.001.1.0010.0200;01.05.001.1.0010;RUA MARANHAO;57;;10;50.00
4104501;47333-2;01.05.001.1.0010.010A;01.05.001.1.0010;RUA MARANHAO;73;;10;76.00
4104501;1074-1;01.05.001.1.0010.0100;01.05.001.1.0010;RUA PADRE CIRILO;2810;;10;51.00
4104501;87025-1;01.05.001.1.0010.00DA;01.05.001.1.0010;RUA TAMOIOS;2711;;10;23.79
4104501;87017-0;01.05.001.1.0010.00BA;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;370;;10;25.52
4104501;87009-1;01.05.001.1.0010.00AA;01.05.001.1.0010;RUA TAMOIOS;2727;;10;24.45
4104501;43940-0;01.05.001.1.0010.000D;01.05.001.1.0010;RUA TAMOIOS;2699;;10;23.79
4104501;43931-1;01.05.001.1.0010.000C;01.05.001.1.0010;RUA PIAUI;280;;10;47.58
4104501;43923-1;01.05.001.1.0010.000B;01.05.001.1.0010;RUA PIAUI;294;;10;25.52
4104501;43915-0;01.05.001.1.0010.000A;01.05.001.1.0010;AV. ATAIDES ROBERTO ESCHER;408;;10;24.45
4104501;90026-1;01.05.001.1.0010.0000;01.05.001.1.0010;RUA TAMOIOS;2745;;10;69.23
4104501;49174-1;01.05.001.1.0008.160A;01.05.001.1.0008;RUA TAMOIOS;2873;;10;50.00
4104501;922-0;01.05.001.1.0008.1600;01.05.001.1.0008;RUA TAMOIOS;2887;;10;50.00
4104501;126021-2;01.05.001.1.0008.150A;01.05.001.1.0008;RUA MARANHAO;54;;10;67.77
4104501;914-1;01.05.001.1.0008.1500;01.05.001.1.0008;RUA MARANHAO;60;;10;52.23
4104501;108537-1;01.05.001.1.0008.140A;01.05.001.1.0008;RUA PADRE CIRILO;2868;;10;32.00
4104501;906-0;01.05.001.1.0008.1400;01.05.001.1.0008;RUA PADRE CIRILO;2862;;10;70.00
4104501;133558-0;01.05.001.1.0008.130A;01.05.001.1.0008;RUA TAMOIOS;2899;;10;56.00
4104501;892-0;01.05.001.1.0008.1300;01.05.001.1.0008;RUA TAMOIOS;2893;;10;44.00
4104501;884-1;01.05.001.1.0008.1200;01.05.001.1.0008;RUA PADRE CIRILO;2890;;10;100.00
4104501;86461-2;01.05.001.1.0008.110A;01.05.001.1.0008;RUA TAMOIOS;2901;;10;76.00
4104501;876-1;01.05.001.1.0008.1100;01.05.001.1.0008;RUA TAMOIOS;2915;;10;44.00
4104501;90018-1;01.05.001.1.0008.1000;01.05.001.1.0008;RUA PADRE CIRILO;2912;;10;122.00
4104501;850-1;01.05.001.1.0008.0900;01.05.001.1.0008;RUA TAMOIOS;2929;;10;100.00
4104501;841-0;01.05.001.1.0008.0800;01.05.001.1.0008;RUA PADRE CIRILO;2930;;10;102.00
4104501;833-2;01.05.001.1.0008.0700;01.05.001.1.0008;RUA TAMOIOS;2951;;10;58.00
4104501;825-0;01.05.001.1.0008.0600;01.05.001.1.0008;RUA PARA;65;;10;120.00
4104501;817-0;01.05.001.1.0008.0500;01.05.001.1.0008;RUA PADRE CIRILO;2946;;10;102.00
4104501;33677-1;01.05.001.1.0008.040B;01.05.001.1.0008;RUA MARANHAO;8;;10;30.00
4104501;32328-3;01.05.001.1.0008.040A;01.05.001.1.0008;RUA MARANHAO;40;;10;40.00
4104501;809-1;01.05.001.1.0008.0400;01.05.001.1.0008;RUA MARANHAO;18;;10;30.00
4104501;795-1;01.05.001.1.0008.0300;01.05.001.1.0008;RUA MARANHAO;90;;10;102.00
4104501;47066-1;01.05.001.1.0008.020A;01.05.001.1.0008;RUA PARA;19;;10;50.00
4104501;787-3;01.05.001.1.0008.0200;01.05.001.1.0008;RUA PARA;33;;10;92.00
4104501;100021-0;01.05.001.1.0008.0100;01.05.001.1.0008;RUA PARA;1974;;10;102.00
4104501;621-3;01.05.001.1.0006.1600;01.05.001.1.0006;RUA TAMOIOS;3041;;10;100.00
4104501;612-2;01.05.001.1.0006.1500;01.05.001.1.0006;RUA PARA;60;;10;120.00
4104501;604-1;01.05.001.1.0006.1400;01.05.001.1.0006;RUA PADRE CIRILO;3052;;10;100.00
4104501;591-1;01.05.001.1.0006.1300;01.05.001.1.0006;RUA TAMOIOS;3065;;10;100.00
4104501;582-1;01.05.001.1.0006.1200;01.05.001.1.0006;RUA PADRE CIRILO;3068;;10;100.00
4104501;574-1;01.05.001.1.0006.1100;01.05.001.1.0006;RUA TAMOIOS;3083;;10;120.00
4104501;566-2;01.05.001.1.0006.1000;01.05.001.1.0006;RUA PADRE CIRILO;3096;;10;120.00
4104501;558-1;01.05.001.1.0006.0900;01.05.001.1.0006;RUA TAMOIOS;3099>;;10;100.00
4104501;111244-1;01.05.001.1.0006.080B;01.05.001.1.0006;RUA PADRE CIRILO;3118;;10;20.01
4104501;111236-1;01.05.001.1.0006.080A;01.05.001.1.0006;RUA PADRE CIRILO;3112;;10;30.99
4104501;540-2;01.05.001.1.0006.0800;01.05.001.1.0006;RUA PADRE CIRILO;3110;;10;51.00
4104501;531-1;01.05.001.1.0006.0700;01.05.001.1.0006;RUA TAMOIOS;3115;;10;100.00
4104501;515-1;01.05.001.1.0006.0500;01.05.001.1.0006;RUA PADRE CIRILO;3130;;10;100.00
4104501;507-3;01.05.001.1.0006.0400;01.05.001.1.0006;RUA TAMOIOS;3025;;10;100.00
4104501;33766-1;01.05.001.1.0006.030A;01.05.001.1.0006;RUA PARA;80;;10;50.00
4104501;493-1;01.05.001.1.0006.0300;01.05.001.1.0006;RUA PADRE CIRILO;3030;;10;50.00
4104501;477-0;01.05.001.1.0006.0100;01.05.001.1.0006;RUA PADRE CIRILO;3150;;10;100.00
4104501;49522-1;01.05.001.1.0005.05AD;01.05.001.1.0005;AV. INDEPENDENCIA;2338;;10;43.88
4104501;134317-7;01.05.001.1.0002.1700;01.05.001.1.0002;RUA PADRE CIRILO;3326;;10;242.00
4104501;159-9;01.05.001.1.0002.0100;01.05.001.1.0002;RUA DIONISIO WONS;196;;10;1694.00
4104501;132-3;01.05.001.1.0001.1300;01.05.001.1.0001;AV. INDEPENDENCIA;2188;;10;100.00
4104501;124-1;01.05.001.1.0001.1200;01.05.001.1.0001;RUA PADRE CIRILO;3221;;10;204.00
4104501;116-2;01.05.001.1.0001.1100;01.05.001.1.0001;AV. INDEPENDENCIA;2208;;10;100.00
4104501;125857-1;01.05.001.1.0001.1000;01.05.001.1.0001;RUA PADRE CIRILO;3241 >;;10;100.00
4104501;94-1;01.05.001.1.0001.0900;01.05.001.1.0001;AV. INDEPENDENCIA;2236;;10;100.00
4104501;119067-1;01.05.001.1.0001.080A;01.05.001.1.0001;RUA PADRE CIRILO;3265;;10;62.00
4104501;86-2;01.05.001.1.0001.0800;01.05.001.1.0001;RUA PADRE CIRILO;3275;;10;40.00
4104501;78-0;01.05.001.1.0001.0700;01.05.001.1.0001;AV. INDEPENDENCIA;2248;;10;100.00
4104501;60-2;01.05.001.1.0001.0600;01.05.001.1.0001;RUA PADRE CIRILO;3287;;10;100.00
4104501;51-1;01.05.001.1.0001.0500;01.05.001.1.0001;AV. INDEPENDENCIA;2270;;10;100.00
4104501;43-1;01.05.001.1.0001.0400;01.05.001.1.0001;RUA PADRE CIRILO;3191;;10;102.00
4104501;35-3;01.05.001.1.0001.0300;01.05.001.1.0001;RUA DIONISIO WONS;362;;10;100.00
4104501;134333-0;01.05.001.1.0001.02AA;01.05.001.1.0001;RUA TERRITORIO DO ACRE;315;;10;24.00
4104501;109053-1;01.05.001.1.0001.020B;01.05.001.1.0001;RUA TERRITORIO DO ACRE;329;;10;24.00
4104501;109045-1;01.05.001.1.0001.020A;01.05.001.1.0001;RUA TERRITORIO DO ACRE;301;;10;24.00
4104501;27-1;01.05.001.1.0001.0200;01.05.001.1.0001;RUA PADRE CIRILO;3307;;10;30.00
4104501;19-1;01.05.001.1.0001.010B;01.05.001.1.0001;RUA TERRITORIO DO ACRE;339;;10;26.06
4104501;138967-0;01.05.001.1.0001.010A;01.05.001.1.0001;RUA TERRITORIO DO ACRE;361;;10;23.94
4104501;125873-1;01.05.001.1.0001.0100;01.05.001.1.0001;AV. INDEPENDENCIA;2304;;10;50.00
4104501;42609-1;01.05.001.0.0006.060A;01.05.001.0.0006;RUA DIONISIO WONS;201;;10;60.00
4104501;523-1;01.05.001.0.0006.0600;01.05.001.0.0006;RUA DIONISIO WONS;195;;10;60.00
4104501;33626-2;01.05.001.0.0006.020A;01.05.001.0.0006;RUA DIONISIO WONS;173;;10;50.00
4104501;485-3;01.05.001.0.0006.0200;01.05.001.0.0006;RUA DIONISIO WONS;151;;10;50.00
4104501;22748-1;01.04.004.1.0032.1400;01.04.004.1.0032;RUA GUAIRACAS;1273;;10;100.00
4104501;81141-1;01.04.004.1.0032.120A;01.04.004.1.0032;RUA TAPAJOS;306;;10;50.00
4104501;83011-1;01.04.004.1.0032.100A;01.04.004.1.0032;RUA TAPAJOS;322;;10;50.00
4104501;22691-1;01.04.004.1.0032.1000;01.04.004.1.0032;RUA TAPAJOS;336;;10;50.00
4104501;22675-2;01.04.004.1.0032.0800;01.04.004.1.0032;RUA TAPAJOS;350;;10;100.00
4104501;22420-2;01.04.004.1.0029.1600;01.04.004.1.0029;RUA TUPINAMBAS;1251;;10;100.00
4104501;22403-1;01.04.004.1.0029.1400;01.04.004.1.0029;RUA GUAIRACAS;1408;;10;100.00
4104501;22390-1;01.04.004.1.0029.1300;01.04.004.1.0029;RUA TUPINAMBAS;1271;;10;100.00
4104501;22381-3;01.04.004.1.0029.1200;01.04.004.1.0029;RUA GUAIRACAS;1422;;10;100.00
4104501;22373-1;01.04.004.1.0029.1100;01.04.004.1.0029;RUA TUPINAMBAS;1299;;10;120.00
4104501;22365-2;01.04.004.1.0029.1000;01.04.004.1.0029;RUA GUAIRACAS;1442;;10;120.00
4104501;22357-0;01.04.004.1.0029.0900;01.04.004.1.0029;RUA TUPINAMBAS;1323;;10;100.00
4104501;22349-3;01.04.004.1.0029.0800;01.04.004.1.0029;RUA GUAIRACAS;1462;;10;100.00
4104501;22331-0;01.04.004.1.0029.0700;01.04.004.1.0029;RUA TUPINAMBAS;1333;;10;100.00
4104501;22322-1;01.04.004.1.0029.0600;01.04.004.1.0029;RUA CEARA;455;;10;120.00
4104501;22314-1;01.04.004.1.0029.0500;01.04.004.1.0029;RUA GUAIRACAS;1494;;10;100.00
4104501;47759-2;01.04.004.1.0029.040B;01.04.004.1.0029;RUA RIO GRANDE DO NORTE;  1338;;10;25.00
4104501;22284-1;01.04.004.1.0029.0200;01.04.004.1.0029;RUA TUPINAMBAS;1347;;10;100.00
4104501;22276-1;01.04.004.1.0029.0100;01.04.004.1.0029;RUA CEARA;465;;10;100.00
4104501;21792-2;01.04.004.1.0025.1500;01.04.004.1.0025;RUA TUPINAMBAS;1415;;10;60.00
4104501;21784-1;01.04.004.1.0025.1400;01.04.004.1.0025;RUA CEARA;458;;10;170.00
4104501;141429-1;01.04.004.1.0025.130A;01.04.004.1.0025;RUA GUAIRACAS;1578;;10;35.00
4104501;21776-0;01.04.004.1.0025.1300;01.04.004.1.0025;RUA GUAIRACAS;1564;;10;65.00
4104501;21768-4;01.04.004.1.0025.1200;01.04.004.1.0025;RUA TUPINAMBAS;1437;;10;50.00
4104501;21750-2;01.04.004.1.0025.1100;01.04.004.1.0025;RUA GUAIRACAS;1596;;10;100.00
4104501;21733-0;01.04.004.1.0025.1000;01.04.004.1.0025;RUA TUPINAMBAS;1449;;10;120.00
4104501;21741-2;01.04.004.1.0025.0900;01.04.004.1.0025;RUA GUAIRACAS;1616;;10;120.00
4104501;21725-3;01.04.004.1.0025.0800;01.04.004.1.0025;AV. 7 DE SETEMBRO;297;;10;78.00
4104501;86665-1;01.04.004.1.0025.070A;01.04.004.1.0025;RUA GUAIRACAS;1628;;10;50.00
4104501;21717-0;01.04.004.1.0025.0700;01.04.004.1.0025;RUA GUAIRACAS;1632;;10;50.00
4104501;21709-2;01.04.004.1.0025.0600;01.04.004.1.0025;RUA PIAUI;725;;10;120.00
4104501;36731-0;01.04.004.1.0025.050A;01.04.004.1.0025;RUA GUAIRACAS;1646;;10;50.00
4104501;21695-1;01.04.004.1.0025.0500;01.04.004.1.0025;RUA GUAIRACAS;1654;;10;50.00
4104501;31259-1;01.04.004.1.0025.040A;01.04.004.1.0025;RUA CEARA;435;;10;80.00
4104501;21687-3;01.04.004.1.0025.0400;01.04.004.1.0025;RUA TUPINAMBAS;1391;;10;60.00
4104501;80179-1;01.04.004.1.0025.03AB;01.04.004.1.0025;RUA GUAIRACAS;1554;;10;20.00
4104501;32514-2;01.04.004.1.0025.030B;01.04.004.1.0025;RUA CEARA;488;;10;30.00
4104501;21679-1;01.04.004.1.0025.030A;01.04.004.1.0025;RUA CEARA;510;;10;20.00
4104501;90735-1;01.04.004.1.0025.0300;01.04.004.1.0025;RUA CEARA;472;;10;30.00
4104501;21661-2;01.04.004.1.0025.0200;01.04.004.1.0025;AV. 7 DE SETEMBRO;331;;10;110.90
4104501;21652-3;01.04.004.1.0025.0100;01.04.004.1.0025;RUA PIAUI;747;;10;100.00
4104501;21326-1;01.04.004.1.0022.1600;01.04.004.1.0022;AV. INDEPENDENCIA;1695;;10;100.00
