quadras.codigo_ibge_municipio,quadras.codigo_cartografico,quadras.geometria,quadras.area
4104501,01.04.002.3.0129,"MULTIPOLYGON(((-53.79549781677012 -25.688764182204068,-53.79543702471104 -25.68856413334726,-53.795376232886795 -25.68836408444333,-53.795253363506674 -25.688394739392187,-53.79514873249282 -25.68842084391925,-53.795044101426235 -25.68844694837494,-53.79493947030689 -25.688473052759047,-53.79477705198785 -25.688513574285356,-53.79473932203215 -25.688644631178818,-53.794711421311995 -25.68874516415348,-53.79466143371631 -25.688931721656893,-53.79466076065157 -25.688934233582298,-53.79466040069848 -25.688936470892997,-53.79466025570386 -25.688938831680765,-53.79466035769345 -25.688941294652498,-53.79466073612852 -25.688943831252338,-53.79466141564372 -25.688946405738417,-53.794662413650386 -25.68894897591905,-53.79466373807383 -25.688951494636978,-53.79466538554934 -25.688953911987642,-53.79466734040229 -25.688956178124723,-53.79466957466613 -25.688958246375115,-53.79467204924866 -25.688960076290932,-53.79467471617015 -25.688961636238655,-53.794677521610645 -25.68896290518505,-53.79468040936934 -25.688963873475316,-53.794683324290375 -25.68896454256836,-53.794686215254664 -25.688964923863935,-53.79468903745537 -25.688965036874713,-53.79469175382572 -25.688964907050874,-53.794694335632336 -25.68896456355054,-53.79469676235559 -25.68896403719243,-53.79485178990413 -25.688925359771417,-53.79495642143491 -25.688899255417248,-53.79506105291297 -25.6888731509915,-53.79516568433828 -25.68884704649436,-53.795270315710844 -25.68882094192566,-53.79537494703069 -25.68879483728556,-53.79549781677012 -25.688764182204068)))",3467.8496
4104501,01.05.002.0.0020,"MULTIPOLYGON(((-53.81023320958587 -25.6740910974811,-53.810259647108346 -25.674178072085716,-53.81028608467993 -25.674265046696743,-53.81033895994219 -25.674438995845897,-53.810391835386795 -25.67461294497469,-53.810444711009 -25.674786894067775,-53.810204768310186 -25.674846788950724,-53.80995522762861 -25.674909079236812,-53.81000810281655 -25.675083028527435,-53.810257643808406 -25.675020738131344,-53.81049758682844 -25.674960843131363,-53.81073752956425 -25.674900947763,-53.81083362647267 -25.674876959580327,-53.810977472012716 -25.674841052015953,-53.81096987445325 -25.674816058174795,-53.8109245955936 -25.674667103181104,-53.81087466547014 -25.67450284622058,-53.81087171936191 -25.674493154313687,-53.81085850034154 -25.674449667094347,-53.810818843317634 -25.674319205413635,-53.81081593804535 -25.674309647781417,-53.810779186393646 -25.67418874371284,-53.810765967441185 -25.674145256474805,-53.81075715479257 -25.67411626491633,-53.81073952955821 -25.674058281983683,-53.810713091729426 -25.6739713074868,-53.810713091729426 -25.6739713074868,-53.81052881710747 -25.67401730702485,-53.81037717435702 -25.67405516063774,-53.81023320958587 -25.6740910974811)))",6020.0005
4104501,01.04.002.3.0045,"MULTIPOLYGON(((-53.80094229576119 -25.68016396871204,-53.80088943043776 -25.679990015326247,-53.8008365652919 -25.679816061904777,-53.80081013278554 -25.679729085180632,-53.80078370032358 -25.679642108447567,-53.8007308355328 -25.679468154954794,-53.800677970919565 -25.67929420142636,-53.80062510648388 -25.67912024786217,-53.80057224222574 -25.67894629426242,-53.800332284795395 -25.67900617395876,-53.80009232708767 -25.679066053279303,-53.799612410840005 -25.67918581079307,-53.79966527387846 -25.67935976484376,-53.79971813709445 -25.679533718858877,-53.79977100048797 -25.679707672838255,-53.79982386405904 -25.679881626781974,-53.79986615504371 -25.680020789911364,-53.799876727807636 -25.68005558069014,-53.79990315974852 -25.680142557630756,-53.79992959173377 -25.68022953456256,-53.79998245583745 -25.68040348839932,-53.80010723527857 -25.680372351180033,-53.80022721543964 -25.680342411450216,-53.80034239632903 -25.680313669221245,-53.80046237635418 -25.680283729307362,-53.80094229576119 -25.68016396871204)))",14000.0000
4104501,01.04.001.2.0102,"MULTIPOLYGON(((-53.79331172358446 -25.672109369504895,-53.79328529868341 -25.67202239073701,-53.793257763983675 -25.671931758851585,-53.79323015005779 -25.671840866019963,-53.79320253618032 -25.671749973178613,-53.79317492235129 -25.671659080327554,-53.79314730857068 -25.671568187466768,-53.7931196948384 -25.67147729459627,-53.79309208115465 -25.67138640171604,-53.79306446751933 -25.671295508826088,-53.79303685393243 -25.671204615926417,-53.79300924039386 -25.67111372301703,-53.79298162690381 -25.67102283009792,-53.79295401346219 -25.670931937169083,-53.792926400069 -25.670841044230524,-53.79289878672422 -25.670750151282256,-53.79288149262736 -25.67069322391948,-53.79287117384782 -25.670659258219487,-53.792679216356916 -25.670707151158666,-53.79270682952583 -25.67079804416373,-53.792732318024534 -25.670881943338838,-53.792734442743175 -25.67088893715908,-53.79276205600904 -25.67097983014471,-53.79278966932323 -25.671070723120614,-53.79281728268585 -25.671161616086806,-53.79284489609689 -25.671252509043264,-53.79287250955645 -25.671343401990015,-53.79290012306435 -25.67143429492703,-53.79292773662067 -25.67152518785434,-53.79295535022542 -25.671616080771923,-53.792982963878586 -25.671706973679782,-53.79301057758029 -25.67179786657792,-53.79303819133031 -25.671888759466334,-53.793065805128776 -25.671979652345033,-53.793093339701436 -25.672070284277407,-53.79311976448044 -25.67215726309034,-53.79331172358446 -25.672109369504895)))",3334.4004
4104501,01.01.002.0.0002,"MULTIPOLYGON(((-53.80909275990054 -25.67268946585089,-53.80902666934306 -25.67247202850795,-53.80896057906317 -25.67225459110932,-53.80892092502844 -25.672124128643325,-53.80888391468615 -25.672002363656915,-53.808828399335795 -25.671819716144544,-53.80862685145259 -25.67187002529148,-53.808434900905674 -25.67191793851836,-53.80824295018107 -25.67196585150486,-53.80800157010533 -25.672026102190323,-53.8079235351899 -25.672287465874295,-53.8078761107115 -25.672446305014684,-53.80787143065858 -25.672461979929388,-53.807850630410705 -25.672531646216243,-53.80783503021135 -25.672583895930316,-53.80782324983499 -25.672623351893925,-53.807931450132365 -25.672979341458138,-53.808123402608615 -25.672931428741602,-53.80831535490719 -25.67288351578468,-53.80850730702818 -25.672835602587444,-53.80869925897168 -25.672787689149725,-53.8088912107375 -25.67273977547162,-53.80909275990054 -25.67268946585089)))",11070.7109
4104501,01.05.002.3.039A,"MULTIPOLYGON(((-53.79608108371095 -25.67989030632095,-53.79604936872823 -25.679785932872072,-53.79601765380929 -25.67968155941036,-53.795985938954345 -25.67957718593591,-53.7959542241633 -25.67947281244855,-53.79592250943616 -25.679368438948444,-53.795890794772895 -25.67926406543543,-53.79585908017354 -25.679159691909575,-53.795827365638075 -25.679055318371,-53.7957956511665 -25.678950944819494,-53.795763936758824 -25.678846571255168,-53.79556237000255 -25.678896863725186,-53.79536080305061 -25.67894715592983,-53.7953925171509 -25.679051529607737,-53.79542423131507 -25.679155903272818,-53.795455945543125 -25.67926027692499,-53.79548765983518 -25.67936465056441,-53.79551937419103 -25.679469024190926,-53.795551088610765 -25.679573397804706,-53.7955828030944 -25.679677771405657,-53.79561451764193 -25.679782144993684,-53.795646232253354 -25.67988651856898,-53.79567794692867 -25.67999089213136,-53.79569714393606 -25.67998610235493,-53.79587951541765 -25.679940599358716,-53.7958891139122 -25.679938204458175,-53.79608108371095 -25.67989030632095)))",5040.0000
4104501,01.03.001.0.0050,"MULTIPOLYGON(((-53.80423662309297 -25.671377899064392,-53.80419036637301 -25.67122569080519,-53.804157325941915 -25.671116970603222,-53.80410446139646 -25.670943018251215,-53.80397230080952 -25.670508137215105,-53.80378034990423 -25.670556044289093,-53.803588398821326 -25.670603951122605,-53.803396447561035 -25.670651857715807,-53.803204496123236 -25.67069976406861,-53.80301254450784 -25.670747670181015,-53.80282059271504 -25.670795576053006,-53.80288667104134 -25.671013017275317,-53.80295274964498 -25.671230458441993,-53.80298711062853 -25.671343527826625,-53.80301882852608 -25.67144789955296,-53.803084907684415 -25.671665340608094,-53.80327686069625 -25.67161743428525,-53.803468813530685 -25.67156952772189,-53.8036607661875 -25.671521620918128,-53.803852718666796 -25.671473713873954,-53.80404467096869 -25.671425806589372,-53.80423662309297 -25.671377899064392)))",12000.0000
4104501,01.04.002.4.0122,"MULTIPOLYGON(((-53.810061690973505 -25.680686013501468,-53.80993610467979 -25.6802728847177,-53.80990041191612 -25.680155469131858,-53.80986471923329 -25.680038053529838,-53.80982902663141 -25.679920637911458,-53.80979333411047 -25.679803222276806,-53.809757641670586 -25.679685806625884,-53.80969154477322 -25.67946837019242,-53.809561970535114 -25.679500713228695,-53.80943479574109 -25.67953245721344,-53.80930762086919 -25.67956420109254,-53.80917804639115 -25.67959654380428,-53.809244142472984 -25.6798139805397,-53.809279834472626 -25.679931396353624,-53.80931552655321 -25.68004881215119,-53.809351218714646 -25.68016622793257,-53.80938691095712 -25.68028364369769,-53.80942260328054 -25.68040105944654,-53.809458295684905 -25.68051847517912,-53.80954818802485 -25.680814188803783,-53.809877938617404 -25.680731880100826,-53.810061690973505 -25.680686013501468)))",7490.0000
4104501,01.06.003.4.0017,"MULTIPOLYGON(((-53.81205121732501 -25.68252135704119,-53.81191901149278 -25.682086487309036,-53.81178680677119 -25.681651617353538,-53.811594842612976 -25.6816995358963,-53.811402878277065 -25.681747454198597,-53.81121091376346 -25.681795372260407,-53.81101894907215 -25.68184329008174,-53.81082698420316 -25.681891207662513,-53.81095918587616 -25.682326078746758,-53.811091388659726 -25.682760949607683,-53.8112833547482 -25.68271303157534,-53.81147532065895 -25.6826651133025,-53.81166728639202 -25.68261719478928,-53.81185925194736 -25.682569276035473,-53.81205121732501 -25.68252135704119)))",10000.0000
4104501,01.05.002.3.0028,"MULTIPOLYGON(((-53.79687105805387 -25.678373120289848,-53.796818199558984 -25.678199164829312,-53.796765341241574 -25.678025209333235,-53.79671248310167 -25.677851253801517,-53.79665962513924 -25.677677298234077,-53.796606767354305 -25.677503342631084,-53.79655390974683 -25.67732938699247,-53.79640033732982 -25.67736770574568,-53.79631395279535 -25.677389259976753,-53.79607399556657 -25.677449132585238,-53.79595401684819 -25.677479068748593,-53.79583403806049 -25.677509004818003,-53.79559408027711 -25.677568876674847,-53.79564693666486 -25.67774283276419,-53.795699793230064 -25.67791678881798,-53.79574207861 -25.678055953635283,-53.795752649972734 -25.678090744836073,-53.79580550689289 -25.678264700818517,-53.79585836399051 -25.678438656765337,-53.79591122126562 -25.678612612676613,-53.796391140214375 -25.678492867234844,-53.79687105805387 -25.678373120289848)))",12000.0000
4104501,01.04.002.3.0059,"MULTIPOLYGON(((-53.7980589599244 -25.682197401587686,-53.79794001969771 -25.681806003542558,-53.79788715766321 -25.681632048797947,-53.79776821873471 -25.681240650492157,-53.7975762477241 -25.681288550969892,-53.797384276536064 -25.68133645120716,-53.797192305170505 -25.681384351203874,-53.79700033362733 -25.68143225096003,-53.796808361906734 -25.68148015047563,-53.79692729809034 -25.6818715497958,-53.79698015890487 -25.682045504991258,-53.79709909638659 -25.682436904050814,-53.79729106944917 -25.682389004039297,-53.797483042334335 -25.682341103787223,-53.797675015041854 -25.68229320329467,-53.797866987571844 -25.68224530256146,-53.7980589599244 -25.682197401587686)))",11000.0000
4104501,01.05.001.1.0006,"MULTIPOLYGON(((-53.80450606536008 -25.657647424482715,-53.80445320826233 -25.657473471520266,-53.80440035134188 -25.657299518522077,-53.80434749459884 -25.65712556548832,-53.804294638033184 -25.656951612418908,-53.80426820981689 -25.656864635870782,-53.804257638542815 -25.65682984524903,-53.80424178164493 -25.656777659313747,-53.80418892543417 -25.65660370617302,-53.804136069400705 -25.656429752996544,-53.80364665058716 -25.656551911494457,-53.80355068597862 -25.656575863957933,-53.80345472132584 -25.656599816361336,-53.803214809499686 -25.656659697107045,-53.80297489739637 -25.656719577477475,-53.803027751955995 -25.656893531199263,-53.80308060669301 -25.6570674848854,-53.80313346160741 -25.657241438535976,-53.80318631669919 -25.657415392150813,-53.80323917196826 -25.65758934573001,-53.80329202741481 -25.65776329927363,-53.80334488303876 -25.65793725278152,-53.80382471123146 -25.657817490087762,-53.80401664219818 -25.657769584589904,-53.80425655565694 -25.657709702379574,-53.80450606536008 -25.657647424482715)))",16940.0000
4104501,01.04.002.4.0109,"MULTIPOLYGON(((-53.81088244376466 -25.675380767951033,-53.810882454941904 -25.67538076514737,-53.81088243020355 -25.675380744697577,-53.81077283727665 -25.675244375125104,-53.81072657042409 -25.675092168513725,-53.81055284612719 -25.675135534186392,-53.81038968470783 -25.67517626290386,-53.810226523160125 -25.67521699144754,-53.81006336148409 -25.675257719817633,-53.81011359324022 -25.67542297157272,-53.81015589379075 -25.67556213092038,-53.81019330343487 -25.675685199949463,-53.81023071316789 -25.67580826896068,-53.81026812298984 -25.675931337954015,-53.81030553290069 -25.67605440692948,-53.810342942900455 -25.676177475887066,-53.810380617371706 -25.67630141457189,-53.810380620523155 -25.676301413785115,-53.81052458466025 -25.676265477377527,-53.81066855184888 -25.67622954004803,-53.810630877117056 -25.6761056014597,-53.81059346685855 -25.675982532597914,-53.81055605668894 -25.675859463718243,-53.81051864660825 -25.675736394820706,-53.81048123661649 -25.675613325905292,-53.81044382671363 -25.675490256972,-53.81048221773982 -25.675480673738058,-53.810645379521844 -25.675439944886307,-53.81088244376466 -25.675380767951033)))",5026.2681
4104501,01.04.001.2.072B,"MULTIPOLYGON(((-53.80008011452534 -25.663808822435133,-53.8001150625111 -25.66370719000969,-53.79995349852289 -25.663661571568664,-53.799839453419295 -25.66362937020366,-53.799701648989526 -25.663590460094593,-53.79956384463753 -25.663551549847618,-53.799426040363095 -25.663512639462542,-53.79928823616635 -25.663473728939568,-53.799083898079616 -25.663416031550106,-53.7991651562134 -25.663673716459346,-53.7992464644631 -25.663931558938135,-53.79957364869046 -25.664023942354223,-53.799705181103185 -25.66406108146263,-53.79983652351083 -25.664098166776363,-53.79996786598849 -25.664135251966005,-53.8000414643633 -25.663921220999807,-53.80008011452534 -25.663808822435133)))",4582.5283
4104501,01.04.001.1.0115,"MULTIPOLYGON(((-53.799902701444175 -25.654866043309543,-53.799856458613 -25.654713832378796,-53.799822106883454 -25.65460076138403,-53.79978775522882 -25.65448769037422,-53.799753403649106 -25.654374619349344,-53.79971905214421 -25.654261548309435,-53.799684700714344 -25.65414847725446,-53.79963845852318 -25.653996266195108,-53.799392215626206 -25.65405772107441,-53.79926899810451 -25.654088472315212,-53.79931523988534 -25.65424068352633,-53.7993495910104 -25.654353754694043,-53.799383942210376 -25.65446682584671,-53.799418293485274 -25.654579896984323,-53.79945264483508 -25.654692968106882,-53.799486996259915 -25.654806039214385,-53.79953323868075 -25.654958250296914,-53.799656456984444 -25.654927498766785,-53.799779579250846 -25.654896771087557,-53.799902701444175 -25.654866043309543)))",3850.0000
4104501,01.06.003.0.0025,"MULTIPOLYGON(((-53.81435761994148 -25.670667686920055,-53.814337763955244 -25.67060236966247,-53.81429152154912 -25.670450252620856,-53.81412481706909 -25.67049187143203,-53.81409957625244 -25.670498172940345,-53.814165674340146 -25.670715607352406,-53.81420268939049 -25.670837370598722,-53.81423177270542 -25.67093304170857,-53.81426350001934 -25.671037410179757,-53.814297871348344 -25.671150476008997,-53.81436397026874 -25.671367910253604,-53.814555916784 -25.671319989482647,-53.814489817558965 -25.671102555350917,-53.81445544607164 -25.67098948958037,-53.81442371861149 -25.67088512116344,-53.814394635162515 -25.670789450103253,-53.81435761994148 -25.670667686920055)))",2000.0000
