"OSM_ID_MUNICIPIO";"COD_PAIS";"OSM_NOM_MUNICIPIO"
19278620;"CO";"La Madrona"
19278621;"CO";"Andabu"
19278622;"CO";"Ocaidó Alto"
19278623;"CO";"Maní"
19278624;"CO";"Curazamba"
19281900;"VE";"Pendare"
19282394;"CO";"Pantanos"
19282395;"CO";"Curbatá"
19288949;"CO";"Chuscal de Musinga"
19288950;"CO";"Musinguita"
19288951;"CO";"Las Azules"
19288952;"CO";"El Cerro"
19288953;"CO";"El Guayabo"
19288954;"CO";"Carautica"
19288955;"CO";"Carauta"
19288956;"CO";"El Salado"
19288957;"CO";"La Clara"
19288958;"CO";"Venados"
19288959;"CO";"Quiparadó"
19288960;"CO";"San Mateo"
19288961;"CO";"San Miguel"
19288962;"CO";"Cuevas"
19288963;"CO";"Chontaduro"
19288964;"CO";"Atausi"
19288965;"CO";"Chimurro"
19288966;"CO";"Guaguas"
19288968;"CO";"Pegadó"
19288969;"CO";"La Marina"
19288970;"CO";"La Campiña"
19288971;"CO";"El Llano"
19288972;"CO";"Monos"
19288973;"CO";"Fuemia"
19288974;"CO";"Montañón"
19288975;"CO";"Barrancas"
19288976;"CO";"San Andrés"
19288977;"CO";"Murindó"
19288978;"CO";"Río Verde"
19288980;"CO";"El Paso"
19288981;"CO";"El Tambo"
19288982;"CO";"El Pozo"
19288983;"CO";"Curadientes"
19292762;"CO";"Musinga"
19292763;"CO";"Piedras Blancas"
19292764;"CO";"El Llano Piedras"
19292765;"CO";"Nobogacita"
19292766;"CO";"Chontaduro"
19292767;"CO";"Nobogá"
19292768;"CO";"Cabras"
19292769;"CO";"Cabritas"
19292770;"CO";"Loma de Los Indios"
19292771;"CO";"La Cabaña"
19292772;"CO";"Las Cruces"
19292773;"CO";"La Herradura"
19292774;"CO";"La Honda"
19292775;"CO";"La Hondita"
19292776;"CO";"Pontón"
19292777;"CO";"Nore"
19292778;"CO";"San Lázaro"
19308177;"CO";"Paramillo"
19308178;"CO";"La Meseta"
19308179;"CO";"El Palón"
19308180;"CO";"El Corozo"
19308181;"CO";"Iracal"
19308182;"CO";"Ambalema"
19308183;"CO";"El Caliche"
19308184;"CO";"Río Verde"
19308185;"CO";"Peñas Blancas"
19308186;"CO";"Monos"
19308187;"CO";"Ciénaga"
19308188;"CO";"San Francisco"
19308189;"CO";"Murrapal"
19308190;"CO";"La Encalichada"
19308191;"CO";"Caracolal"
19308192;"CO";"Chachafrutal"
19308193;"CO";"Caunce"
19308194;"CO";"Nudillales"
19308195;"CO";"Travesías"
19308196;"CO";"Cominal"
19308197;"CO";"Limón Chupadero"
19308198;"CO";"El Retiro"
19308199;"CO";"El Llano"
19308200;"CO";"El Toronjo"
19308201;"CO";"La Aguada"
19308202;"CO";"Media Cuesta"
19308203;"CO";"San Benito"
19308204;"CO";"Chontadural"
19308205;"CO";"Arenales"
19308207;"CO";"Guayabal"
19308208;"CO";"Frontinito"
19308209;"CO";"Oro Bajo"
19308210;"CO";"El Oso"
19308211;"CO";"Las Palmas"
19308212;"CO";"El Madero"
19308213;"CO";"La Cabaña"
19308214;"CO";"La Cumbre"
19308215;"CO";"Alto del Pital"
19308216;"CO";"El Pital"
19308218;"CO";"Esperanza Botija"
19316846;"CO";"Remolino"
19316847;"CO";"El Popo"
19316848;"CO";"San Miguel"
19316849;"CO";"Respaldo"
19316850;"CO";"San Lorenzo"
19316851;"CO";"San José"
19316852;"CO";"El Cerro"
19316853;"CO";"La Inmaculada"
19316854;"CO";"Piedras"
19316855;"CO";"Cruces"
19316856;"CO";"El Carbón"
19316857;"CO";"La Pava"
19316858;"CO";"Tocaima"
19316859;"CO";"San Pedro"
19325109;"AR";"Villa Independencia"
19325392;"AR";"Villa Ballester Noroeste"
19325614;"CO";"Arango"
19325615;"CO";"La Palma"
19325616;"CO";"San Juan Alto"
19325617;"CO";"San Juan Llano"
19325618;"CO";"La Cejita"
19325619;"CO";"Barro Blanco"
19325620;"CO";"Palmichal"
19325621;"CO";"Las Frías"
19325622;"CO";"Santa Gertrudis"
19325624;"CO";"San Pedro Peñol Parte Alta"
19325625;"CO";"San Pedro Peñol Parte Baja"
19325626;"CO";"Santa Ana"
19325627;"CO";"La Piedad"
19325628;"CO";"La Clara"
19325629;"CO";"Morro Reyes"
19325630;"CO";"Peláez"
19325631;"CO";"Tafetanes"
19325632;"CO";"San Bertolomé"
19325633;"CO";"La Sonadora"
19325634;"CO";"El Remango"
19325635;"CO";"La Candelaria"
19325636;"CO";"La Fátima"
19330045;"CO";"El Porvenir"
19330046;"CO";"La Travesía"
19330047;"CO";"Santa Ana"
19330048;"CO";"El Guacirú"
19330049;"CO";"El Coral"
19330050;"CO";"Santa Rita"
19330051;"CO";"La Enea"
19330052;"CO";"Alto La Compañía"
19330053;"CO";"El Perpetuo Socorro La Cabaña"
19330054;"CO";"San Antonio La Compañía"
19330055;"CO";"Chaparral"
19330056;"CO";"La Porquera"
19330057;"CO";"Las Hojas"
19330058;"CO";"Compañía Abajo"
19330059;"CO";"El Potrero"
19330060;"CO";"La Peña"
19330061;"CO";"La Honda"
19330062;"CO";"La Floresta"
19330064;"CO";"Peñolcito"
19330065;"CO";"El Perpetuo Socorro La Cabaña"
19330066;"CO";"Piedra Gorda"
19330067;"CO";"El Carmelo"
19330068;"CO";"El Canelo"
19330069;"CO";"Santa Isabel"
19330070;"CO";"Corrientes"
19330071;"CO";"Guamal"
19330072;"CO";"Potrerito"
19332634;"CO";"Ovejas"
19332635;"CO";"Guamito"
19332636;"CO";"Las Cruces"
19332637;"CO";"San Ignacio"
19332638;"CO";"San Nicolás"
19332639;"CO";"Cantor"
19332640;"CO";"San José"
19332641;"CO";"Montegrande"
19332642;"CO";"Las Frías"
19332643;"CO";"La Magdalena"
19332644;"CO";"El Calvario"
19332645;"CO";"San Cristóbal"
19336556;"CO";"Pantanillo"
19336557;"CO";"La Tolda"
19339976;"CO";"El Hatillo"
19339977;"CO";"Platanito Parte Baja"
19339978;"CO";"El Cortado"
19339979;"CO";"Corrientes"
19339980;"CO";"San Eugenio"
19339981;"CO";"Platanito Parte Alta"
19339982;"CO";"Chorro Hondo"
19339983;"CO";"La Aguada"
19339984;"CO";"Guayabal"
19339985;"CO";"La Gómez"
19342907;"CO";"Las Peñas"
19342908;"CO";"Graciano"
19342909;"CO";"Isaza"
19342910;"CO";"Cestillal"
19342911;"CO";"La Ese"
19342912;"CO";"La Lomita"
19342913;"CO";"Tablazo Hatillo"
19342914;"CO";"Paraiso"
19342915;"CO";"Filo Verde"
19342916;"CO";"El Tigre"
19342917;"CO";"Altamira"
19349846;"CU";"Trinidad"
19350575;"CO";"El Guayabo"
19350576;"CO";"La Calda"
19350577;"CO";"Las Victorias"
19350578;"CO";"La Chorrera"
19350579;"CO";"Potrerito"
19350580;"CO";"Buenos Aires"
19350581;"CO";"Vallecitos"
19350582;"CO";"Dos Quebradas"
19350583;"CO";"El Hoyo"
19350584;"CO";"Quintero"
19350585;"CO";"Ventanas"
19350586;"CO";"El Viento"
19350587;"CO";"La Chapa Baja"
19350588;"CO";"La Chapa Alta"
19350589;"CO";"La Quiebra"
19350590;"CO";"Tamborcito"
19350591;"CO";"Buga"
19350594;"CO";"La Playa"
19350595;"CO";"La Montañita"
19350596;"CO";"Mocorongo"
19350597;"CO";"Matasano"
19353870;"CO";"La Cuesta"
19353871;"CO";"Pacho Hondo"
19353872;"CO";"La Cejita"
19353873;"CO";"Aguas Claras Arriba"
19353874;"CO";"Aguas Claras Abajo"
19353875;"CO";"Tablazo Popalito"
19353876;"CO";"Monteloro"
19353877;"CO";"La Herradura"
19353878;"CO";"Las Lajas"
19353879;"CO";"Volantín"
19353880;"CO";"Yarumito"
19353881;"CO";"Popalito"
19357313;"CO";"La Matica"
19357314;"CO";"Loma de Los Ochoa"
19357315;"CO";"El Paraiso"
19357316;"CO";"San Esteban"
19357317;"CO";"Portachuelo"
19357318;"CO";"San Andrés"
19357319;"CO";"La Palma"
19357320;"CO";"Mercedes Abrego"
19357321;"CO";"Potrerito"
19357322;"CO";"El Socorro"
19357323;"CO";"La Mata"
19357324;"CO";"La Holanda"
19359207;"MX";"Dzidzilché"
19360399;"CO";"El Palmar"
19360400;"CO";"Juan Cojo"
19360401;"CO";"Las Cuchillas"
19360402;"CO";"Manga Arriba"
19360403;"CO";"El Totumo"
19360549;"MX";"Dzibilchaltún"
19363130;"CO";"El Yarumo"
19363131;"CO";"El Cano"
19363132;"CO";"El Barro"
19363133;"CO";"La Calera"
19365762;"UY";"San Gregorio"
19366703;"UY";"El Espinillo"
19366879;"UY";"Barrio El Molino"
19367695;"UY";"El Sauce"
19367998;"CO";"La Meseta"
19367999;"CO";"San Diego"
19368000;"CO";"Encenillos"
19368001;"CO";"Jamundi"
19373806;"UY";"Estación Ataques"
19373995;"UY";"Pueblo Madera"
19374054;"UY";"Pepe Nuñez"
19374062;"UY";"Barrio Fernández"
19374153;"UY";"Barrio Hípico"
19376119;"UY";"Paso de los Novillos"
19376701;"UY";"Rincón de la Aldea"
19383579;"MX";"San Lorenzo Acopilco"
19383580;"MX";"San Mateo Tlaltenango"
19383581;"MX";"Santa Rosa Xochiac"
19386028;"MX";"San Bartolo Ameyalco"
19386029;"MX";"Tetelpan"
19386030;"MX";"Tizapan"
19386031;"MX";"Tlacopac"
19386032;"MX";"Axotla"
19386033;"MX";"Santa Fe"
19386034;"MX";"Santa Lucía"
19386079;"CO";"Fátima"
19386081;"CO";"La Holanda"
19386082;"CO";"Campo Alegre"
19386083;"CO";"Blanquizal"
19386084;"CO";"Filo de San José"
19386085;"CO";"La Quiebra"
19386086;"CO";"El Retiro"
19386087;"CO";"Las Brisas"
19386088;"CO";"Alto del Brasil"
19386089;"CO";"Sagúa"
19386090;"CO";"La Renta"
19386091;"CO";"La Suiza"
19386092;"CO";"Los Pomos"
19386095;"CO";"Quirimará Rodeo"
19386096;"CO";"Quirimará Placitas"
19386097;"CO";"Charrascal"
19386098;"CO";"Bosque Naranjo"
19386099;"CO";"Chachafruto"
19392764;"CO";"Murrapal"
19392765;"CO";"La Aguada"
19392766;"CO";"La Clara"
19392767;"CO";"El Cedro"
19392768;"CO";"Arenales"
19392769;"CO";"Comunidad"
19392770;"CO";"Llano de Santa Bárbara"
19392771;"CO";"Zarzal"
19392772;"CO";"El Socorro"
19392773;"CO";"Nariño"
19392774;"CO";"Santander"
19392775;"CO";"La Esmeralda"
19393582;"CO";"Travesias"
19393583;"CO";"La Horcona"
19393584;"CO";"Cartagüeño"
19393585;"CO";"La Quiebra"
19393586;"CO";"Palo Blanco"
19393587;"CO";"El Socorro"
19393590;"CO";"La Pescadora"
19393591;"CO";"Arbolitos"
19393593;"CO";"Palmichal"
19393594;"CO";"La Loma"
19395105;"CU";"Cruces"
19395106;"CU";"Palmira"
19397721;"CO";"La Clara"
19397722;"CO";"La Estación"
19397723;"CO";"Santa Rita"
19397724;"CO";"Santa Bárbara"
19397725;"CO";"El Nudillo"
19397726;"CO";"El Barro"
19397727;"CO";"San Isidro"
19397728;"CO";"Cienaguita"
19397730;"CO";"Santa Ana"
19397731;"CO";"La Cascajala"
19397732;"CO";"Promisión"
19397733;"CO";"Romeral"
19397734;"CO";"El Balsal"
19397735;"CO";"Otramina"
19397736;"CO";"Falda del Cauca"
19397737;"CO";"Sitio Viejo"
19397739;"CO";"El Zancudo"
19397740;"CO";"Caracol"
19397741;"CO";"El Bosque"
19397742;"CO";"El Corcovado"
19397743;"CO";"La Meseta"
19397745;"CO";"Los Micos"
19397746;"CO";"La Peña"
19397747;"CO";"Albania"
19397748;"CO";"El Volcán"
19397749;"CO";"Pueblito de los Bolívares"
19397750;"CO";"El Porvenir"
19397751;"CO";"Loma del Guamo"
19397752;"CO";"Sinifaná"
19397753;"CO";"El Morro"
19397832;"UY";"Villa Los Nolitos"
19397846;"UY";"Mirador de la Tahona"
19397847;"UY";"Pilar de Los Horneros"
19397855;"UY";"Los Tilos"
19397871;"UY";"Huerta de los Horneros"
19397903;"UY";"La Horqueta"
19397949;"UY";"La Cantera"
19397960;"UY";"El Monte"
19397967;"UY";"El Colorado"
19397968;"UY";"Cuchilla Verde"
19397971;"UY";"Cuchilla de Sierra"
19397982;"UY";"Costa de Pedernal"
19397990;"UY";"Cerámicas Salinas"
19397997;"UY";"Casahona"
19398016;"UY";"Carrasco del Sauce"
19398022;"UY";"Barrio La Cinacina"
19398026;"UY";"Barra de Pedrera"
19398031;"UY";"18 de Mayo"
19407248;"CO";"Guaimaral"
19407249;"CO";"Pueblito de Los Sánchez"
19407250;"CO";"Pueblito de San José"
19407251;"CO";"Pueblito de los Bolívares"
19407252;"CO";"Travesías"
19407253;"CO";"Malabrigo"
19407254;"CO";"La Gualí"
19407258;"CO";"La Clarita"
19407262;"CO";"El Cedro"
19407264;"CO";"La Ferrería"
19410775;"CO";"Nicanor Restrepo"
19410776;"CO";"Minas"
19410777;"CO";"Piedecuesta"
19410778;"CO";"Las Peñas"
19410779;"CO";"Maní del Cardal"
19410780;"CO";"Yarumal"
19410781;"CO";"El Morro"
19410782;"CO";"Nechí"
19410783;"CO";"La Delgadita"
19457678;"AR";"Club de Pesca y Lanzamiento Villa Mercedes"
19471505;"PA";"San Isidro"
19507945;"UY";"Campo Chico"
19507966;"UY";"Carmelo Golf"
19507981;"UY";"Cerro de las Armas"
19508534;"UY";"La Concordia"
19508544;"UY";"Montes del Plata"
19521682;"CO";"Localidad Isla Cascajal"
19521683;"CO";"Localidad El Pailón"
19528324;"AR";"Villa Lamadrid"
19528325;"AR";"Santa Catalina"
19528348;"AR";"Villa Albertina"
19528349;"AR";"Santa Marta"
19528443;"UY";"Cuchilla de Ramirez"
19528458;"AR";"Parque Barón"
19530460;"UY";"Sarandí de Cuadra"
19536209;"UY";"Marco de los Reyes"
19610277;"UY";"Barrio Frigorífico"
19610608;"AR";"Bahía Creek"
19611914;"UY";"El Quijote"
19611916;"UY";"Chakras del Este"
19611917;"UY";"Chacras del Golf"
19611919;"UY";"Chacras de Medellín Sur Lac"
19612168;"AR";"Faro Belén"
19618953;"UY";"Puerto Quetzal"
19618954;"UY";"Fasano Las Piedras"
19619436;"UY";"La Juanita"
19637204;"AR";"El Juncal"
19641008;"UY";"Lomas del Sauce"
19641151;"UY";"Laguna Estates"
19641253;"UY";"Pueblo Solís"
19674771;"VE";"El Paso de los Indios"
19715701;"VE";"Chorobobo"
19722531;"MX";"Puerto Morelos"
19729004;"VE";"El Salto"
19729005;"VE";"Las Trincheras"
19734399;"AR";"Ezpeleta Oeste"
19735273;"VE";"Puerto Borburata"
19747819;"VE";"Parkupik"
19747823;"VE";"Mina Natsuki"
19751089;"VE";"Marubasita"
19751093;"VE";"San Luis del Ikabarú"
19751127;"VE";"Wame Wakén"
19751128;"VE";"Boca del Hacha"
19751129;"VE";"Mina Kojima"
19751136;"VE";"Comunidad El Hacha"
19751148;"VE";"Mina Miyazaki"
19751154;"VE";"Mina Nakano"
19751155;"VE";"Mina Tomoko"
19751185;"VE";"Mina Ikeda"
19751248;"VE";"San José de Wadamapá"
19751249;"VE";"Los Morochos"
19751250;"VE";"San Gregorio del Ikabarú"
19751301;"VE";"Los Caribes"
19751311;"VE";"Periqueta"
19751312;"VE";"Puerto de Los Caribes"
19751328;"VE";"San Gerónimo del Ikabarú"
19751329;"VE";"La Nezuka"
19751330;"VE";"Zapata"
19751415;"VE";"Ikabarú"
19758611;"VE";"El Topo"
19761863;"VE";"San Ignacio del Waiparú"
19761864;"VE";"San Antonio del Waiparú"
19761865;"VE";"San Cayetano del Waiparú"
19761887;"VE";"San Victoriano del Waiparú"
19761888;"VE";"San Marcos del Waiparú"
19761889;"VE";"Playa Blanca de Waiparú"
19761994;"VE";"Mina Hinasei"
19761995;"VE";"Mina Kobamura"
19761996;"VE";"Santa Inés del Waiparú"
19761997;"VE";"Mina Reikawa"
19761998;"VE";"San Hilario del Waiparú"
19761999;"VE";"Mina Satosuna"
19762000;"VE";"Mina Kenzumi"
19762001;"VE";"Mina Naorika"
19762002;"VE";"Tukuriapó"
19762003;"VE";"Mina Tomiharu"
19762004;"VE";"San Raimundo del Waiparú"
19762005;"VE";"Pekai Merú"
19762006;"VE";"Mina Nagatani"
19762011;"VE";"Mina Takemotoji"
19762019;"VE";"La Suruca"
19762020;"VE";"Perro Loco"
19762027;"VE";"Waiparú"
19762063;"VE";"Cinco Ranchos"
19762064;"VE";"Santa Isabel del Waiparú"
19762065;"VE";"Buena Vista"
19762102;"VE";"Las Agallas"
19762398;"VE";"El Paují"
19762399;"VE";"Comunidad Solís"
19762400;"VE";"San Miguel de El Paují"
19762401;"VE";"Mina Hoshisei"
19762682;"VE";"Pozo Cantarrana"
19762683;"VE";"Comunidad Cantarrana"
19762684;"VE";"Mesek Merú"
19762685;"VE";"El Chaberú"
19762693;"VE";"Mina La Frasca"
19762694;"VE";"Mina El Polaco"
19762695;"VE";"Mina Naomura"
19762734;"VE";"Paraitepuy de Ikabarú"
19762735;"VE";"El Pilón"
19762736;"VE";"Surukún"
19762745;"VE";"Betania"
19762746;"VE";"San Vicente de Betania"
19762747;"VE";"San Carlos de Betania"
19762748;"VE";"Santa Lucía de Betania"
19762749;"VE";"El Brujo"
19762750;"VE";"San Pedro del Chirikayén"
19762768;"VE";"San Cunato de Betania"
19762769;"VE";"La Hoyada"
19762770;"VE";"Mina Takugawa"
19762781;"VE";"Wadaktú"
19762782;"VE";"Santa Ana de Betania"
19762879;"VE";"Sabanita Alta"
19762880;"VE";"El Tumeke"
19762881;"VE";"La Colonia de Waramasén"
19762882;"VE";"Waramasén"
19762897;"VE";"San Simón del Tumeke"
19762898;"VE";"San Simón de Waramasén"
19762911;"VE";"Santa Inés de Waramasén"
19762912;"VE";"San Vicente de Waramasén"
19762913;"VE";"Santa Adelaida de Waramasén"
19762914;"VE";"Campo Grande"
19762937;"VE";"Comunidad Mopá"
19762938;"VE";"San Silvestre del Kinopón"
19762939;"VE";"Comunidad Kinok Pan"
19762982;"VE";"San Pablo del Chirikayén"
19762983;"VE";"San Pantaleón del Chirikayén"
19762984;"VE";"San Mateo del Chirikayén"
19762985;"VE";"San Lucas del Chirikayén"
19762986;"VE";"Kasanak Pupay"
19763000;"VE";"Santa Isabel del Waiparú"
19763001;"VE";"San Esteban del Chirikayén"
19763002;"VE";"Santa Margarita del Chirikayén"
19763003;"VE";"San Gregorio del Chirikayén"
19763105;"VE";"San Daniel del Chirikayén"
19763246;"AR";"Corral Quemado"
19763583;"VE";"Kurusipay"
19763585;"VE";"Yarawikén"
19763705;"VE";"Apoipó"
19763706;"VE";"Mina Madara"
19763707;"VE";"Takutay"
19763708;"VE";"Mina Hinazono"
19763709;"VE";"Los Takamurales"
19763711;"VE";"Mina Minato"
19763712;"VE";"Mina Hashirama"
19772188;"VE";"Santa Teresa del Uairén"
19772189;"VE";"Tapurén"
19772196;"VE";"Kanayeuta 2"
19772197;"VE";"Kanayeuta 4"
19772209;"VE";"Kanayeuta 1"
19772210;"VE";"Kanayeuta 3"
19772222;"VE";"Makrán 3"
19772223;"VE";"Makrán 2"
19772224;"VE";"Makrán 1"
19772225;"VE";"Saremuká"
19772227;"VE";"Makrán 4"
19772235;"VE";"Mina Moegi"
19772236;"VE";"Mina Konohamaru"
19772237;"VE";"Mina Udón"
19772262;"VE";"Muenataway"
19772263;"VE";"Urapay"
19772338;"VE";"Sibirukara"
19772339;"VE";"Kureiwán"
19772389;"VE";"Mina Sarutobi"
19772390;"VE";"Omarebén"
19772391;"VE";"Salva La Patria"
19772392;"VE";"Mina Raikage"
19772393;"VE";"Ruekén"
19772408;"VE";"Mina Zetsu"
19772409;"VE";"Mina Gaara"
19772410;"VE";"Waipayo"
19772411;"VE";"Wairenau"
19772412;"VE";"Arapuká"
19772427;"VE";"Urawayén"
19772428;"VE";"Kiripita"
19772436;"VE";"Maipatá"
19772449;"VE";"Karuaykén"
19772567;"VE";"Santo Domingo de Turasén"
19772568;"VE";"Karimamparú"
19772570;"VE";"Maurak"
19781242;"VE";"Boca del Kevey"
19781296;"VE";"Miguelito"
19781297;"VE";"Maruay"
19781298;"VE";"Sampaycito"
19781299;"VE";"Sampay"
19785918;"CO";"San Vicente y Niño Jesús"
19785919;"CO";"Anillo Central"
19785920;"CO";"Zona Norte"
19785921;"CO";"Porvenir y Platina"
19785922;"CO";"Jardín"
19785923;"CO";"Medrano y Zona Sur"
19860704;"GT";"Zona 5"
19860705;"GT";"Zona 12"
19860733;"CO";"Comunas Giradot"
19860923;"GT";"Zona 1"
19860924;"GT";"Zona 2"
19907110;"GT";"Zona 4"
19907125;"GT";"Zona 3"
19907211;"GT";"Zona 7"
19911220;"GT";"Zona 11"
19955841;"UY";"Las Garzas"
19956073;"UY";"Lomas de La Pedrera"
19956106;"UY";"Rincón de la Laguna"
19956161;"UY";"Santa Ana del Mar"
19956331;"UY";"Colonia Delta"
19956350;"UY";"Laurel"
19956402;"UY";"Picada Varela"
19956424;"UY";"Puntas de Gregorio"
19956849;"CU";"San Juan y Martínez"
19960590;"CU";"San Luis"
19963956;"UY";"Playa de los Treinta y Tres"
19983843;"CO";"Comuna 3 Bucarica-Caracolí"
19983844;"CO";"Comuna 1 Florida-Casco Antiguo"
19983845;"CO";"Comuna 6 Lagos-Bellavista"
19983847;"CO";"Comuna 4 Caldas-Reposo"
19983848;"CO";"Comuna 8 La Cumbre-El Carmen"
19983849;"CO";"Comuna 7 Villabel-Santa Ana"
19983850;"CO";"Comuna 5 Bosque-Molinos"
19983851;"CO";"Comuna 2 Cañaveral-Versalles"
20044305;"CO";"Vereda Sinifaná"
20045652;"CO";"Vereda Cardalito"
20045747;"CO";"Vereda La Salada Parte Alta"
20045830;"CO";"Vereda El 60"
20047804;"CO";"Vereda Maní del Cardal"
20047952;"CO";"Vereda La Clara"
20048069;"CO";"Vereda La Miel"
20048135;"CO";"Vereda La Corrala"
20048165;"CO";"Vereda La Salada Parte Baja"
20048383;"CO";"Vereda Salinas"
20048412;"CO";"Vereda Potrerillo"
20048533;"CO";"Vereda La Valeria"
20052140;"AR";"Pomancillo Este"
20052141;"AR";"Pomancillo Oeste"
20054698;"AR";"Manzone"
20054750;"AR";"San Francisco"
20054790;"AR";"Champagnat"
20086563;"CO";"Vereda La Chuscala"
20086577;"CO";"Vereda El Raizal"
20088643;"CO";"Vereda La Raya"
20088644;"CO";"Vereda El Cano"
20088645;"CO";"Vereda La Aguacatala"
20088803;"CO";"Vereda La Primavera"
20101169;"CO";"Vereda La Quiebra"
20223912;"PA";"Chitré"
20224182;"PA";"La Arena"
20224287;"PA";"Llano Bonito"
20235554;"MX";"Jesús del Monte"
20280607;"BR";"Prefeitura Municipal de Monte Alegre de Minas"
20299193;"CU";"Piedrecitas"
20304955;"CO";"La Mina"
20304956;"CO";"El Tesoro"
20304957;"CO";"Santa Inés"
20304958;"CO";"Arenillal"
20304959;"CO";"Guayabal"
20304960;"CO";"Yarumal"
20304961;"CO";"El Bosque"
20304962;"CO";"El Rosario"
20304963;"CO";"El Dragal"
20304964;"CO";"Buenavista"
20304965;"CO";"La Reina"
20304966;"CO";"El Bujio"
20304967;"CO";"La Manuela"
20304968;"CO";"Buenos Aires"
20304969;"CO";"La Arabia"
20304970;"CO";"La Margarita"
20304971;"CO";"Claras"
20304972;"CO";"El Peru"
20304973;"CO";"Chamberry"
20304974;"CO";"Alto Bonito"
20304975;"CO";"San Juan"
20304976;"CO";"Mesones"
20304977;"CO";"Alto de Samaná"
20304978;"CO";"Guadualito"
20314034;"CO";"Santa Teresa"
20314035;"CO";"El Diamante"
20314036;"CO";"Villeta Florida"
20314037;"CO";"El Plan"
20314038;"CO";"El Pital"
20320990;"CO";"La Quiebra"
20320991;"CO";"La Plata"
20320992;"CO";"El Recreo"
20320993;"CO";"San Agustín"
20320994;"CO";"La Primavera"
20320995;"CO";"San Luis"
20320996;"CO";"El Oro"
20320997;"CO";"Guaimaral"
20320998;"CO";"San Pablo"
20320999;"CO";"Rancho Largo"
20321000;"CO";"La Julia"
20321001;"CO";"Cabecera Municipal"
20321002;"CO";"Tabanales"
20321003;"CO";"La Estrella"
20321004;"CO";"El Llano"
20321005;"CO";"El Fresnito"
20321006;"CO";"El Cabuyo"
20321008;"CO";"El Silencio"
20321009;"CO";"El Zancudo"
20321010;"CO";"El Guadual"
20321011;"CO";"La Arboleda"
20325709;"CO";"Juntas"
20325710;"CO";"El Oso"
20325711;"CO";"Cañaveral"
20325712;"CO";"La Arenera"
20325713;"CO";"El Guayabo"
20333041;"CO";"La Primavera"
20333042;"CO";"El Arbolito"
20333043;"CO";"El Cerro"
20333044;"CO";"El Indio"
20333045;"CO";"La Acequia"
20333046;"CO";"Trapichera"
20333047;"CO";"La Bonita"
20333048;"CO";"Balsas"
20333049;"CO";"El Tablón"
20333051;"CO";"La Región"
20333052;"CO";"Angosturita"
20333053;"CO";"Claritas"
20333054;"CO";"Santa Elena"
20333055;"CO";"Caldera"
20333056;"CO";"La Estrella"
20333057;"CO";"Chilimaco"
20333058;"CO";"La Clara"
20340570;"CO";"Garzón"
20340571;"CO";"Puente Porce"
20340572;"CO";"Quebradona"
20340573;"CO";"La Hondura"
20340574;"CO";"Vega Botero"
20340575;"CO";"El Brasil"
20347955;"PE";"San Antonio"
20360957;"CO";"Puente Linda"
20360958;"CO";"Morro Azul"
20360959;"CO";"Berlín"
20360960;"CO";"Santa Rosa"
20360961;"CO";"El Jazmín"
20360962;"CO";"El Palmar"
20360963;"CO";"La Esperanza"
20360964;"CO";"Uvitalito"
20360965;"CO";"Los Naranjos"
20360966;"CO";"San Pedro Abajo"
20360967;"CO";"Nechí"
20360968;"CO";"El Llano"
20360969;"CO";"El Caraño"
20360970;"CO";"Campo Alegre"
20360971;"CO";"El Recreo"
20360972;"CO";"Quiebra de San Juan"
20360973;"CO";"Quiebra Honda"
20360974;"CO";"El Limón"
20360975;"CO";"Las Mangas"
20360976;"CO";"Río Arriba"
20360977;"CO";"El Guamito"
20360978;"CO";"La Valvanera"
20360980;"CO";"El Carmelo"
20360981;"CO";"La Argentina"
20360982;"CO";"La Pedrera"
20360983;"CO";"Damas"
20360984;"CO";"San Pablo"
20360985;"CO";"La Hermosa"
20360986;"CO";"El Bosque"
20360987;"CO";"Puerto Venus"
20360988;"CO";"Quebrada Negra"
20360989;"CO";"Guadualito"
20360990;"CO";"El Zafiro"
20360991;"CO";"Aguacatal"
20360992;"CO";"Venecia"
20360993;"CO";"La Iguana"
20360994;"CO";"El Piñal"
20360996;"CO";"La Española"
20360997;"CO";"Montecristo"
20360998;"CO";"El Cóndor"
