COD_MUNICIPIO,COD_UNICO_ENDERECO,NUM_QUADRA,NOM_LOGRADOURO,NUM_ENDERECO,NOM_LOGRADOURO_ADJACENTE,DIM_TESTADA,DIM_PROFUNDIDADE,AREA
4104501,01.04.002.12.0376.1300,01.04.002.12.0376,"RUA JACINTO ROVEDA",1444,,10.00,30.25,NULL
4104501,01.04.002.12.0376.1200,01.04.002.12.0376,"RUA JACINTO ROVEDA",1436,,10.00,30.25,NULL
4104501,01.04.002.12.0376.1100,01.04.002.12.0376,"RUA JACINTO ROVEDA",1420,,10.00,30.25,NULL
4104501,01.04.002.12.0376.1000,01.04.002.12.0376,"RUA JACINTO ROVEDA",1408,,10.00,27.96,NULL
4104501,01.04.002.12.0375.0600,01.04.002.12.0375,"RUA JACINTO ROVEDA",1520,,10.00,23.18,NULL
4104501,01.04.002.12.0375.0500,01.04.002.12.0375,"RUA JACINTO ROVEDA",1532,,10.00,22.96,NULL
4104501,01.04.002.12.0375.0400,01.04.002.12.0375,"RUA JACINTO ROVEDA",1540,,10.00,31.38,NULL
4104501,01.04.002.12.0375.0300,01.04.002.12.0375,"RUA JACINTO ROVEDA",1546,,10.00,33.85,NULL
4104501,01.04.002.12.0375.0200,01.04.002.12.0375,"RUA JACINTO ROVEDA",1558,,10.00,27.18,NULL
4104501,01.04.002.12.0375.0100,01.04.002.12.0375,"RUA JACINTO ROVEDA",1570,,10.00,44.22,NULL
4104501,01.04.002.12.0288.1700,01.04.002.12.0288,"RUA JACIARA",1377,,10.00,28.26,NULL
4104501,01.04.002.12.0288.1600,01.04.002.12.0288,"RUA JACIARA",1349,,10.00,28.26,NULL
4104501,01.04.002.12.0288.1500,01.04.002.12.0288,"RUA JACIARA",1333,,10.00,28.26,NULL
4104501,01.04.002.12.0288.1400,01.04.002.12.0288,"RUA JACIARA",1323,,10.00,28.26,NULL
4104501,01.04.002.12.0288.1300,01.04.002.12.0288,"RUA JACIARA",1315,,10.00,28.26,NULL
4104501,01.04.002.12.0288.1100,01.04.002.12.0288,"RUA JACIARA",1283,,10.00,28.26,NULL
4104501,01.04.002.12.0288.1000,01.04.002.12.0288,"RUA JACIARA",1271,,10.00,28.90,NULL
4104501,01.04.002.12.0287.1000,01.04.002.12.0287,"RUA JACIARA",1266,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0900,01.04.002.12.0287,"RUA JACIARA",1280,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0800,01.04.002.12.0287,"RUA JACIARA",1294,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0700,01.04.002.12.0287,"RUA JACIARA",1306,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0600,01.04.002.12.0287,"RUA JACIARA",1318,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0500,01.04.002.12.0287,"RUA JACIARA",1330,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0400,01.04.002.12.0287,"RUA JACIARA",1344,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0300,01.04.002.12.0287,"RUA JACIARA",1356,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0200,01.04.002.12.0287,"RUA JACIARA",1362,,10.00,30.00,NULL
4104501,01.04.002.12.0287.0100,01.04.002.12.0287,"RUA JACIARA",1378,,10.00,30.00,NULL
4104501,01.04.002.12.0281.0800,01.04.002.12.0281,"RUA JACIARA",1131,,10.00,303.88,NULL
4104501,01.04.002.3.0116.0900,01.04.002.3.0116,"RUA JABORANDI",517,,10.00,33.60,NULL
4104501,01.04.002.3.0116.0800,01.04.002.3.0116,"RUA JABORANDI",529,,10.00,33.60,NULL
4104501,01.04.002.3.0116.0700,01.04.002.3.0116,"RUA JABORANDI",543,,10.00,33.60,NULL
4104501,01.04.002.3.0116.0600,01.04.002.3.0116,"RUA JABORANDI",555,,10.00,33.60,NULL
4104501,01.04.002.3.0116.0500,01.04.002.3.0116,"RUA JABORANDI",565,,10.00,33.60,NULL
4104501,01.04.002.3.0116.0400,01.04.002.3.0116,"RUA JABORANDI",577,,10.00,33.60,NULL
4104501,01.04.002.3.0116.0300,01.04.002.3.0116,"RUA JABORANDI",585,,10.00,37.80,NULL
4104501,01.04.002.3.0116.0200,01.04.002.3.0116,"RUA JABORANDI",505,,10.00,33.60,NULL
4104501,01.04.002.3.0116.0100,01.04.002.3.0116,"RUA JABORANDI",591,,10.00,40.60,NULL
4104501,01.04.002.0.0115.1100,01.04.002.0.0115,"RUA JABORANDI",520,,10.00,34.20,NULL
4104501,01.04.002.0.0115.1000,01.04.002.0.0115,"RUA JABORANDI",528,,10.00,34.20,NULL
4104501,01.04.002.0.0115.0900,01.04.002.0.0115,"RUA JABORANDI",544,,10.00,34.20,NULL
4104501,01.04.002.0.0115.0800,01.04.002.0.0115,"RUA JABORANDI",552,,10.00,34.20,NULL
4104501,01.04.002.0.0115.0700,01.04.002.0.0115,"RUA JABORANDI",564,,10.00,34.20,NULL
4104501,01.04.002.0.0115.0600,01.04.002.0.0115,"RUA JABORANDI",576,,10.00,34.20,NULL
4104501,01.04.002.4.120A.1100,01.04.002.4.120A,"RUA ITALIA",551,,10.00,36.11,NULL
4104501,01.04.002.4.120A.1000,01.04.002.4.120A,"RUA ITALIA",541,,10.00,36.11,NULL
4104501,01.04.002.4.120A.0900,01.04.002.4.120A,"RUA ITALIA",525,,10.00,36.11,NULL
4104501,01.04.002.4.120A.0200,01.04.002.4.120A,"RUA ITALIA",565,,10.00,36.11,NULL
4104501,01.04.002.4.0120.130A,01.04.002.4.0120,"RUA ITALIA",630,,10.00,20.07,NULL
4104501,01.04.002.4.0120.1200,01.04.002.4.0120,"RUA ITALIA",612,,10.00,41.25,NULL
4104501,01.04.002.4.0120.1100,01.04.002.4.0120,"RUA ITALIA",600,,10.00,41.25,NULL
4104501,01.04.002.4.0120.1000,01.04.002.4.0120,"RUA ITALIA",584,,10.00,32.42,NULL
4104501,01.04.002.4.0120.0900,01.04.002.4.0120,"RUA ITALIA",570,,10.00,51.88,NULL
4104501,01.04.002.4.0120.0800,01.04.002.4.0120,"RUA ITALIA",558,,10.00,35.77,NULL
4104501,01.04.002.4.0120.0700,01.04.002.4.0120,"RUA ITALIA",544,,10.00,35.77,NULL
4104501,01.04.002.4.0120.0600,01.04.002.4.0120,"RUA ITALIA",528,,10.00,34.40,NULL
4104501,01.04.002.12.0289.1800,01.04.002.12.0289,"RUA IRAJÁ",1377,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1700,01.04.002.12.0289,"RUA IRAJÁ",1363,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1600,01.04.002.12.0289,"RUA IRAJÁ",1351,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1500,01.04.002.12.0289,"RUA IRAJÁ",1333,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1400,01.04.002.12.0289,"RUA IRAJÁ",1325,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1300,01.04.002.12.0289,"RUA IRAJÁ",1311,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1200,01.04.002.12.0289,"RUA IRAJÁ",1297,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1100,01.04.002.12.0289,"RUA IRAJÁ",1283,,10.00,28.26,NULL
4104501,01.04.002.12.0289.1000,01.04.002.12.0289,"RUA IRAJÁ",1267,,10.00,28.90,NULL
4104501,01.04.002.12.0288.0900,01.04.002.12.0288,"RUA IRAJÁ",1268,,10.00,28.90,NULL
4104501,01.04.002.12.0288.0800,01.04.002.12.0288,"RUA IRAJÁ",1280,,10.00,28.26,NULL
4104501,01.04.002.12.0288.0700,01.04.002.12.0288,"RUA IRAJÁ",1296,,10.00,28.26,NULL
4104501,01.04.002.12.0288.0600,01.04.002.12.0288,"RUA IRAJÁ",1314,,10.00,28.26,NULL
4104501,01.04.002.12.0288.0500,01.04.002.12.0288,"RUA IRAJÁ",1322,,10.00,28.26,NULL
4104501,01.04.002.12.0288.0400,01.04.002.12.0288,"RUA IRAJÁ",1336,,10.00,28.26,NULL
4104501,01.04.002.12.0288.0300,01.04.002.12.0288,"RUA IRAJÁ",1352,,10.00,28.26,NULL
4104501,01.04.002.12.0288.0200,01.04.002.12.0288,"RUA IRAJÁ",1360,,10.00,28.26,NULL
4104501,01.04.002.12.0288.0100,01.04.002.12.0288,"RUA IRAJÁ",1378,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1800,01.04.002.12.0282,"RUA IRAJÁ",1233,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1700,01.04.002.12.0282,"RUA IRAJÁ",1221,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1600,01.04.002.12.0282,"RUA IRAJÁ",1205,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1500,01.04.002.12.0282,"RUA IRAJÁ",1199,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1400,01.04.002.12.0282,"RUA IRAJÁ",1181,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1300,01.04.002.12.0282,"RUA IRAJÁ",1169,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1200,01.04.002.12.0282,"RUA IRAJÁ",1155,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1100,01.04.002.12.0282,"RUA IRAJÁ",1141,,10.00,28.26,NULL
4104501,01.04.002.12.0282.1000,01.04.002.12.0282,"RUA IRAJÁ",1127,,10.00,28.90,NULL
4104501,01.04.002.12.0281.0700,01.04.002.12.0281,"RUA IRAJÁ",1154,,10.00,30.18,NULL
4104501,01.04.002.12.0281.0600,01.04.002.12.0281,"RUA IRAJÁ",1166,,10.00,29.32,NULL
4104501,01.04.002.12.0281.0500,01.04.002.12.0281,"RUA IRAJÁ",1180,,10.00,29.32,NULL
4104501,01.04.002.12.0281.0400,01.04.002.12.0281,"RUA IRAJÁ",1196,,10.00,29.32,NULL
4104501,01.04.002.12.0281.0300,01.04.002.12.0281,"RUA IRAJÁ",1210,,10.00,29.32,NULL
4104501,01.04.002.12.0281.0200,01.04.002.12.0281,"RUA IRAJÁ",1218,,10.00,29.32,NULL
4104501,01.04.002.12.0281.0100,01.04.002.12.0281,"RUA IRAJÁ",1234,,10.00,29.32,NULL
4104501,01.04.002.3.0111.1100,01.04.002.3.0111,"RUA IPE",1078,,10.00,49.20,NULL
4104501,01.04.002.3.0111.1000,01.04.002.3.0111,"RUA IPE",1090,,10.00,49.20,NULL
4104501,01.04.002.3.0111.0900,01.04.002.3.0111,"RUA IPE",1108,,10.00,49.20,NULL
4104501,01.04.002.3.0111.0800,01.04.002.3.0111,"RUA IPE",1114,,10.00,49.20,NULL
4104501,01.04.002.3.0111.0700,01.04.002.3.0111,"RUA IPE",1130,,10.00,49.20,NULL
4104501,01.04.002.3.0111.0300,01.04.002.3.0111,"RUA IPE",1070,,10.00,49.20,NULL
4104501,01.04.002.3.0110.0900,01.04.002.3.0110,"RUA IPE",1079,,10.00,43.80,NULL
4104501,01.04.002.3.0110.0800,01.04.002.3.0110,"RUA IPE",1091,,10.00,43.80,NULL
4104501,01.04.002.3.0110.0700,01.04.002.3.0110,"RUA IPE",1103,,10.00,43.80,NULL
4104501,01.04.002.3.0110.0600,01.04.002.3.0110,"RUA IPE",1115,,10.00,43.80,NULL
4104501,01.04.002.3.0110.0500,01.04.002.3.0110,"RUA IPE",1131,,10.00,43.80,NULL
4104501,01.04.002.3.0110.0300,01.04.002.3.0110,"RUA IPE",1067,,10.00,43.80,NULL
4104501,01.04.002.3.0108.0600,01.04.002.3.0108,"RUA IPE",1019,,10.00,32.89,NULL
4104501,01.04.002.3.0108.0500,01.04.002.3.0108,"RUA IPE",1027,,10.00,26.62,NULL
4104501,01.04.002.3.0108.0400,01.04.002.3.0108,"RUA IPE",1041,,10.00,26.64,NULL
4104501,01.04.002.3.0108.0300,01.04.002.3.0108,"RUA IPE",1003,,10.00,31.72,NULL
4104501,01.04.002.3.0108.0200,01.04.002.3.0108,"RUA IPE",1053,,10.00,26.62,NULL
4104501,01.04.002.3.0107.0300,01.04.002.3.0107,"RUA IPE",1020,,10.00,38.27,NULL
4104501,01.04.002.3.0107.0100,01.04.002.3.0107,"RUA IPE",1050,,10.00,38.33,NULL
4104501,01.04.002.12.0416.020A,01.04.002.12.0416,"RUA HERMINIA BARBIERI BIGATON",1026,,10.00,26.00,NULL
4104501,01.04.002.12.0416.010H,01.04.002.12.0416,"RUA HERMINIA BARBIERI BIGATON",1036,,10.00,20.06,NULL
4104501,01.04.002.12.0415.0700,01.04.002.12.0415,"RUA HERMINIA BARBIERI BIGATON",1261,,10.00,22.75,NULL
4104501,01.04.002.12.0415.0600,01.04.002.12.0415,"RUA HERMINIA BARBIERI BIGATON",1102,,10.00,21.94,NULL
4104501,01.04.002.12.0415.0500,01.04.002.12.0415,"RUA HERMINIA BARBIERI BIGATON",1088,,10.00,21.94,NULL
4104501,01.04.002.12.0414.0900,01.04.002.12.0414,"RUA HERMINIA BARBIERI BIGATON",1085,,10.00,22.75,NULL
4104501,01.04.002.12.0414.0800,01.04.002.12.0414,"RUA HERMINIA BARBIERI BIGATON",1178,,10.00,21.94,NULL
4104501,01.04.002.12.0414.0700,01.04.002.12.0414,"RUA HERMINIA BARBIERI BIGATON",1156,,10.00,21.94,NULL
4104501,01.04.002.12.0413.0900,01.04.002.12.0413,"RUA HERMINIA BARBIERI BIGATON",1242,,10.00,21.94,NULL
4104501,01.04.002.12.0413.0800,01.04.002.12.0413,"RUA HERMINIA BARBIERI BIGATON",1230,,10.00,21.94,NULL
4104501,01.04.002.12.0412.1000,01.04.002.12.0412,"RUA HERMINIA BARBIERI BIGATON",1326,,10.00,22.75,NULL
4104501,01.04.002.12.0412.0900,01.04.002.12.0412,"RUA HERMINIA BARBIERI BIGATON",1312,,10.00,21.94,NULL
4104501,01.04.002.12.0412.0800,01.04.002.12.0412,"RUA HERMINIA BARBIERI BIGATON",1294,,10.00,21.94,NULL
4104501,01.04.002.12.0412.0700,01.04.002.12.0412,"RUA HERMINIA BARBIERI BIGATON",1288,,10.00,22.75,NULL
4104501,01.04.002.12.0409.1800,01.04.002.12.0409,"RUA HERMINIA BARBIERI BIGATON",1299,,10.00,21.94,NULL
4104501,01.04.002.12.0409.1700,01.04.002.12.0409,"RUA HERMINIA BARBIERI BIGATON",1311,,10.00,21.94,NULL
4104501,01.04.002.12.0409.1600,01.04.002.12.0409,"RUA HERMINIA BARBIERI BIGATON",1155,,10.00,22.75,NULL
4104501,01.04.002.12.0408.1800,01.04.002.12.0408,"RUA HERMINIA BARBIERI BIGATON",1231,,10.00,21.94,NULL
4104501,01.04.002.12.0408.1700,01.04.002.12.0408,"RUA HERMINIA BARBIERI BIGATON",1245,,10.00,21.94,NULL
4104501,01.04.002.12.0407.1800,01.04.002.12.0407,"RUA HERMINIA BARBIERI BIGATON",1159,,10.00,21.94,NULL
4104501,01.04.002.12.0407.1700,01.04.002.12.0407,"RUA HERMINIA BARBIERI BIGATON",1171,,10.00,21.94,NULL
4104501,01.04.002.12.0407.1600,01.04.002.12.0407,"RUA HERMINIA BARBIERI BIGATON",1189,,10.00,22.75,NULL
4104501,01.04.002.12.0406.1800,01.04.002.12.0406,"RUA HERMINIA BARBIERI BIGATON",1087,,10.00,21.94,NULL
4104501,01.04.002.12.0406.1700,01.04.002.12.0406,"RUA HERMINIA BARBIERI BIGATON",1101,,10.00,21.94,NULL
4104501,01.06.004.1.0027.140B,01.06.004.1.0027,"RUA GUARANIS",450,,10.00,62.50,NULL
4104501,01.06.004.1.0027.140A,01.06.004.1.0027,"RUA GUARANIS",458,,10.00,62.50,NULL
4104501,01.06.004.1.0027.1200,01.06.004.1.0027,"RUA GUARANIS",466,,10.00,75.00,NULL
4104501,01.06.004.1.0027.1000,01.06.004.1.0027,"RUA GUARANIS",488,,10.00,120.00,NULL
4104501,01.06.004.1.0027.0800,01.06.004.1.0027,"RUA GUARANIS",512,,10.00,100.00,NULL
4104501,01.06.004.1.0027.0500,01.06.004.1.0027,"RUA GUARANIS",524,,10.00,100.00,NULL
4104501,01.06.004.1.0027.030A,01.06.004.1.0027,"RUA GUARANIS",438,,10.00,25.00,NULL
4104501,01.06.004.1.0027.0300,01.06.004.1.0027,"RUA GUARANIS",422,,10.00,25.00,NULL
4104501,01.06.004.1.0023.140A,01.06.004.1.0023,"RUA GUARANIS",606,,10.00,28.75,NULL
4104501,01.06.004.1.0023.1400,01.06.004.1.0023,"RUA GUARANIS",618,,10.00,71.25,NULL
4104501,01.06.004.1.0023.1200,01.06.004.1.0023,"RUA GUARANIS",632/626,,10.00,100.00,NULL
4104501,01.06.004.1.0023.1000,01.06.004.1.0023,"RUA GUARANIS",650,,10.00,120.00,NULL
4104501,01.06.004.1.0023.080A,01.06.004.1.0023,"RUA GUARANIS",674,,10.00,50.00,NULL
4104501,01.06.004.1.0023.0800,01.06.004.1.0023,"RUA GUARANIS",664,,10.00,50.00,NULL
4104501,01.06.004.1.0023.050A,01.06.004.1.0023,"RUA GUARANIS",688,,10.00,50.00,NULL
4104501,01.06.004.1.0023.0500,01.06.004.1.0023,"RUA GUARANIS",696,,10.00,50.00,NULL
4104501,01.06.004.1.0018.140A,01.06.004.1.0018,"RUA GUARANIS",776,,10.00,50.00,NULL
4104501,01.06.004.1.0018.1400,01.06.004.1.0018,"RUA GUARANIS",768,,10.00,50.00,NULL
4104501,01.06.004.1.0018.1200,01.06.004.1.0018,"RUA GUARANIS",792,,10.00,100.00,NULL
4104501,01.06.004.1.0018.10AA,01.06.004.1.0018,"RUA GUARANIS",808,,10.00,24.00,NULL
4104501,01.06.004.1.0018.100A,01.06.004.1.0018,"RUA GUARANIS",804,,10.00,36.00,NULL
4104501,01.06.004.1.0018.1000,01.06.004.1.0018,"RUA GUARANIS",812,,10.00,60.00,NULL
4104501,01.06.004.1.0018.080A,01.06.004.1.0018,"RUA GUARANIS",832,,10.00,50.00,NULL
4104501,01.06.004.1.0018.0800,01.06.004.1.0018,"RUA GUARANIS",828,,10.00,50.00,NULL
4104501,01.06.004.1.0018.050A,01.06.004.1.0018,"RUA GUARANIS",858,,10.00,50.00,NULL
4104501,01.06.004.1.0018.0500,01.06.004.1.0018,"RUA GUARANIS",844,,10.00,50.00,NULL
4104501,01.06.004.1.0018.0300,01.06.004.1.0018,"RUA GUARANIS",750,,10.00,50.00,NULL
4104501,01.06.004.1.0014.1400,01.06.004.1.0014,"RUA GUARANIS",914,,20.06,49.90,NULL
4104501,01.06.004.1.0014.1200,01.06.004.1.0014,"RUA GUARANIS",932,,20.06,49.90,NULL
4104501,01.06.004.1.0014.1000,01.06.004.1.0014,"RUA GUARANIS",956,,20.06,59.88,NULL
4104501,01.06.004.1.0014.080A,01.06.004.1.0014,"RUA GUARANIS",966,,10.03,49.90,NULL
4104501,01.06.004.1.0014.0800,01.06.004.1.0014,"RUA GUARANIS",972,,10.03,49.90,NULL
4104501,01.06.004.1.0014.0500,01.06.004.1.0014,"RUA GUARANIS",986,,20.06,49.90,NULL
4104501,01.06.004.1.0013.1600,01.06.004.1.0013,"RUA GUARANIS",909,,10.00,100.00,NULL
4104501,01.06.004.1.0013.1301,01.06.004.1.0013,"RUA GUARANIS",923,,10.00,50.00,NULL
4104501,01.06.004.1.0013.1300,01.06.004.1.0013,"RUA GUARANIS",933,,10.00,50.00,NULL
4104501,01.06.004.1.0013.1100,01.06.004.1.0013,"RUA GUARANIS",949,,10.00,120.00,NULL
4104501,01.06.004.1.0013.0900,01.06.004.1.0013,"RUA GUARANIS",971,,10.00,100.00,NULL
4104501,01.06.004.1.0013.0700,01.06.004.1.0013,"RUA GUARANIS",987,,10.00,100.00,NULL
4104501,01.06.004.1.0009.1300,01.06.004.1.0009,"RUA GUARANIS",1068,,10.00,100.00,NULL
4104501,01.06.004.1.0009.110A,01.06.004.1.0009,"RUA GUARANIS",1084,,10.00,50.00,NULL
4104501,01.06.004.1.0009.1100,01.06.004.1.0009,"RUA GUARANIS",1094,,10.00,50.00,NULL
4104501,01.06.004.1.0009.090A,01.06.004.1.0009,"RUA GUARANIS",1106,,10.00,60.00,NULL
4104501,01.06.004.1.0009.0900,01.06.004.1.0009,"RUA GUARANIS",1112,,10.00,60.00,NULL
4104501,01.06.004.1.0009.0700,01.06.004.1.0009,"RUA GUARANIS",1126,,10.00,100.00,NULL
4104501,01.06.004.1.0009.0500,01.06.004.1.0009,"RUA GUARANIS",1144,,10.00,100.00,NULL
4104501,01.06.004.1.0009.0300,01.06.004.1.0009,"RUA GUARANIS",1046/1052,,10.00,100.00,NULL
4104501,01.06.004.1.0008.1600,01.06.004.1.0008,"RUA GUARANIS",1065,,10.00,100.00,NULL
4104501,01.06.004.1.0008.1300,01.06.004.1.0008,"RUA GUARANIS",1087,,10.00,100.00,NULL
4104501,01.06.004.1.0008.110A,01.06.004.1.0008,"RUA GUARANIS",1103,,10.00,60.00,NULL
4104501,01.06.004.1.0008.1100,01.06.004.1.0008,"RUA GUARANIS",1115,,10.00,60.00,NULL
4104501,01.06.004.1.0008.090A,01.06.004.1.0008,"RUA GUARANIS",1135,,10.00,50.00,NULL
4104501,01.06.004.1.0008.0900,01.06.004.1.0008,"RUA GUARANIS",1129,,10.00,50.00,NULL
4104501,01.06.004.1.0008.0700,01.06.004.1.0008,"RUA GUARANIS",1143,,10.00,100.00,NULL
4104501,01.06.004.1.0008.040B,01.06.004.1.0008,"RUA GUARANIS",1045,,10.00,25.00,NULL
4104501,01.06.004.1.0008.0400,01.06.004.1.0008,"RUA GUARANIS",1057,,10.00,25.00,NULL
4104501,01.06.004.1.0003.0600,01.06.004.1.0003,"RUA GUARANIS",1226,,10.00,80.00,NULL
4104501,01.06.004.1.0003.0500,01.06.004.1.0003,"RUA GUARANIS",1246,,10.00,47.14,NULL
4104501,01.06.004.1.0003.040A,01.06.004.1.0003,"RUA GUARANIS",1268,,10.00,33.00,NULL
4104501,01.06.004.1.0002.1600,01.06.004.1.0002,"RUA GUARANIS",1229,,10.00,100.00,NULL
4104501,01.06.004.1.0002.130A,01.06.004.1.0002,"RUA GUARANIS",1243,,10.00,50.00,NULL
4104501,01.06.004.1.0002.1300,01.06.004.1.0002,"RUA GUARANIS",1251,,10.00,50.00,NULL
4104501,01.06.004.1.0002.1100,01.06.004.1.0002,"RUA GUARANIS",1267,,10.00,120.00,NULL
4104501,01.06.004.1.0002.0900,01.06.004.1.0002,"RUA GUARANIS",1289/1293,,10.00,100.00,NULL
4104501,01.06.004.1.0002.070A,01.06.004.1.0002,"RUA GUARANIS",1307,,10.00,50.00,NULL
4104501,01.06.004.1.0002.0700,01.06.004.1.0002,"RUA GUARANIS",1317,,10.00,50.00,NULL
4104501,01.06.004.1.0002.0400,01.06.004.1.0002,"RUA GUARANIS",1211,,10.00,50.00,NULL
4104501,01.06.004.1.0002.0200,01.06.004.1.0002,"RUA GUARANIS",1329,,10.00,33.34,NULL
4104501,01.06.004.0.0031.1200,01.06.004.0.0031,"RUA GUARANIS",308,,10.00,100.00,NULL
4104501,01.06.004.0.0031.1000,01.06.004.0.0031,"RUA GUARANIS",330,,10.00,100.00,NULL
4104501,01.06.004.0.0031.080A,01.06.004.0.0031,"RUA GUARANIS",348,,10.00,50.00,NULL
4104501,01.06.004.0.0031.0800,01.06.004.0.0031,"RUA GUARANIS",356,,10.00,50.00,NULL
4104501,01.06.004.0.0031.050A,01.06.004.0.0031,"RUA GUARANIS",376,,10.00,50.00,NULL
4104501,01.06.004.0.0031.0500,01.06.004.0.0031,"RUA GUARANIS",364,,10.00,50.00,NULL
4104501,01.05.004.0.0040.1200,01.05.004.0.0040,"RUA GUARANIS",36,,10.00,100.00,NULL
4104501,01.05.004.0.0040.100A,01.05.004.0.0040,"RUA GUARANIS",58,,10.00,50.00,NULL
4104501,01.05.004.0.0040.1000,01.05.004.0.0040,"RUA GUARANIS",52,,10.00,50.00,NULL
4104501,01.05.004.0.0040.0800,01.05.004.0.0040,"RUA GUARANIS",74,,10.00,100.00,NULL
4104501,01.05.004.0.0040.0500,01.05.004.0.0040,"RUA GUARANIS",94,,10.00,100.00,NULL
4104501,01.05.004.0.0040.0300,01.05.004.0.0040,"RUA GUARANIS",06,,10.00,100.00,NULL
4104501,01.05.004.0.0039.1400,01.05.004.0.0039,"RUA GUARANIS",25,,10.00,100.00,NULL
4104501,01.05.004.0.0039.1100,01.05.004.0.0039,"RUA GUARANIS",0,,10.00,100.00,NULL
4104501,01.05.004.0.0039.090A,01.05.004.0.0039,"RUA GUARANIS",79,,10.00,61.00,NULL
4104501,01.05.004.0.0039.0900,01.05.004.0.0039,"RUA GUARANIS",73,,10.00,39.00,NULL
4104501,01.05.004.0.0039.0700,01.05.004.0.0039,"RUA GUARANIS",97,,10.00,50.00,NULL
4104501,01.05.004.0.0039.0400,01.05.004.0.0039,"RUA GUARANIS",3814,,10.00,20.00,NULL
4104501,01.05.004.0.0039.007A,01.05.004.0.0039,"RUA GUARANIS",85,,10.00,50.00,NULL
4104501,01.05.004.0.0035.1200,01.05.004.0.0035,"RUA GUARANIS",170,,10.00,100.00,NULL
4104501,01.05.004.0.0035.1000,01.05.004.0.0035,"RUA GUARANIS",194,,10.00,100.00,NULL
4104501,01.05.004.0.0035.0800,01.05.004.0.0035,"RUA GUARANIS",214,,10.00,100.00,NULL
4104501,01.05.004.0.0035.050A,01.05.004.0.0035,"RUA GUARANIS",228,,10.00,50.00,NULL
4104501,01.05.004.0.0035.0500,01.05.004.0.0035,"RUA GUARANIS",234,,10.00,50.00,NULL
4104501,01.05.004.0.0035.0100,01.05.004.0.0035,"RUA GUARANIS",250,,10.00,28.00,NULL
4104501,01.04.001.2.095A.090C,01.04.001.2.095A,"RUA GUAJUVIRA",2073,,10.00,20.40,NULL
4104501,01.04.001.2.095A.090A,01.04.001.2.095A,"RUA GUAJUVIRA",2081,,10.00,20.02,NULL
4104501,01.04.001.2.095A.0800,01.04.001.2.095A,"RUA GUAJUVIRA",2053,,10.00,42.04,NULL
4104501,01.04.001.2.095A.0700,01.04.001.2.095A,"RUA GUAJUVIRA",2041,,10.00,42.03,NULL
4104501,01.04.001.2.095A.0600,01.04.001.2.095A,"RUA GUAJUVIRA",2029,,10.00,42.02,NULL
4104501,01.04.001.2.095A.0500,01.04.001.2.095A,"RUA GUAJUVIRA",2017,,10.00,42.01,NULL
4104501,01.04.001.2.095A.0400,01.04.001.2.095A,"RUA GUAJUVIRA",2005,,10.00,21.00,NULL
4104501,01.04.001.2.0111.0900,01.04.001.2.0111,"RUA GUAJUVIRA",2147,,10.00,30.09,NULL
4104501,01.04.001.2.0111.0700,01.04.001.2.0111,"RUA GUAJUVIRA",220,,10.00,30.84,NULL
4104501,01.04.001.2.0111.0400,01.04.001.2.0111,"RUA GUAJUVIRA",2211,,10.00,37.08,NULL
4104501,01.04.001.2.0111.0300,01.04.001.2.0111,"RUA GUAJUVIRA",268,,10.00,39.56,NULL
4104501,01.04.001.2.0111.0200,01.04.001.2.0111,"RUA GUAJUVIRA",280,,10.00,42.03,NULL
4104501,01.04.001.2.0110.1000,01.04.001.2.0110,"RUA GUAJUVIRA",2134,,10.00,34.92,NULL
4104501,01.04.001.2.0110.0900,01.04.001.2.0110,"RUA GUAJUVIRA",2150,,10.00,34.80,NULL
4104501,01.04.001.2.0110.0800,01.04.001.2.0110,"RUA GUAJUVIRA",2166,,10.00,34.80,NULL
4104501,01.04.001.2.0110.0700,01.04.001.2.0110,"RUA GUAJUVIRA",2180,,10.00,34.80,NULL
4104501,01.04.001.2.0110.0600,01.04.001.2.0110,"RUA GUAJUVIRA",2188,,10.00,34.80,NULL
4104501,01.04.001.2.0110.0500,01.04.001.2.0110,"RUA GUAJUVIRA",2200,,10.00,34.80,NULL
