codigo_ibge_municipio,_c1,_c2,_c3
4118402,01.04.190.0036,11 - VOLUNTARIO DA PATRIA,644
4118402,01.06.048.0345,107 - DR SYLVIO VIDAL COELHO LEITE RIBEIRO,869
4118402,01.01.060.0353,90 - BAHIA,493
4118402,01.01.059.0419,116 - AMAPA,1293
4118402,01.01.012.0041,99 - BELO HORIZONTE,51
4118402,01.01.060.0382,117 - GUAPORE,1313
4118402,01.01.051.0105,87 - SERAFIM AFONSO COSTA,1760
4118402,01.01.059.0030,87 - SERAFIM AFONSO COSTA,S/N
4118402,01.01.059.0030,87 - SERAFIM AFONSO COSTA,2480
4118402,01.04.203.0182,13 - FREI CANECA,341
4118402,01.04.203.0182,13 - FREI CANECA,345
4118402,01.04.178.0048,5 - CARLOS GOMES,S/N
4118402,01.06.049.0082,265 - NATAN MOREIRA BARBOSA,830
4118402,01.04.211.0023,13 - FREI CANECA,296
4118402,01.04.211.0023,13 - FREI CANECA,314
4118402,01.04.178.0338,47 - PIO XII,1375
4118402,02.11.005.0381,500 - DAVI GUIMARAES SOARES,SN
4118402,02.11.005.0134,819 - JORGE DANELUT,SN
4118402,01.04.189.0272,12 - OPERARIOS,427
4118402,01.04.189.0145,43 - BANDEIRANTES,170
4118402,01.06.010.0158,64 - PRES TANCREDO NEVES,1822
4118402,02.11.006.0271,819 - JORGE DANELUT,400
4118402,02.11.003.0208,819 - JORGE DANELUT,SN
4118402,01.04.122.0026,2 - BARAO DO RIO BRANCO,S/N
4118402,01.04.122.0026,2 - BARAO DO RIO BRANCO,122
4118402,01.05.053.0259,59 - CAPITAO TELMO RIBEIRO,683
4118402,01.02.261.0030,442 - JOSÉ APARECIDO MORIGGI,S/N
4118402,01.05.055.0238,80 - TOKIO,289
4118402,01.02.269.0908,426 - BR 376,S/N
4118402,01.05.055.0157,63 - JOSIAS SOARES DE LIMA,186
4118402,01.03.418.0079,548 - SEBASTIANA PEREIRA DE LIMA,796
4118402,01.04.048.0231,22 - DIRCEU DE CARVALHO DA SILVA,165
4118402,01.04.048.0225,22 - DIRCEU DE CARVALHO DA SILVA,175
4118402,01.02.250.0093,83 - RIO GRANDE DO SUL,S/N
4118402,01.03.326.4294,568 - SEM DENOMINACAO - VILA OPERARIA,S/N
4118402,01.01.075.0310,92 - ANTONIO FELIPPE,565
4118402,01.01.075.0075,89 - MATO GROSSO,1612
4118402,01.01.075.0397,106 - ETTORE GIOVINE,1975
4118402,01.01.074.0295,92 - ANTONIO FELIPPE,735
4118402,01.02.078.0249,249 - EDSON MARTINS,1575
4118402,01.01.073.0162,109 - PARAIBA,1424
4118402,01.04.116.0152,51 - MIGUEL COUTO,S/N
4118402,01.01.075.0200,107 - DR SYLVIO VIDAL COELHO LEITE RIBEIRO,1992
4118402,01.06.278.0225,747 - JOSE GREGORIO SOBRINHO,S/N
4118402,01.02.470.0158,1048 - DRA. MICHELLE ANGÉLICA CASSORILLO DE CARVALHO,SN
4118402,01.02.471.0077,1048 - DRA. MICHELLE ANGÉLICA CASSORILLO DE CARVALHO,249
4118402,01.01.073.0366,108 - PARA,S/N
4118402,01.01.076.0030,89 - MATO GROSSO,1434
4118402,01.01.075.0235,92 - ANTONIO FELIPPE,633
4118402,01.01.074.0325,92 - ANTONIO FELIPPE,685
4118402,01.04.003.0251,46 - DO DIVINO,S/N
4118402,01.04.003.0199,26 - TOME DE SOUZA,S/N
4118402,01.04.002.0337,26 - TOME DE SOUZA,S/N
4118402,01.01.076.0135,106 - ETTORE GIOVINE,1946
4118402,01.01.076.0135,106 - ETTORE GIOVINE,1946
4118402,01.01.076.0135,106 - ETTORE GIOVINE,1946
4118402,01.01.076.0135,106 - ETTORE GIOVINE,1946
4118402,01.01.076.0135,106 - ETTORE GIOVINE,1946
4118402,01.01.076.0135,106 - ETTORE GIOVINE,1946
4118402,01.01.076.0147,106 - ETTORE GIOVINE,1958
4118402,01.04.123.0152,34 - INDEPENDENCIA,970
4118402,01.01.074.0265,92 - ANTONIO FELIPPE,747
4118402,01.01.074.0030,89 - MATO GROSSO,1694
4118402,01.01.074.0030,89 - MATO GROSSO,1696
4118402,01.01.074.0030,89 - MATO GROSSO,1690
4118402,01.03.482.0181,597 - SEBASTIAO DE OLIVEIRA ROSA,SN
4118402,01.03.482.0148,362 - JOAO GRAFF SCHREIBER,654
4118402,01.03.482.0120,362 - JOAO GRAFF SCHREIBER,646
4118402,01.03.482.0126,362 - JOAO GRAFF SCHREIBER,650
4118402,01.03.480.0044,550 - EDUARDO RECH DA SILVA,705
4118402,01.01.073.0382,108 - PARA,1485
4118402,01.02.244.0284,200 - ANTONIO VIEIRA DOS SANTOS,315
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,1591
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,1571
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.152.0154,98 - PARANA,S/N
4118402,01.02.244.0315,200 - ANTONIO VIEIRA DOS SANTOS,S/N
4118402,01.02.145.0182,223 - 15 DE NOVEMBRO,1166
4118402,01.02.244.0082,201 - FREDERICO VIRMOND,290
4118402,01.03.006.0062,96 - RIO GRANDE DO NORTE,1524
4118402,01.02.162.0143,336 - JOAO GAUDENCIO FURTADO,171
4118402,02.13.001.0156,537 - HONORATO TERTO RODRIGUES,S/N
4118402,01.02.161.0198,336 - JOAO GAUDENCIO FURTADO,188
4118402,01.01.037.0151,118 - LUIZ SPIGOLON,1214
4118402,01.02.206.0082,213 - ROCHA POMBO,S/N
4118402,01.02.206.0082,213 - ROCHA POMBO,S/N
4118402,01.02.206.0082,213 - ROCHA POMBO,S/N
4118402,01.02.206.0082,213 - ROCHA POMBO,S/N
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.02.201.0297,213 - ROCHA POMBO,279
4118402,01.06.098.0086,289 - CELSO LUIZ PEREIRA,72
4118402,01.05.115.3764,531 - RURAL,S/N
4118402,01.05.062.0432,61 - RODRIGO AYRES,311
4118402,01.03.416.0079,546 - PEDRO MORETTI,872
4118402,01.03.025.0343,130 - DR VIEIRA LINS,S/N
4118402,01.02.448.0314,1031 - AROLDO BORGES DOS SANTOS,725
4118402,01.02.448.0320,1031 - AROLDO BORGES DOS SANTOS,719
4118402,01.03.135.0325,148 - FRANCISCO ALVES DO NASCIMENTO,S/N
4118402,01.03.135.0325,148 - FRANCISCO ALVES DO NASCIMENTO,S/N
4118402,01.03.135.0325,148 - FRANCISCO ALVES DO NASCIMENTO,S/N
4118402,01.05.062.0277,62 - JAIRO AIRES DE MELO,S/N
4118402,01.05.062.0277,62 - JAIRO AIRES DE MELO,418
4118402,01.05.085.0226,87 - SERAFIM AFONSO COSTA,1080
4118402,01.05.085.0226,89 - MATO GROSSO,1137
4118402,01.02.161.0053,336 - JOAO GAUDENCIO FURTADO,54
4118402,01.03.144.0101,161 - AMADOR AGUIAR,S/N
4118402,01.03.139.0163,149 - DORIVAL PERON,135
4118402,01.04.207.0079,12 - OPERARIOS,88
4118402,01.04.207.0091,12 - OPERARIOS,76
4118402,01.04.207.0085,12 - OPERARIOS,82
4118402,01.02.244.0269,200 - ANTONIO VIEIRA DOS SANTOS,325
4118402,01.04.207.0234,56 - HYNON MAXIMIANO DA SILVA,S/N
4118402,01.02.246.0115,200 - ANTONIO VIEIRA DOS SANTOS,S/N
4118402,01.02.156.0232,6713 - DEPUTADO HEITOR ALENCAR FURTADO,S/N
4118402,01.02.246.0261,200 - ANTONIO VIEIRA DOS SANTOS,236
4118402,01.03.282.0290,120 - SAO SALVADOR,42
4118402,01.03.282.0290,120 - SAO SALVADOR,38
4118402,01.02.162.0170,336 - JOAO GAUDENCIO FURTADO,161
4118402,01.02.162.0210,336 - JOAO GAUDENCIO FURTADO,132
4118402,01.02.162.0249,336 - JOAO GAUDENCIO FURTADO,95
4118402,01.02.162.0288,336 - JOAO GAUDENCIO FURTADO,063
4118402,01.02.162.0314,336 - JOAO GAUDENCIO FURTADO,037
4118402,01.02.161.0292,336 - JOAO GAUDENCIO FURTADO,258
4118402,01.02.161.0157,336 - JOAO GAUDENCIO FURTADO,160
4118402,01.02.161.0131,336 - JOAO GAUDENCIO FURTADO,108
4118402,01.02.161.0040,336 - JOAO GAUDENCIO FURTADO,44
4118402,01.02.161.0040,336 - JOAO GAUDENCIO FURTADO,34
4118402,01.02.161.0027,336 - JOAO GAUDENCIO FURTADO,22
4118402,01.02.161.0014,336 - JOAO GAUDENCIO FURTADO,20
4118402,01.02.161.0014,253 - JACONIAS PEREIRA DA SILVA,202
4118402,01.02.161.0238,336 - JOAO GAUDENCIO FURTADO,220
4118402,01.02.161.0238,336 - JOAO GAUDENCIO FURTADO,220
4118402,01.02.161.0238,336 - JOAO GAUDENCIO FURTADO,220
4118402,01.05.051.0016,63 - JOSIAS SOARES DE LIMA,290
4118402,01.02.424.0105,939 - PROJETADA A - COND RESD ROYAL BOULEVARD,SN
4118402,01.02.424.0145,939 - PROJETADA A - COND RESD ROYAL BOULEVARD,SN
4118402,01.02.426.0065,939 - PROJETADA A - COND RESD ROYAL BOULEVARD,SN
4118402,01.05.043.0095,66 - JOSE CORREA FARIAS,498
4118402,01.05.050.0073,79 - LAZARO FIGUEIREDO VIEIRA,190
4118402,01.05.050.0073,79 - LAZARO FIGUEIREDO VIEIRA,S/N
4118402,01.02.424.0030,939 - PROJETADA A - COND RESD ROYAL BOULEVARD,SN
4118402,01.02.424.0065,939 - PROJETADA A - COND RESD ROYAL BOULEVARD,SN
4118402,01.04.331.0280,685 - JATOBA,SN
4118402,01.02.424.0135,939 - PROJETADA A - COND RESD ROYAL BOULEVARD,201
4118402,01.02.246.0246,200 - ANTONIO VIEIRA DOS SANTOS,SN
4118402,01.02.246.0246,200 - ANTONIO VIEIRA DOS SANTOS,232
4118402,01.02.247.0020,198 - MARIA ANCHIETA DE MORAIS,705
4118402,01.02.247.0020,198 - MARIA ANCHIETA DE MORAIS,715
4118402,01.04.338.0080,923 - SILVIA DE ALMEIDA GUAZELLI,45
4118402,01.05.054.0170,63 - JOSIAS SOARES DE LIMA,284
4118402,01.05.052.0096,81 - MEXICO,394
4118402,02.09.002.0033,640 - JOAO GOBETTI,941
4118402,01.06.002.0258,83 - RIO GRANDE DO SUL,1711
4118402,02.09.002.0140,640 - JOAO GOBETTI,823
4118402,01.06.011.0258,261 - PIONEIRO JOSE BASILIO DE OLIVEIRA,333
4118402,02.09.002.0175,638 - JOSE RODRIGUES PORTELA,1045
4118402,02.09.002.0175,640 - JOAO GOBETTI,813
4118402,02.09.003.0168,638 - JOSE RODRIGUES PORTELA,991
4118402,02.09.003.0161,638 - JOSE RODRIGUES PORTELA,985
4118402,02.09.003.0175,638 - JOSE RODRIGUES PORTELA,997
4118402,02.09.003.0012,639 - JOSE GRACINDO OLIVEIRA,961
4118402,02.09.010.0174,639 - JOSE GRACINDO OLIVEIRA,S/N
4118402,02.09.010.0174,639 - JOSE GRACINDO OLIVEIRA,726
4118402,02.09.015.0144,453 - MIRASOL,1202
4118402,02.09.015.0133,453 - MIRASOL,1190
4118402,01.03.008.0253,136 - SALGADO FILHO,S/N
4118402,02.09.015.0107,639 - JOSE GRACINDO OLIVEIRA,991
4118402,01.02.382.0181,882 - DAS CARAVELAS,SN
4118402,01.03.007.0078,96 - RIO GRANDE DO NORTE,1710
4118402,01.03.007.0078,96 - RIO GRANDE DO NORTE,1720
4118402,04.01.004.0198,506 - OSVALDO CRUZ,SN
4118402,04.01.004.0227,506 - OSVALDO CRUZ,1055
4118402,04.01.004.0227,506 - OSVALDO CRUZ,1043
4118402,04.01.004.0152,511 - IMARUI,SN
4118402,01.05.034.0141,59 - CAPITAO TELMO RIBEIRO,1039
4118402,01.05.034.0133,59 - CAPITAO TELMO RIBEIRO,1047
4118402,01.03.326.4780,569 - A - CHACARA DIVERSAS,S/N
4118402,01.02.253.2659,340 - JOAO BERGAMINI,S/N
4118402,01.02.253.0331,64 - PRES TANCREDO NEVES,3155
4118402,01.06.345.0244,1122 - MAURICIO JOSE CLEVE MACHADO,S/N
4118402,01.06.071.0056,287 - ANTONIO PEREIRA CAMPOS,130
4118402,01.06.071.0300,286 - MAUA,105
4118402,01.06.064.0203,273 - JOSÉ ALVES DOS SANTOS (JOSÉ RICO),495
4118402,01.06.061.0304,279 - RONALDO DIOGO DA SILVA AZEREDO,51
4118402,01.06.061.0274,279 - RONALDO DIOGO DA SILVA AZEREDO,67
4118402,01.06.064.0340,280 - PIONEIRO OSVALDO RASMUSSEN,S/N
4118402,01.02.313.0328,725 - RAIMUNDO ARRUDA DE SOUZA,610
4118402,01.06.250.0127,763 - LUIZ ANTONIO FERRAZ,S/N
4118402,01.06.212.0166,770 - JOSE BRAZILINO DA SILVA,S/N
4118402,01.06.210.0105,751 - WIEGANDO REINKE,S/N
4118402,01.06.173.0280,744 - NELSON MOREIRA BATISTA,1257
4118402,01.06.173.0272,744 - NELSON MOREIRA BATISTA,1265
4118402,01.06.240.0270,759 - JOAO WINCHE,S/N
4118402,01.06.180.0030,771 - JOSE FELIPE 'TEQUINHA',S/N
4118402,01.06.201.0057,750 - JOSE JOAQUIM SALOME,S/N
4118402,01.02.244.0330,200 - ANTONIO VIEIRA DOS SANTOS,291
4118402,01.02.244.0330,200 - ANTONIO VIEIRA DOS SANTOS,295
4118402,01.03.339.0119,546 - PEDRO MORETTI,3
4118402,01.02.246.0231,200 - ANTONIO VIEIRA DOS SANTOS,230
4118402,01.02.236.0093,202 - ROSALINO ERNESTO NOGARA,282
4118402,01.02.233.0011,401 - ANTONIO CAUNETO,68
4118402,01.04.219.0482,306 - BENTO GONCALVES,228
4118402,01.02.080.0103,248 - ODINOT MACHADO,1680
4118402,01.02.245.0139,201 - FREDERICO VIRMOND,S/N
4118402,01.02.020.0139,247 - PERCY GUIMARAES CLEVÉ,1138
4118402,01.02.020.0103,247 - PERCY GUIMARAES CLEVÉ,S/N
4118402,01.02.028.0249,248 - ODINOT MACHADO,1299
4118402,01.03.333.0176,548 - SEBASTIANA PEREIRA DE LIMA,134
4118402,01.03.333.0166,548 - SEBASTIANA PEREIRA DE LIMA,133
4118402,01.06.063.0266,280 - PIONEIRO OSVALDO RASMUSSEN,159
4118402,01.06.063.0266,280 - PIONEIRO OSVALDO RASMUSSEN,S/N
4118402,01.02.045.0042,87 - SERAFIM AFONSO COSTA,2970
4118402,01.02.247.0160,200 - ANTONIO VIEIRA DOS SANTOS,330
4118402,01.03.337.0035,548 - SEBASTIANA PEREIRA DE LIMA,106
4118402,01.03.337.0046,548 - SEBASTIANA PEREIRA DE LIMA,107
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.471.0083,1048 - DRA. MICHELLE ANGÉLICA CASSORILLO DE CARVALHO,243
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,01.02.236.0078,202 - ROSALINO ERNESTO NOGARA,274
4118402,02.08.008.0269,737 - IRENE POMIN MOREIRA,S/N
4118402,01.02.236.0383,300 - FRANCISCO GOMES PERES,77
4118402,01.02.236.0383,201 - FREDERICO VIRMOND,333
4118402,01.02.236.0148,202 - ROSALINO ERNESTO NOGARA,560
4118402,01.02.236.0168,208 - LEONIDAS DE BARROS,568
4118402,01.03.331.0040,547 - DR. OSNY CEZAR PICCININ,57
4118402,01.03.333.0040,549 - CORONEL GILBERTO KUMMER,141
4118402,01.03.331.0070,547 - DR. OSNY CEZAR PICCININ,060
4118402,01.02.206.0112,213 - ROCHA POMBO,S/N
4118402,01.02.206.0327,212 - BARAO DO CERRO AZUL,129
4118402,01.02.206.0327,212 - BARAO DO CERRO AZUL,129
4118402,01.02.233.0403,201 - FREDERICO VIRMOND,S/N
4118402,01.02.053.0114,245 - CAMPO LARGO,1434
4118402,01.02.233.0203,401 - ANTONIO CAUNETO,180
4118402,01.02.082.0234,94 - MANOEL RIBAS,1915
4118402,01.02.082.0234,94 - MANOEL RIBAS,1929
4118402,02.12.007.0025,638 - JOSE RODRIGUES PORTELA,1171
4118402,02.12.007.0145,543 - DAS PALMEIRAS,S/N
4118402,02.12.009.0072,542 - NOVO HORIZONTE,S/N
4118402,02.12.010.0072,543 - DAS PALMEIRAS,S/N
4118402,02.12.010.0082,543 - DAS PALMEIRAS,S/N
4118402,02.12.013.0190,544 - TREZE DE MARÇO,S/N
4118402,02.12.010.0052,543 - DAS PALMEIRAS,S/N
4118402,02.12.010.0012,543 - DAS PALMEIRAS,S/N
4118402,02.12.010.0303,544 - TREZE DE MARÇO,S/N
4118402,02.12.005.0032,542 - NOVO HORIZONTE,720
4118402,02.12.001.0102,678 - MARGINAL,S/N
4118402,02.12.001.0136,678 - MARGINAL,251
4118402,01.04.350.0181,925 - JUVERCINDO RODRIGUES GOMES,SN
4118402,01.04.352.0161,927 - PEDRO FERREIRA DO NASCIMENTO,SN
4118402,01.04.349.0161,923 - SILVIA DE ALMEIDA GUAZELLI,SN
4118402,01.04.342.0080,928 - LENNITA MARIA SCOLARI,362
4118402,01.04.340.0110,926 - EVA RIBEIRO COSTA,SN
4118402,01.04.334.0260,928 - LENNITA MARIA SCOLARI,SN
4118402,01.06.003.0079,83 - RIO GRANDE DO SUL,S/N
4118402,01.06.003.0151,259 - ASSIS CHATEAUBRIAND,1830
4118402,01.02.247.0205,200 - ANTONIO VIEIRA DOS SANTOS,S/N
4118402,01.06.004.0144,260 - PRINCESA IZABEL,1800
4118402,01.06.004.0144,260 - PRINCESA IZABEL,1800
4118402,01.06.004.0207,643 - CARLOS FABER,496
4118402,01.06.004.0207,260 - PRINCESA IZABEL,S/N
4118402,01.02.236.0418,300 - FRANCISCO GOMES PERES,63
4118402,01.06.010.0027,261 - PIONEIRO JOSE BASILIO DE OLIVEIRA,427
4118402,01.06.010.0027,261 - PIONEIRO JOSE BASILIO DE OLIVEIRA,S/N
4118402,01.06.043.0220,64 - PRES TANCREDO NEVES,1903
4118402,01.06.043.0080,264 - JOSE MARIA TENORIO,S/N
4118402,01.06.072.0082,288 - PIONEIRO JOSE NASCIMENTO GIRALDES,92
4118402,01.06.072.0415,287 - ANTONIO PEREIRA CAMPOS,57
4118402,01.02.055.0030,90 - BAHIA,S/N
4118402,01.02.055.0030,244 - CASTRO,1275
4118402,01.06.042.0047,264 - JOSE MARIA TENORIO,S/N
4118402,01.06.042.0140,108 - PARA,410
4118402,01.06.042.0140,108 - PARA,404
4118402,01.06.066.0126,282 - ANTONIO NOVAES FILHO,200
4118402,01.06.066.0120,282 - ANTONIO NOVAES FILHO,204
4118402,01.06.071.0387,286 - MAUA,61
4118402,01.06.047.0280,264 - JOSE MARIA TENORIO,1055
4118402,01.06.069.0156,285 - PIONEIRO JOAQUIM QUINTINO DA SILVA,126
4118402,01.06.069.0156,285 - PIONEIRO JOAQUIM QUINTINO DA SILVA,128
4118402,01.06.061.0120,280 - PIONEIRO OSVALDO RASMUSSEN,88
4118402,01.06.061.0292,279 - RONALDO DIOGO DA SILVA AZEREDO,59
4118402,01.06.061.0030,280 - PIONEIRO OSVALDO RASMUSSEN,22
4118402,01.06.047.0347,108 - PARA,365
4118402,01.06.048.0287,264 - JOSE MARIA TENORIO,939
4118402,01.06.048.0281,264 - JOSE MARIA TENORIO,945
4118402,01.06.070.0015,272 - GABRIEL ESPERIDIAO,S/N
4118402,01.06.070.0015,272 - GABRIEL ESPERIDIAO,734
4118402,01.06.069.0134,285 - PIONEIRO JOAQUIM QUINTINO DA SILVA,110
4118402,01.06.069.0134,285 - PIONEIRO JOAQUIM QUINTINO DA SILVA,110
4118402,01.06.050.0180,266 - APARECIDO MARQUES DA SILVA,90
4118402,01.06.050.0180,266 - APARECIDO MARQUES DA SILVA,86
4118402,01.06.069.0062,285 - PIONEIRO JOAQUIM QUINTINO DA SILVA,42
4118402,01.06.069.0069,285 - PIONEIRO JOAQUIM QUINTINO DA SILVA,48
4118402,01.06.069.0207,273 - JOSÉ ALVES DOS SANTOS (JOSÉ RICO),S/N
4118402,02.02.002.0228,538 - IMPERATRIZ,21
4118402,02.02.002.0215,538 - IMPERATRIZ,23
4118402,02.02.006.0266,542 - NOVO HORIZONTE,15
4118402,01.02.234.0291,201 - FREDERICO VIRMOND,255
4118402,01.02.234.0291,201 - FREDERICO VIRMOND,255
4118402,01.03.335.0014,551 - OSCAR CANCIO DO AMARAL,730
4118402,01.03.335.0359,551 - OSCAR CANCIO DO AMARAL,736
4118402,01.03.335.0353,551 - OSCAR CANCIO DO AMARAL,742
4118402,02.08.002.0092,610 - MALVINA VICENTE DANELUTE,S/N
4118402,01.06.066.0388,281 - CLOVIS AVELAR DA SILVA,145
4118402,01.06.072.0307,287 - ANTONIO PEREIRA CAMPOS,179
4118402,01.06.072.0387,287 - ANTONIO PEREIRA CAMPOS,67
4118402,01.06.072.0372,287 - ANTONIO PEREIRA CAMPOS,117
4118402,01.03.096.0602,938 - ADÃO FERREIRA DE ALMEIDA,SN
4118402,01.06.070.0146,286 - MAUA,196
4118402,01.06.070.0030,286 - MAUA,98
4118402,01.06.070.0433,272 - GABRIEL ESPERIDIAO,716
4118402,01.06.069.0189,273 - JOSÉ ALVES DOS SANTOS (JOSÉ RICO),617
4118402,01.06.069.0365,284 - JOAO MIGUEL DE SOUZA CRUZ,49
4118402,01.06.069.0372,284 - JOAO MIGUEL DE SOUZA CRUZ,45
4118402,01.02.228.0538,196 - SAO CRISTOVAO,455
4118402,01.02.171.0039,220 - GUERINO POMIN,566
4118402,01.02.233.0433,201 - FREDERICO VIRMOND,187
4118402,01.02.233.0433,201 - FREDERICO VIRMOND,S/N
4118402,01.02.233.0433,201 - FREDERICO VIRMOND,S/N
4118402,01.02.233.0433,201 - FREDERICO VIRMOND,S/N
4118402,01.02.233.0433,201 - FREDERICO VIRMOND,S/N
4118402,01.02.233.0433,201 - FREDERICO VIRMOND,S/N
4118402,01.02.233.0433,201 - FREDERICO VIRMOND,S/N
4118402,01.02.233.0188,401 - ANTONIO CAUNETO,172
4118402,01.02.246.0070,200 - ANTONIO VIEIRA DOS SANTOS,S/N
4118402,01.02.246.0070,200 - ANTONIO VIEIRA DOS SANTOS,S/N
4118402,01.02.246.0070,200 - ANTONIO VIEIRA DOS SANTOS,100
4118402,01.02.230.0544,200 - ANTONIO VIEIRA DOS SANTOS,810
4118402,01.02.230.0556,200 - ANTONIO VIEIRA DOS SANTOS,822
4118402,01.02.230.0550,200 - ANTONIO VIEIRA DOS SANTOS,816
4118402,01.02.230.0562,200 - ANTONIO VIEIRA DOS SANTOS,828
4118402,01.02.237.0117,202 - ROSALINO ERNESTO NOGARA,S/N
4118402,01.02.237.0343,201 - FREDERICO VIRMOND,507
4118402,01.02.237.0015,202 - ROSALINO ERNESTO NOGARA,310
4118402,01.02.237.0481,208 - LEONIDAS DE BARROS,479
4118402,01.02.237.0029,202 - ROSALINO ERNESTO NOGARA,S/N
4118402,01.02.017.0291,241 - PRUDENTOPOLIS,1007
4118402,01.02.237.0146,202 - ROSALINO ERNESTO NOGARA,S/N
4118402,01.02.238.0058,202 - ROSALINO ERNESTO NOGARA,490
4118402,01.02.238.0102,202 - ROSALINO ERNESTO NOGARA,522
4118402,01.01.002.0024,97 - SALVADOR,790
4118402,01.01.002.0034,83 - RIO GRANDE DO SUL,1396
4118402,01.01.002.0062,83 - RIO GRANDE DO SUL,1450
4118402,01.02.233.0218,401 - ANTONIO CAUNETO,188
4118402,01.02.234.0123,401 - ANTONIO CAUNETO,S/N
4118402,01.02.245.0199,201 - FREDERICO VIRMOND,S/N
4118402,01.02.236.0408,300 - FRANCISCO GOMES PERES,67
4118402,01.02.231.0340,196 - SAO CRISTOVAO,370
4118402,01.02.231.0340,196 - SAO CRISTOVAO,372
4118402,01.02.238.0161,202 - ROSALINO ERNESTO NOGARA,562
4118402,01.02.231.0158,196 - SAO CRISTOVAO,S/N
4118402,01.02.238.0357,201 - FREDERICO VIRMOND,S/N
4118402,01.02.231.0061,196 - SAO CRISTOVAO,154
4118402,01.02.231.0060,196 - SAO CRISTOVAO,158
4118402,01.02.238.0345,201 - FREDERICO VIRMOND,613
4118402,01.02.231.0102,196 - SAO CRISTOVAO,178
4118402,01.02.360.0248,800 - VANDERLEY ANTONIO SANGA,51
4118402,01.02.360.0255,800 - VANDERLEY ANTONIO SANGA,SN
4118402,01.02.359.0322,803 - JOSEPHA FERNANDES GARCIA,SN
4118402,01.02.359.0328,803 - JOSEPHA FERNANDES GARCIA,569
4118402,01.02.359.0334,803 - JOSEPHA FERNANDES GARCIA,563
4118402,01.06.070.0056,286 - MAUA,112
4118402,01.06.070.0307,285 - PIONEIRO JOAQUIM QUINTINO DA SILVA,S/N
4118402,01.06.070.0095,286 - MAUA,148
4118402,01.06.070.0095,286 - MAUA,148
4118402,01.02.358.0138,216 - PARAGUACU,SN
4118402,02.18.002.0266,961 - LEONILDA APARECIDA LUCIN DA PENHA,76
4118402,02.18.021.0314,959 - ILSIO APARECIDO PIOLA,SN
4118402,02.18.012.0087,961 - LEONILDA APARECIDA LUCIN DA PENHA,195
4118402,02.18.016.0084,958 - ANTONIO FERNANDES,SN
4118402,02.18.003.0092,959 - ILSIO APARECIDO PIOLA,73
4118402,02.18.007.0027,957 - JOÃO FERREIRA DE SOUZA,SN
4118402,02.18.006.0063,957 - JOÃO FERREIRA DE SOUZA,102
4118402,01.02.245.0285,198 - MARIA ANCHIETA DE MORAIS,SN
4118402,01.06.116.0213,342 - COSMO DAMIANI JACOVOZZI,S/N
4118402,01.06.102.0289,290 - PAULO GONCALVES REZENDE,539
4118402,01.06.116.0372,297 - JOAO PEREIRA,S/N
4118402,01.06.111.0456,274 - GUANABARA,S/N
4118402,01.06.116.0354,297 - JOAO PEREIRA,379
4118402,01.06.118.0429,348 - EMILIA DO PRADO SILVA,S/N
