id_quadra,id_quadra_logradouro,cd_logradouro,nm_logradouro,nr_ui,qt_logradouros
01.06.045,"{'01.06.045_VIVALDO RAMOS', '01.06.045_PIAUI', '01.06.045_GABRIEL ESPERIDIAO', '01.06.045_PRES TANCREDO NEVES'}","{'64', '321', '272', '112'}","{'GABRIEL ESPERIDIAO', 'PRES TANCREDO NEVES', 'PIAUI', 'VIVALDO RAMOS'}","{2128.1666666666665, 441.2, 144.2, 389.0}",4
05.01.005,"{'05.01.005_G', '05.01.005_HENRIQUE RAMOS', '05.01.005_F - MANDIOCABA', '05.01.005_H - MANDIOCABA'}","{'378', '377', '382', '676'}","{'HENRIQUE RAMOS', 'G', 'H - MANDIOCABA', 'F - MANDIOCABA'}","{1042.3333333333333, 99.0, 1062.1666666666667, 95.0}",4
01.01.086,"{'01.01.086_AMAPA', '01.01.086_MARECHAL CANDIDO RONDON', '01.01.086_Getúlio Vargas', '01.01.086_ANTONIO FELIPPE'}","{'92', '1', '116', '115'}","{'ANTONIO FELIPPE', 'Getúlio Vargas', 'MARECHAL CANDIDO RONDON', 'AMAPA'}","{1392.0, 1442.0, 1565.1666666666667, 1542.7142857142858}",4
05.01.003,"{'05.01.003_D- MANDIOCABA', '05.01.003_HENRIQUE RAMOS', '05.01.003_G', '05.01.003_F - MANDIOCABA'}","{'376', '382', '676', '377'}","{'HENRIQUE RAMOS', 'D- MANDIOCABA', 'G', 'F - MANDIOCABA'}","{1057.2, 1034.3333333333333, 1051.0, 38.285714285714285}",4
01.01.083,"{'01.01.083_MINAS GERAIS', '01.01.083_ANTONIO FELIPPE', '01.01.083_Getúlio Vargas', '01.01.083_SOUZA NAVES'}","{'114', '92', '111', '1'}","{'ANTONIO FELIPPE', 'SOUZA NAVES', 'Getúlio Vargas', 'MINAS GERAIS'}","{1124.8260869565217, 1100.8, 166.08333333333334, 1542.2857142857142}",4
01.01.082,"{'01.01.082_Getúlio Vargas', '01.01.082_MINAS GERAIS', '01.01.082_PARAIBA', '01.01.082_ANTONIO FELIPPE'}","{'109', '92', '111', '1'}","{'ANTONIO FELIPPE', 'Getúlio Vargas', 'PARAIBA', 'MINAS GERAIS'}","{1017.9090909090909, 1002.8333333333334, 165.85714285714286, 1543.5}",4
05.01.004,"{'05.01.004_G', '05.01.004_F - MANDIOCABA', '05.01.004_DAS INDUSTRIAS', '05.01.004_D- MANDIOCABA'}","{'384', '376', '382', '377'}","{'DAS INDUSTRIAS', 'D- MANDIOCABA', 'G', 'F - MANDIOCABA'}","{35.0, 1002.1428571428571, 1171.6, 1077.0}",4
01.06.072,"{'01.06.072_GABRIEL ESPERIDIAO', '01.06.072_JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', '01.06.072_ANTONIO PEREIRA CAMPOS', '01.06.072_PIONEIRO JOSE NASCIMENTO GIRALDES'}","{'272', '287', '288', '273'}","{'ANTONIO PEREIRA CAMPOS', 'PIONEIRO JOSE NASCIMENTO GIRALDES', 'JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', 'GABRIEL ESPERIDIAO'}","{840.0, 98.85714285714286, 732.6, 143.1818181818182}",4
01.06.037,"{'01.06.037_LUIZ SPIGOLON', '01.06.037_RIO GRANDE DO SUL', '01.06.037_MAXIMINO PEREIRA GUEDES', '01.06.037_DR PEDRO MIRANDA'}","{'250', '118', '83', '739'}","{'LUIZ SPIGOLON', 'MAXIMINO PEREIRA GUEDES', 'RIO GRANDE DO SUL', 'DR PEDRO MIRANDA'}","{nan, nan, 796.4444444444445, 830.0}",4
01.01.078,"{'01.01.078_ETTORE GIOVINE', '01.01.078_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.01.078_ANTONIO FELIPPE', '01.01.078_Getúlio Vargas'}","{'107', '92', '106', '1'}","{'ANTONIO FELIPPE', 'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'Getúlio Vargas', 'ETTORE GIOVINE'}","{2121.0, 565.0, 2070.0, 583.25}",4
01.01.076,"{'01.01.076_ETTORE GIOVINE', '01.01.076_ANTONIO FELIPPE', '01.01.076_AMAZONAS', '01.01.076_MATO GROSSO'}","{'106', '105', '92', '89'}","{'ANTONIO FELIPPE', 'AMAZONAS', 'ETTORE GIOVINE', 'MATO GROSSO'}","{1473.4285714285713, 1995.0, 1852.8461538461538, 453.57142857142856}",4
01.01.075,"{'01.01.075_ANTONIO FELIPPE', '01.01.075_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.01.075_MATO GROSSO', '01.01.075_ETTORE GIOVINE'}","{'107', '92', '106', '89'}","{'ANTONIO FELIPPE', 'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'ETTORE GIOVINE', 'MATO GROSSO'}","{585.0, 1595.4285714285713, 1958.6, 1974.0}",4
01.01.074,"{'01.01.074_PARA', '01.01.074_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.01.074_ANTONIO FELIPPE', '01.01.074_MATO GROSSO'}","{'107', '92', '108', '89'}","{'ANTONIO FELIPPE', 'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'PARA', 'MATO GROSSO'}","{1466.0, 713.3333333333334, 1962.2, 1724.6666666666667}",4
01.01.073,"{'01.01.073_PARA', '01.01.073_MATO GROSSO', '01.01.073_PARAIBA', '01.01.073_ANTONIO FELIPPE'}","{'109', '92', '108', '89'}","{'ANTONIO FELIPPE', 'PARA', 'PARAIBA', 'MATO GROSSO'}","{1431.0, 1477.0, 1863.0, 863.8}",4
01.01.072,"{'01.01.072_SERGIPE', '01.01.072_PARAIBA', '01.01.072_DISTRITO FEDERAL', '01.01.072_MATO GROSSO'}","{'75', '109', '110', '89'}","{'PARAIBA', 'SERGIPE', 'DISTRITO FEDERAL', 'MATO GROSSO'}","{256.5, 1433.0, 1955.0, 384.8}",4
01.01.071,"{'01.01.071_ARMANDO CASTRO ARAUJO', '01.01.071_ANTONIO FELIPPE', '01.01.071_MINAS GERAIS', '01.01.071_DISTRITO FEDERAL'}","{'91', '75', '92', '111'}","{'ANTONIO FELIPPE', 'ARMANDO CASTRO ARAUJO', 'MINAS GERAIS', 'DISTRITO FEDERAL'}","{65.0, 1002.5, 28.0, 122.2}",4
01.01.070,"{'01.01.070_ARMANDO CASTRO ARAUJO', '01.01.070_MINAS GERAIS', '01.01.070_PARANA', '01.01.070_ANTONIO FELIPPE'}","{'91', '98', '92', '111'}","{'ANTONIO FELIPPE', 'ARMANDO CASTRO ARAUJO', 'MINAS GERAIS', 'PARANA'}","{41.0, 306.5, 82.57142857142857, 966.7142857142857}",4
01.01.048,"{'01.01.048_INDUSTRIAL ANTONIO FACHIN', '01.01.048_ETTORE GIOVINE', '01.01.048_AMAZONAS', '01.01.048_SERAFIM AFONSO COSTA'}","{'87', '86', '105', '106'}","{'INDUSTRIAL ANTONIO FACHIN', 'AMAZONAS', 'ETTORE GIOVINE', 'SERAFIM AFONSO COSTA'}","{1668.6666666666667, 1453.6, 1772.5714285714287, 1439.857142857143}",4
01.01.043,"{'01.01.043_PIAUI', '01.01.043_SERAFIM AFONSO COSTA', '01.01.043_INDUSTRIAL ANTONIO FACHIN', '01.01.043_PARAIBA'}","{'86', '109', '87', '112'}","{'INDUSTRIAL ANTONIO FACHIN', 'PARAIBA', 'PIAUI', 'SERAFIM AFONSO COSTA'}","{1208.6, 1916.0, 892.75, 1975.857142857143}",4
01.01.088,"{'01.01.088_ANTONIO FELIPPE', '01.01.088_GUAPORE', '01.01.088_Getúlio Vargas', '01.01.088_LUIZ SPIGOLON'}","{'117', '92', '118', '1'}","{'ANTONIO FELIPPE', 'Getúlio Vargas', 'GUAPORE', 'LUIZ SPIGOLON'}","{1552.6, 1559.7142857142858, 1662.0, 1736.5}",4
01.01.019,"{'01.01.019_CURITIBA', '01.01.019_PIAUI', '01.01.019_PARAIBA', '01.01.019_SANTA CATARINA'}","{'85', '84', '109', '112'}","{'SANTA CATARINA', 'CURITIBA', 'PARAIBA', 'PIAUI'}","{969.0, 970.4285714285714, 1909.75, 2095.0}",4
01.01.017,"{'01.01.017_CURITIBA', '01.01.017_SANTA CATARINA', '01.01.017_MARECHAL CANDIDO RONDON', '01.01.017_SOUZA NAVES'}","{'85', '84', '115', '114'}","{'SOUZA NAVES', 'SANTA CATARINA', 'CURITIBA', 'MARECHAL CANDIDO RONDON'}","{984.8, 961.3333333333334, 2379.0, 2398.0}",4
01.01.016,"{'01.01.016_CURITIBA', '01.01.016_SANTA CATARINA', '01.01.016_MARECHAL CANDIDO RONDON', '01.01.016_AMAPA'}","{'85', '84', '115', '116'}","{'SANTA CATARINA', 'CURITIBA', 'MARECHAL CANDIDO RONDON', 'AMAPA'}","{969.3333333333334, 956.0, 2342.222222222222, 2505.777777777778}",4
01.06.065,"{'01.06.065_ANTONIO NOVAES FILHO', '01.06.065_CLOVIS AVELAR DA SILVA', '01.06.065_JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', '01.06.065_GABRIEL ESPERIDIAO'}","{'281', '272', '282', '273'}","{'GABRIEL ESPERIDIAO', 'CLOVIS AVELAR DA SILVA', 'JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', 'ANTONIO NOVAES FILHO'}","{82.44444444444444, 547.0, 524.0, 93.9090909090909}",4
01.06.064,"{'01.06.064_CLOVIS AVELAR DA SILVA', '01.06.064_GABRIEL ESPERIDIAO', '01.06.064_PIONEIRO OSVALDO RASMUSSEN', '01.06.064_JOSÉ ALVES DOS SANTOS (JOSÉ RICO)'}","{'281', '272', '273', '280'}","{'GABRIEL ESPERIDIAO', 'PIONEIRO OSVALDO RASMUSSEN', 'JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', 'CLOVIS AVELAR DA SILVA'}","{83.38461538461539, 501.0, 102.45454545454545, 535.3333333333334}",4
01.01.013,"{'01.01.013_SANTA CATARINA', '01.01.013_CURITIBA', '01.01.013_LUIZ SPIGOLON', '01.01.013_GUAPORE'}","{'85', '84', '117', '118'}","{'GUAPORE', 'SANTA CATARINA', 'CURITIBA', 'LUIZ SPIGOLON'}","{2773.4545454545455, 989.2, 2766.0, 943.2}",4
01.06.063,"{'01.06.063_PIONEIRO OSVALDO RASMUSSEN', '01.06.063_JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', '01.06.063_CLOVIS AVELAR DA SILVA', '01.06.063_GUANABARA'}","{'280', '281', '273', '274'}","{'JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', 'PIONEIRO OSVALDO RASMUSSEN', 'GUANABARA', 'CLOVIS AVELAR DA SILVA'}","{496.5, 142.8, 214.9090909090909, 551.6666666666666}",4
01.06.060,"{'01.06.060_HILDA CAMARGO BOTELHO', '01.06.060_GUANABARA', '01.06.060_GABRIEL ESPERIDIAO', '01.06.060_RONALDO DIOGO DA SILVA AZEREDO'}","{'279', '272', '277', '274'}","{'GABRIEL ESPERIDIAO', 'HILDA CAMARGO BOTELHO', 'GUANABARA', 'RONALDO DIOGO DA SILVA AZEREDO'}","{190.5, 84.0, 629.0, 390.0}",4
01.01.010,"{'01.01.010_RIO GRANDE DO SUL', '01.01.010_SANTA CATARINA', '01.01.010_AMAPA', '01.01.010_GUAPORE'}","{'84', '117', '116', '83'}","{'GUAPORE', 'SANTA CATARINA', 'RIO GRANDE DO SUL', 'AMAPA'}","{2520.4, 833.8, 819.2, 2647.4}",4
01.01.009,"{'01.01.009_SANTA CATARINA', '01.01.009_AMAPA', '01.01.009_MARECHAL CANDIDO RONDON', '01.01.009_RIO GRANDE DO SUL'}","{'84', '115', '116', '83'}","{'SANTA CATARINA', 'RIO GRANDE DO SUL', 'MARECHAL CANDIDO RONDON', 'AMAPA'}","{2289.6666666666665, 810.0, 860.6666666666666, 2378.222222222222}",4
01.01.008,"{'01.01.008_SOUZA NAVES', '01.01.008_SANTA CATARINA', '01.01.008_RIO GRANDE DO SUL', '01.01.008_MARECHAL CANDIDO RONDON'}","{'84', '114', '115', '83'}","{'SOUZA NAVES', 'SANTA CATARINA', 'RIO GRANDE DO SUL', 'MARECHAL CANDIDO RONDON'}","{1896.25, 849.3333333333334, 2368.6, 841.5555555555555}",4
01.01.007,"{'01.01.007_SANTA CATARINA', '01.01.007_PIAUI', '01.01.007_SOUZA NAVES', '01.01.007_RIO GRANDE DO SUL'}","{'84', '114', '83', '112'}","{'SOUZA NAVES', 'SANTA CATARINA', 'RIO GRANDE DO SUL', 'PIAUI'}","{752.6666666666666, 2109.1111111111113, 2110.0, 847.4444444444445}",4
01.01.006,"{'01.01.006_PIAUI', '01.01.006_PARAIBA', '01.01.006_RIO GRANDE DO SUL', '01.01.006_SANTA CATARINA'}","{'84', '109', '83', '112'}","{'SANTA CATARINA', 'PARAIBA', 'PIAUI', 'RIO GRANDE DO SUL'}","{866.0, 2093.181818181818, 869.9090909090909, 1870.7692307692307}",4
01.01.005,"{'01.01.005_PARAIBA', '01.01.005_RIO GRANDE DO SUL', '01.01.005_PARA', '01.01.005_SANTA CATARINA'}","{'84', '109', '83', '108'}","{'SANTA CATARINA', 'RIO GRANDE DO SUL', 'PARAIBA', 'PARA'}","{1944.0, 1769.3, 858.6666666666666, 940.0}",4
01.01.004,"{'01.01.004_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.01.004_SANTA CATARINA', '01.01.004_PARA', '01.01.004_RIO GRANDE DO SUL'}","{'107', '84', '83', '108'}","{'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'SANTA CATARINA', 'RIO GRANDE DO SUL', 'PARA'}","{1820.0526315789473, 1389.0, 1726.0, 855.5}",4
01.01.003,"{'01.01.003_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.01.003_SANTA CATARINA', '01.01.003_ETTORE GIOVINE', '01.01.003_RIO GRANDE DO SUL'}","{'107', '84', '106', '83'}","{'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'ETTORE GIOVINE', 'RIO GRANDE DO SUL', 'SANTA CATARINA'}","{1363.6, 1691.2857142857142, 1573.3, 1407.25}",4
01.01.018,"{'01.01.018_SANTA CATARINA', '01.01.018_SOUZA NAVES', '01.01.018_PIAUI', '01.01.018_CURITIBA'}","{'85', '84', '114', '112'}","{'SOUZA NAVES', 'SANTA CATARINA', 'CURITIBA', 'PIAUI'}","{824.8, 2242.5555555555557, 2227.6, 1085.5833333333333}",4
01.01.020,"{'01.01.020_CURITIBA', '01.01.020_PARA', '01.01.020_PARAIBA', '01.01.020_SANTA CATARINA'}","{'85', '84', '109', '108'}","{'SANTA CATARINA', 'CURITIBA', 'PARAIBA', 'PARA'}","{1962.8333333333333, 1962.0, 1231.0, 983.3333333333334}",4
01.01.042,"{'01.01.042_INDUSTRIAL ANTONIO FACHIN', '01.01.042_SOUZA NAVES', '01.01.042_PIAUI', '01.01.042_SERAFIM AFONSO COSTA'}","{'86', '87', '114', '112'}","{'SOUZA NAVES', 'INDUSTRIAL ANTONIO FACHIN', 'SERAFIM AFONSO COSTA', 'PIAUI'}","{1263.1538461538462, 1220.75, 2110.0, 2111.0}",4
01.01.021,"{'01.01.021_SANTA CATARINA', '01.01.021_PARA', '01.01.021_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.01.021_CURITIBA'}","{'85', '84', '107', '108'}","{'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'CURITIBA', 'SANTA CATARINA', 'PARA'}","{1484.6363636363637, 1709.6666666666667, 982.0, 1822.2}",4
01.06.048,"{'01.06.048_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.06.048_PARA', '01.06.048_JOSE MARIA TENORIO', '01.06.048_NATAN MOREIRA BARBOSA'}","{'107', '264', '265', '108'}","{'NATAN MOREIRA BARBOSA', 'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'PARA', 'JOSE MARIA TENORIO'}","{984.6, 354.5, 875.6666666666666, 973.9090909090909}",4
01.01.039,"{'01.01.039_MARECHAL CANDIDO RONDON', '01.01.039_AMAPA', '01.01.039_INDUSTRIAL ANTONIO FACHIN', '01.01.039_SERAFIM AFONSO COSTA'}","{'86', '115', '87', '116'}","{'INDUSTRIAL ANTONIO FACHIN', 'SERAFIM AFONSO COSTA', 'MARECHAL CANDIDO RONDON', 'AMAPA'}","{2384.5714285714284, 2386.1428571428573, 1203.25, 1190.8}",4
01.01.038,"{'01.01.038_AMAPA', '01.01.038_INDUSTRIAL ANTONIO FACHIN', '01.01.038_GUAPORE', '01.01.038_SERAFIM AFONSO COSTA'}","{'86', '117', '87', '116'}","{'GUAPORE', 'INDUSTRIAL ANTONIO FACHIN', 'SERAFIM AFONSO COSTA', 'AMAPA'}","{1184.3333333333333, 2514.1111111111113, 2324.714285714286, 1198.8}",4
01.01.037,"{'01.01.037_SERAFIM AFONSO COSTA', '01.01.037_LUIZ SPIGOLON', '01.01.037_INDUSTRIAL ANTONIO FACHIN', '01.01.037_GUAPORE'}","{'87', '86', '117', '118'}","{'GUAPORE', 'INDUSTRIAL ANTONIO FACHIN', 'SERAFIM AFONSO COSTA', 'LUIZ SPIGOLON'}","{2657.8, 1203.5, 1229.3333333333333, 2647.8}",4
01.01.036,"{'01.01.036_GUAPORE', '01.01.036_INDUSTRIAL ANTONIO FACHIN', '01.01.036_CURITIBA', '01.01.036_LUIZ SPIGOLON'}","{'85', '86', '117', '118'}","{'GUAPORE', 'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'LUIZ SPIGOLON'}","{1088.2, 2778.0, 2491.777777777778, 1138.0}",4
01.01.035,"{'01.01.035_CURITIBA', '01.01.035_GUAPORE', '01.01.035_AMAPA', '01.01.035_INDUSTRIAL ANTONIO FACHIN'}","{'85', '86', '117', '116'}","{'GUAPORE', 'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'AMAPA'}","{2632.8, 1084.0, 2534.5, 1071.6666666666667}",4
01.01.032,"{'01.01.032_INDUSTRIAL ANTONIO FACHIN', '01.01.032_CURITIBA', '01.01.032_MARECHAL CANDIDO RONDON', '01.01.032_SOUZA NAVES'}","{'85', '86', '115', '114'}","{'SOUZA NAVES', 'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'MARECHAL CANDIDO RONDON'}","{2369.3333333333335, 1082.0, 1074.6, 2125.25}",4
01.01.031,"{'01.01.031_SOUZA NAVES', '01.01.031_PIAUI', '01.01.031_INDUSTRIAL ANTONIO FACHIN', '01.01.031_CURITIBA'}","{'85', '86', '114', '112'}","{'SOUZA NAVES', 'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'PIAUI'}","{1072.4444444444443, 2075.1428571428573, 2110.0, 1095.8}",4
01.01.030,"{'01.01.030_CURITIBA', '01.01.030_PARAIBA', '01.01.030_PIAUI', '01.01.030_INDUSTRIAL ANTONIO FACHIN'}","{'85', '86', '109', '112'}","{'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'PARAIBA', 'PIAUI'}","{2104.2, 1970.75, 1076.2, 1085.75}",4
01.01.029,"{'01.01.029_PARAIBA', '01.01.029_INDUSTRIAL ANTONIO FACHIN', '01.01.029_PARA', '01.01.029_CURITIBA'}","{'85', '86', '109', '108'}","{'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'PARAIBA', 'PARA'}","{1097.5, 1953.7142857142858, 1097.6666666666667, 1861.5}",4
01.06.070,"{'01.06.070_JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', '01.06.070_GABRIEL ESPERIDIAO', '01.06.070_MAUA', '01.06.070_PIONEIRO JOAQUIM QUINTINO DA SILVA'}","{'286', '272', '273', '285'}","{'GABRIEL ESPERIDIAO', 'PIONEIRO JOAQUIM QUINTINO DA SILVA', 'JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', 'MAUA'}","{129.0, 146.16666666666666, 636.0, 717.5}",4
01.01.026,"{'01.01.026_ETTORE GIOVINE', '01.01.026_INDUSTRIAL ANTONIO FACHIN', '01.01.026_DR SYLVIO VIDAL COELHO LEITE RIBEIRO', '01.01.026_CURITIBA'}","{'85', '86', '107', '106'}","{'DR SYLVIO VIDAL COELHO LEITE RIBEIRO', 'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'ETTORE GIOVINE'}","{1464.3846153846155, 1618.2222222222222, 1636.3333333333333, 1581.857142857143}",4
01.01.025,"{'01.01.025_ETTORE GIOVINE', '01.01.025_INDUSTRIAL ANTONIO FACHIN', '01.01.025_CURITIBA', '01.01.025_AMAZONAS'}","{'85', '86', '105', '106'}","{'INDUSTRIAL ANTONIO FACHIN', 'AMAZONAS', 'CURITIBA', 'ETTORE GIOVINE'}","{1635.6666666666667, 1446.4285714285713, 1613.5, 1446.75}",4
01.01.024,"{'01.01.024_ETTORE GIOVINE', '01.01.024_AMAZONAS', '01.01.024_SANTA CATARINA', '01.01.024_CURITIBA'}","{'85', '84', '105', '106'}","{'SANTA CATARINA', 'AMAZONAS', 'CURITIBA', 'ETTORE GIOVINE'}","{1518.6666666666667, 1452.5, 1540.888888888889, 1526.0}",4
01.06.066,"{'01.06.066_JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', '01.06.066_CLOVIS AVELAR DA SILVA', '01.06.066_GUANABARA', '01.06.066_ANTONIO NOVAES FILHO'}","{'281', '273', '282', '274'}","{'JOSÉ ALVES DOS SANTOS (JOSÉ RICO)', 'CLOVIS AVELAR DA SILVA', 'GUANABARA', 'ANTONIO NOVAES FILHO'}","{545.0, 188.625, 165.58333333333334, 598.5}",4
01.06.034,"{'01.06.034_LUIZ SPIGOLON', '01.06.034_EDSON MARTINS', '01.06.034_SALVADOR GONCALVES PADILHA', '01.06.034_MAXIMINO PEREIRA GUEDES'}","{'263', '249', '118', '739'}","{'EDSON MARTINS', 'SALVADOR GONCALVES PADILHA', 'MAXIMINO PEREIRA GUEDES', 'LUIZ SPIGOLON'}","{372.85714285714283, 299.0, 651.2, 284.0}",4
01.01.089,"{'01.01.089_GUAPORE', '01.01.089_LUIZ SPIGOLON', '01.01.089_Getúlio Vargas', '01.01.089_MANOEL RIBAS'}","{'117', '118', '1', '94'}","{'GUAPORE', 'MANOEL RIBAS', 'Getúlio Vargas', 'LUIZ SPIGOLON'}","{1744.2857142857142, 1683.6666666666667, 1668.0, 1572.8181818181818}",4
01.02.048,"{'01.02.048_SERAFIM AFONSO COSTA', '01.02.048_LUIZ SPIGOLON', '01.02.048_BAHIA', '01.02.048_DR PEDRO MIRANDA'}","{'250', '87', '118', '90'}","{'LUIZ SPIGOLON', 'SERAFIM AFONSO COSTA', 'DR PEDRO MIRANDA', 'BAHIA'}","{1312.857142857143, 2736.0, 1350.5, 647.0}",4
01.02.029,"{'01.02.029_IRATI', '01.02.029_ANTONIO VENDRAMIN', '01.02.029_INDUSTRIAL ANTONIO FACHIN', '01.02.029_SERAFIM AFONSO COSTA'}","{'242', '86', '87', '243'}","{'ANTONIO VENDRAMIN', 'INDUSTRIAL ANTONIO FACHIN', 'SERAFIM AFONSO COSTA', 'IRATI'}","{1224.0, 3241.0, 3010.0, 1268.0}",4
04.02.005,"{'04.02.005_TUBARAO', '04.02.005_JORGE SCHUEROFF', '04.02.005_JOSE ANTONIO ALFREDO ROSA', '04.02.005_JOSE SUK'}","{'408', '409', '406', '405'}","{'JOSE SUK', 'TUBARAO', 'JORGE SCHUEROFF', 'JOSE ANTONIO ALFREDO ROSA'}","{1144.0, 1154.5, 1043.0, 1039.0}",4
01.02.025,"{'01.02.025_DR PEDRO MIRANDA', '01.02.025_SERAFIM AFONSO COSTA', '01.02.025_INDUSTRIAL ANTONIO FACHIN', '01.02.025_EDSON MARTINS'}","{'250', '86', '249', '87'}","{'EDSON MARTINS', 'INDUSTRIAL ANTONIO FACHIN', 'SERAFIM AFONSO COSTA', 'DR PEDRO MIRANDA'}","{2825.0, 1194.6666666666667, 1219.25, 2817.5}",4
01.02.024,"{'01.02.024_LUIZ SPIGOLON', '01.02.024_SERAFIM AFONSO COSTA', '01.02.024_INDUSTRIAL ANTONIO FACHIN', '01.02.024_DR PEDRO MIRANDA'}","{'250', '86', '87', '118'}","{'LUIZ SPIGOLON', 'INDUSTRIAL ANTONIO FACHIN', 'SERAFIM AFONSO COSTA', 'DR PEDRO MIRANDA'}","{1408.75, 2785.0, 2755.0, 1214.857142857143}",4
01.02.023,"{'01.02.023_CURITIBA', '01.02.023_INDUSTRIAL ANTONIO FACHIN', '01.02.023_LUIZ SPIGOLON', '01.02.023_DR PEDRO MIRANDA'}","{'85', '250', '86', '118'}","{'LUIZ SPIGOLON', 'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'DR PEDRO MIRANDA'}","{1088.0, 1147.2857142857142, 2755.0, 2844.0}",4
01.02.022,"{'01.02.022_CURITIBA', '01.02.022_DR PEDRO MIRANDA', '01.02.022_MAUA', '01.02.022_EDSON MARTINS'}","{'85', '250', '249', '286'}","{'EDSON MARTINS', 'CURITIBA', 'DR PEDRO MIRANDA', 'MAUA'}","{1086.857142857143, 1074.111111111111, 1124.0, 2862.0}",4
01.02.020,"{'01.02.020_CURITIBA', '01.02.020_PERCY GUIMARAES CLEVÉ', '01.02.020_ODINOT MACHADO', '01.02.020_INDUSTRIAL ANTONIO FACHIN'}","{'85', '86', '248', '247'}","{'ODINOT MACHADO', 'INDUSTRIAL ANTONIO FACHIN', 'CURITIBA', 'PERCY GUIMARAES CLEVÉ'}","{2920.0, 1130.0, 2995.0, 1150.75}",4
01.06.016,"{'01.06.016_MARECHAL CANDIDO RONDON', '01.06.016_ANTONIO JESUS DE OLIVEIRA', '01.06.016_PIONEIRO LUIZ LORENZETTI', '01.06.016_SOUZA NAVES'}","{'114', '115', '322', '262'}","{'SOUZA NAVES', 'PIONEIRO LUIZ LORENZETTI', 'ANTONIO JESUS DE OLIVEIRA', 'MARECHAL CANDIDO RONDON'}","{688.0, 627.5, 2227.25, 2311.5555555555557}",4
01.06.017,"{'01.06.017_PIONEIRO LUIZ LORENZETTI', '01.06.017_ANTONIO JESUS DE OLIVEIRA', '01.06.017_SOUZA NAVES', '01.06.017_PIAUI'}","{'112', '114', '322', '262'}","{'SOUZA NAVES', 'PIAUI', 'ANTONIO JESUS DE OLIVEIRA', 'PIONEIRO LUIZ LORENZETTI'}","{745.0, 677.0, 2078.375, 2089.7}",4
01.06.018,"{'01.06.018_SOUZA NAVES', '01.06.018_PIAUI', '01.06.018_ANTONIO JESUS DE OLIVEIRA', '01.06.018_PIONEIRO FELICIO JORGE'}","{'112', '323', '114', '262'}","{'SOUZA NAVES', 'PIONEIRO FELICIO JORGE', 'PIAUI', 'ANTONIO JESUS DE OLIVEIRA'}","{1961.5714285714287, 692.3333333333334, 2065.6, 583.0}",4
01.06.019,"{'01.06.019_SOUZA NAVES', '01.06.019_PIONEIRO FELICIO JORGE', '01.06.019_ANTONIO JESUS DE OLIVEIRA', '01.06.019_MARECHAL CANDIDO RONDON'}","{'323', '115', '114', '262'}","{'SOUZA NAVES', 'PIONEIRO FELICIO JORGE', 'ANTONIO JESUS DE OLIVEIRA', 'MARECHAL CANDIDO RONDON'}","{570.5, 2244.3333333333335, 2220.0, 598.0}",4
04.03.001,"{'04.03.001_BOAVENTURA BACK', '04.03.001_TUBARAO', '04.03.001_B - MORADIAS COLORADO', '04.03.001_HUBERTO SCHUEROFF'}","{'408', '693', '692', '407'}","{'B - MORADIAS COLORADO', 'BOAVENTURA BACK', 'HUBERTO SCHUEROFF', 'TUBARAO'}","{1175.0, 1251.0, 1204.6666666666667, 1167.3333333333333}",4
