,id_quadra_logradouro,id_quadra,cd_logradouro,nm_logradouro
23529,01.06.058_PRES TANCREDO NEVES,01.06.058,64,PRES TANCREDO NEVES
2222,01.06.059_ANTONIO JOSE DE SOUZA,01.06.059,341,ANTONIO JOSE DE SOUZA
2526,01.06.059_PRES TANCREDO NEVES,01.06.059,64,PRES TANCREDO NEVES
36591,01.06.060_GABRIEL ESPERIDIAO,01.06.060,272,GABRIEL ESPERIDIAO
10916,01.06.060_GUANABARA,01.06.060,274,GUANABARA
10913,01.06.060_HILDA CAMARGO BOTELHO,01.06.060,277,HILDA CAMARGO BOTELHO
10910,01.06.060_RONALDO DIOGO DA SILVA AZEREDO,01.06.060,279,RONALDO DIOGO DA SILVA AZEREDO
4686,01.06.061_GABRIEL ESPERIDIAO,01.06.061,272,GABRIEL ESPERIDIAO
4702,01.06.061_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.061,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
2079,01.06.061_PIONEIRO OSVALDO RASMUSSEN,01.06.061,280,PIONEIRO OSVALDO RASMUSSEN
1695,01.06.061_RONALDO DIOGO DA SILVA AZEREDO,01.06.061,279,RONALDO DIOGO DA SILVA AZEREDO
10992,01.06.062_GUANABARA,01.06.062,274,GUANABARA
4842,01.06.062_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.062,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
1696,01.06.062_PIONEIRO OSVALDO RASMUSSEN,01.06.062,280,PIONEIRO OSVALDO RASMUSSEN
1697,01.06.062_RONALDO DIOGO DA SILVA AZEREDO,01.06.062,279,RONALDO DIOGO DA SILVA AZEREDO
4724,01.06.063_CLOVIS AVELAR DA SILVA,01.06.063,281,CLOVIS AVELAR DA SILVA
12033,01.06.063_GUANABARA,01.06.063,274,GUANABARA
15951,01.06.063_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.063,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
1995,01.06.063_PIONEIRO OSVALDO RASMUSSEN,01.06.063,280,PIONEIRO OSVALDO RASMUSSEN
4733,01.06.064_CLOVIS AVELAR DA SILVA,01.06.064,281,CLOVIS AVELAR DA SILVA
239,01.06.064_GABRIEL ESPERIDIAO,01.06.064,272,GABRIEL ESPERIDIAO
1968,01.06.064_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.064,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
70,01.06.064_PIONEIRO OSVALDO RASMUSSEN,01.06.064,280,PIONEIRO OSVALDO RASMUSSEN
1685,01.06.065_ANTONIO NOVAES FILHO,01.06.065,282,ANTONIO NOVAES FILHO
1684,01.06.065_CLOVIS AVELAR DA SILVA,01.06.065,281,CLOVIS AVELAR DA SILVA
11005,01.06.065_GABRIEL ESPERIDIAO,01.06.065,272,GABRIEL ESPERIDIAO
4665,01.06.065_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.065,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
2073,01.06.066_ANTONIO NOVAES FILHO,01.06.066,282,ANTONIO NOVAES FILHO
1673,01.06.066_CLOVIS AVELAR DA SILVA,01.06.066,281,CLOVIS AVELAR DA SILVA
12119,01.06.066_GUANABARA,01.06.066,274,GUANABARA
12018,01.06.066_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.066,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
30475,01.06.067_GABRIEL ESPERIDIAO,01.06.067,272,GABRIEL ESPERIDIAO
12129,01.06.068_GUANABARA,01.06.068,274,GUANABARA
38020,01.06.068_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.068,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
1681,01.06.068_MAUA,01.06.068,286,MAUA
2112,01.06.069_JOAO MIGUEL DE SOUZA CRUZ,01.06.069,284,JOAO MIGUEL DE SOUZA CRUZ
2093,01.06.069_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.069,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
2077,01.06.069_PIONEIRO JOAQUIM QUINTINO DA SILVA,01.06.069,285,PIONEIRO JOAQUIM QUINTINO DA SILVA
2085,01.06.070_GABRIEL ESPERIDIAO,01.06.070,272,GABRIEL ESPERIDIAO
4380,01.06.070_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.070,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
2108,01.06.070_MAUA,01.06.070,286,MAUA
2162,01.06.070_PIONEIRO JOAQUIM QUINTINO DA SILVA,01.06.070,285,PIONEIRO JOAQUIM QUINTINO DA SILVA
1966,01.06.071_ANTONIO PEREIRA CAMPOS,01.06.071,287,ANTONIO PEREIRA CAMPOS
8636,01.06.071_GABRIEL ESPERIDIAO,01.06.071,272,GABRIEL ESPERIDIAO
8621,01.06.071_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.071,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
1967,01.06.071_MAUA,01.06.071,286,MAUA
2067,01.06.072_ANTONIO PEREIRA CAMPOS,01.06.072,287,ANTONIO PEREIRA CAMPOS
4208,01.06.072_GABRIEL ESPERIDIAO,01.06.072,272,GABRIEL ESPERIDIAO
8608,01.06.072_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.072,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
2066,01.06.072_PIONEIRO JOSE NASCIMENTO GIRALDES,01.06.072,288,PIONEIRO JOSE NASCIMENTO GIRALDES
10996,01.06.073_GUANABARA,01.06.073,274,GUANABARA
1679,01.06.073_PAULO GONCALVES REZENDE,01.06.073,290,PAULO GONCALVES REZENDE
8614,01.06.073_PIONEIRO JOSE NASCIMENTO GIRALDES,01.06.073,288,PIONEIRO JOSE NASCIMENTO GIRALDES
14163,01.06.074_CICERO PEREIRA ARAUJO,01.06.074,278,CICERO PEREIRA ARAUJO
3745,01.06.074_DOMINGOS SANCHES,01.06.074,275,DOMINGOS SANCHES
7544,01.06.074_GUANABARA,01.06.074,274,GUANABARA
4181,01.06.074_HILDA CAMARGO BOTELHO,01.06.074,277,HILDA CAMARGO BOTELHO
42492,01.06.075_CICERO PEREIRA ARAUJO,01.06.075,278,CICERO PEREIRA ARAUJO
22567,01.06.075_COSMO DAMIANI JACOVOZZI,01.06.075,342,COSMO DAMIANI JACOVOZZI
22552,01.06.075_DOMINGOS SANCHES,01.06.075,275,DOMINGOS SANCHES
22577,01.06.075_HILDA CAMARGO BOTELHO,01.06.075,277,HILDA CAMARGO BOTELHO
1611,01.06.076_CICERO PEREIRA ARAUJO,01.06.076,278,CICERO PEREIRA ARAUJO
16523,01.06.076_COSMO DAMIANI JACOVOZZI,01.06.076,342,COSMO DAMIANI JACOVOZZI
11725,01.06.076_DOMINGOS SANCHES,01.06.076,275,DOMINGOS SANCHES
48574,01.06.076_HILDA CAMARGO BOTELHO,01.06.076,277,HILDA CAMARGO BOTELHO
8770,01.06.076_RONALDO DIOGO DA SILVA AZEREDO,01.06.076,279,RONALDO DIOGO DA SILVA AZEREDO
22256,01.06.077_CICERO PEREIRA ARAUJO,01.06.077,278,CICERO PEREIRA ARAUJO
37419,01.06.077_DOMINGOS SANCHES,01.06.077,275,DOMINGOS SANCHES
22258,01.06.077_GUANABARA,01.06.077,274,GUANABARA
11705,01.06.077_RONALDO DIOGO DA SILVA AZEREDO,01.06.077,279,RONALDO DIOGO DA SILVA AZEREDO
14215,01.06.078_DOMINGOS SANCHES,01.06.078,275,DOMINGOS SANCHES
22400,01.06.078_GUANABARA,01.06.078,274,GUANABARA
11700,01.06.078_PIONEIRO OSVALDO RASMUSSEN,01.06.078,280,PIONEIRO OSVALDO RASMUSSEN
20096,01.06.078_RONALDO DIOGO DA SILVA AZEREDO,01.06.078,279,RONALDO DIOGO DA SILVA AZEREDO
11749,01.06.079_COSMO DAMIANI JACOVOZZI,01.06.079,342,COSMO DAMIANI JACOVOZZI
22607,01.06.079_DOMINGOS SANCHES,01.06.079,275,DOMINGOS SANCHES
958,01.06.079_PIONEIRO OSVALDO RASMUSSEN,01.06.079,280,PIONEIRO OSVALDO RASMUSSEN
8771,01.06.079_RONALDO DIOGO DA SILVA AZEREDO,01.06.079,279,RONALDO DIOGO DA SILVA AZEREDO
834,01.06.080_CLOVIS AVELAR DA SILVA,01.06.080,281,CLOVIS AVELAR DA SILVA
127,01.06.080_COSMO DAMIANI JACOVOZZI,01.06.080,342,COSMO DAMIANI JACOVOZZI
20115,01.06.080_DOMINGOS SANCHES,01.06.080,275,DOMINGOS SANCHES
1636,01.06.080_PIONEIRO OSVALDO RASMUSSEN,01.06.080,280,PIONEIRO OSVALDO RASMUSSEN
14201,01.06.081_CLOVIS AVELAR DA SILVA,01.06.081,281,CLOVIS AVELAR DA SILVA
21135,01.06.081_DOMINGOS SANCHES,01.06.081,275,DOMINGOS SANCHES
16476,01.06.081_GUANABARA,01.06.081,274,GUANABARA
380,01.06.081_PIONEIRO OSVALDO RASMUSSEN,01.06.081,280,PIONEIRO OSVALDO RASMUSSEN
11684,01.06.082_ANTONIO NOVAES FILHO,01.06.082,282,ANTONIO NOVAES FILHO
11682,01.06.082_CLOVIS AVELAR DA SILVA,01.06.082,281,CLOVIS AVELAR DA SILVA
11698,01.06.082_DOMINGOS SANCHES,01.06.082,275,DOMINGOS SANCHES
11694,01.06.082_GUANABARA,01.06.082,274,GUANABARA
11732,01.06.083_ANTONIO NOVAES FILHO,01.06.083,282,ANTONIO NOVAES FILHO
11737,01.06.083_CLOVIS AVELAR DA SILVA,01.06.083,281,CLOVIS AVELAR DA SILVA
42534,01.06.083_COSMO DAMIANI JACOVOZZI,01.06.083,342,COSMO DAMIANI JACOVOZZI
16545,01.06.083_DOMINGOS SANCHES,01.06.083,275,DOMINGOS SANCHES
8742,01.06.084_ANTONIO NOVAES FILHO,01.06.084,282,ANTONIO NOVAES FILHO
16503,01.06.084_CAPITAO GERALDO PERSILVA,01.06.084,283,CAPITAO GERALDO PERSILVA
22565,01.06.084_COSMO DAMIANI JACOVOZZI,01.06.084,342,COSMO DAMIANI JACOVOZZI
22560,01.06.084_DOMINGOS SANCHES,01.06.084,275,DOMINGOS SANCHES
61,01.06.085_ANTONIO NOVAES FILHO,01.06.085,282,ANTONIO NOVAES FILHO
20853,01.06.085_CAPITAO GERALDO PERSILVA,01.06.085,283,CAPITAO GERALDO PERSILVA
22291,01.06.085_DOMINGOS SANCHES,01.06.085,275,DOMINGOS SANCHES
22750,01.06.085_GUANABARA,01.06.085,274,GUANABARA
8707,01.06.086_CAPITAO GERALDO PERSILVA,01.06.086,283,CAPITAO GERALDO PERSILVA
22247,01.06.086_DOMINGOS SANCHES,01.06.086,275,DOMINGOS SANCHES
3797,01.06.086_GUANABARA,01.06.086,274,GUANABARA
11688,01.06.086_JOAO MIGUEL DE SOUZA CRUZ,01.06.086,284,JOAO MIGUEL DE SOUZA CRUZ
11713,01.06.087_CAPITAO GERALDO PERSILVA,01.06.087,283,CAPITAO GERALDO PERSILVA
48378,01.06.087_DOMINGOS SANCHES,01.06.087,275,DOMINGOS SANCHES
22412,01.06.087_JOAO MIGUEL DE SOUZA CRUZ,01.06.087,284,JOAO MIGUEL DE SOUZA CRUZ
1640,01.06.088_COSMO DAMIANI JACOVOZZI,01.06.088,342,COSMO DAMIANI JACOVOZZI
169,01.06.088_DOMINGOS SANCHES,01.06.088,275,DOMINGOS SANCHES
11745,01.06.088_JOAO MIGUEL DE SOUZA CRUZ,01.06.088,284,JOAO MIGUEL DE SOUZA CRUZ
20120,01.06.088_PIONEIRO JOAQUIM QUINTINO DA SILVA,01.06.088,285,PIONEIRO JOAQUIM QUINTINO DA SILVA
8724,01.06.089_DOMINGOS SANCHES,01.06.089,275,DOMINGOS SANCHES
11712,01.06.089_GUANABARA,01.06.089,274,GUANABARA
22268,01.06.089_JOAO MIGUEL DE SOUZA CRUZ,01.06.089,284,JOAO MIGUEL DE SOUZA CRUZ
8737,01.06.089_PIONEIRO JOAQUIM QUINTINO DA SILVA,01.06.089,285,PIONEIRO JOAQUIM QUINTINO DA SILVA
8746,01.06.090_DOMINGOS SANCHES,01.06.090,275,DOMINGOS SANCHES
42474,01.06.090_GUANABARA,01.06.090,274,GUANABARA
11720,01.06.090_MAUA,01.06.090,286,MAUA
14216,01.06.090_PIONEIRO JOAQUIM QUINTINO DA SILVA,01.06.090,285,PIONEIRO JOAQUIM QUINTINO DA SILVA
22963,01.06.091_COSMO DAMIANI JACOVOZZI,01.06.091,342,COSMO DAMIANI JACOVOZZI
1108,01.06.091_MAUA,01.06.091,286,MAUA
11760,01.06.091_PIONEIRO JOAQUIM QUINTINO DA SILVA,01.06.091,285,PIONEIRO JOAQUIM QUINTINO DA SILVA
50597,01.06.092_DOMINGOS SANCHES,01.06.092,275,DOMINGOS SANCHES
11750,01.06.093_ANTONIO PEREIRA CAMPOS,01.06.093,287,ANTONIO PEREIRA CAMPOS
20632,01.06.093_COSMO DAMIANI JACOVOZZI,01.06.093,342,COSMO DAMIANI JACOVOZZI
11766,01.06.093_DOMINGOS SANCHES,01.06.093,275,DOMINGOS SANCHES
11751,01.06.093_MAUA,01.06.093,286,MAUA
11673,01.06.094_ANTONIO PEREIRA CAMPOS,01.06.094,287,ANTONIO PEREIRA CAMPOS
11669,01.06.094_DOMINGOS SANCHES,01.06.094,275,DOMINGOS SANCHES
11675,01.06.094_MAUA,01.06.094,286,MAUA
3792,01.06.095_ANTONIO PEREIRA CAMPOS,01.06.095,287,ANTONIO PEREIRA CAMPOS
3793,01.06.095_DOMINGOS SANCHES,01.06.095,275,DOMINGOS SANCHES
11708,01.06.095_GUANABARA,01.06.095,274,GUANABARA
11668,01.06.095_PIONEIRO JOSE NASCIMENTO GIRALDES,01.06.095,288,PIONEIRO JOSE NASCIMENTO GIRALDES
11764,01.06.096_ANTONIO PEREIRA CAMPOS,01.06.096,287,ANTONIO PEREIRA CAMPOS
16584,01.06.096_COSMO DAMIANI JACOVOZZI,01.06.096,342,COSMO DAMIANI JACOVOZZI
3799,01.06.096_DOMINGOS SANCHES,01.06.096,275,DOMINGOS SANCHES
11756,01.06.096_PIONEIRO JOSE NASCIMENTO GIRALDES,01.06.096,288,PIONEIRO JOSE NASCIMENTO GIRALDES
11663,01.06.097_CELSO LUIZ PEREIRA,01.06.097,289,CELSO LUIZ PEREIRA
37379,01.06.097_COSMO DAMIANI JACOVOZZI,01.06.097,342,COSMO DAMIANI JACOVOZZI
21846,01.06.097_DOMINGOS SANCHES,01.06.097,275,DOMINGOS SANCHES
11660,01.06.097_PIONEIRO JOSE NASCIMENTO GIRALDES,01.06.097,288,PIONEIRO JOSE NASCIMENTO GIRALDES
1876,01.06.098_CELSO LUIZ PEREIRA,01.06.098,289,CELSO LUIZ PEREIRA
3744,01.06.098_DOMINGOS SANCHES,01.06.098,275,DOMINGOS SANCHES
27647,01.06.098_GUANABARA,01.06.098,274,GUANABARA
3651,01.06.098_PIONEIRO JOSE NASCIMENTO GIRALDES,01.06.098,288,PIONEIRO JOSE NASCIMENTO GIRALDES
21729,01.06.099_CELSO LUIZ PEREIRA,01.06.099,289,CELSO LUIZ PEREIRA
21697,01.06.099_DOMINGOS SANCHES,01.06.099,275,DOMINGOS SANCHES
5034,01.06.099_GUANABARA,01.06.099,274,GUANABARA
2180,01.06.099_PAULO GONCALVES REZENDE,01.06.099,290,PAULO GONCALVES REZENDE
20627,01.06.100_CELSO LUIZ PEREIRA,01.06.100,289,CELSO LUIZ PEREIRA
21825,01.06.100_COSMO DAMIANI JACOVOZZI,01.06.100,342,COSMO DAMIANI JACOVOZZI
21979,01.06.100_DOMINGOS SANCHES,01.06.100,275,DOMINGOS SANCHES
14189,01.06.100_PAULO GONCALVES REZENDE,01.06.100,290,PAULO GONCALVES REZENDE
47819,01.06.101_COSMO DAMIANI JACOVOZZI,01.06.101,342,COSMO DAMIANI JACOVOZZI
37382,01.06.101_DOMINGOS SANCHES,01.06.101,275,DOMINGOS SANCHES
20104,01.06.101_PAULO GONCALVES REZENDE,01.06.101,290,PAULO GONCALVES REZENDE
11656,01.06.101_SEVERINO GOUVEIA BOTELHO,01.06.101,291,SEVERINO GOUVEIA BOTELHO
14928,01.06.102_DOMINGOS SANCHES,01.06.102,275,DOMINGOS SANCHES
14940,01.06.102_GUANABARA,01.06.102,274,GUANABARA
2175,01.06.102_PAULO GONCALVES REZENDE,01.06.102,290,PAULO GONCALVES REZENDE
2803,01.06.102_SEVERINO GOUVEIA BOTELHO,01.06.102,291,SEVERINO GOUVEIA BOTELHO
3435,01.06.103_DOMINGOS SANCHES,01.06.103,275,DOMINGOS SANCHES
15058,01.06.103_GUANABARA,01.06.103,274,GUANABARA
11565,01.06.103_SANTA TEREZA DE AVILA,01.06.103,292,SANTA TEREZA DE AVILA
8720,01.06.103_SEVERINO GOUVEIA BOTELHO,01.06.103,291,SEVERINO GOUVEIA BOTELHO
21804,01.06.104_COSMO DAMIANI JACOVOZZI,01.06.104,342,COSMO DAMIANI JACOVOZZI
14180,01.06.104_DOMINGOS SANCHES,01.06.104,275,DOMINGOS SANCHES
21838,01.06.104_SANTA TEREZA DE AVILA,01.06.104,292,SANTA TEREZA DE AVILA
11654,01.06.104_SEVERINO GOUVEIA BOTELHO,01.06.104,291,SEVERINO GOUVEIA BOTELHO
11650,01.06.105_COSMO DAMIANI JACOVOZZI,01.06.105,342,COSMO DAMIANI JACOVOZZI
21876,01.06.105_DOMINGOS SANCHES,01.06.105,275,DOMINGOS SANCHES
47809,01.06.105_PIONEIRO JOSE NASCIMENTO GIRALDES,01.06.105,288,PIONEIRO JOSE NASCIMENTO GIRALDES
3784,01.06.105_ROSA MARIA DOS SANTOS,01.06.105,293,ROSA MARIA DOS SANTOS
707,01.06.105_SANTA TEREZA DE AVILA,01.06.105,292,SANTA TEREZA DE AVILA
24662,01.06.106_DOMINGOS SANCHES,01.06.106,275,DOMINGOS SANCHES
21669,01.06.107_DOMINGOS SANCHES,01.06.107,275,DOMINGOS SANCHES
29434,01.06.107_GUANABARA,01.06.107,274,GUANABARA
3749,01.06.107_JOAO FERREIRA DA COSTA,01.06.107,294,JOAO FERREIRA DA COSTA
3747,01.06.107_ROSA MARIA DOS SANTOS,01.06.107,293,ROSA MARIA DOS SANTOS
11639,01.06.108_COSMO DAMIANI JACOVOZZI,01.06.108,342,COSMO DAMIANI JACOVOZZI
21788,01.06.108_DOMINGOS SANCHES,01.06.108,275,DOMINGOS SANCHES
11638,01.06.108_JOAO FERREIRA DA COSTA,01.06.108,294,JOAO FERREIRA DA COSTA
11642,01.06.108_ROSA MARIA DOS SANTOS,01.06.108,293,ROSA MARIA DOS SANTOS
21774,01.06.109_COSMO DAMIANI JACOVOZZI,01.06.109,342,COSMO DAMIANI JACOVOZZI
37352,01.06.109_DOMINGOS SANCHES,01.06.109,275,DOMINGOS SANCHES
21773,01.06.109_JOAO FERREIRA DA COSTA,01.06.109,294,JOAO FERREIRA DA COSTA
1173,01.06.109_PEDRO MIGUEL DA SILVA,01.06.109,295,PEDRO MIGUEL DA SILVA
24628,01.06.110_DOMINGOS SANCHES,01.06.110,275,DOMINGOS SANCHES
2853,01.06.110_GUANABARA,01.06.110,274,GUANABARA
2859,01.06.110_JOAO FERREIRA DA COSTA,01.06.110,294,JOAO FERREIRA DA COSTA
3753,01.06.110_PEDRO MIGUEL DA SILVA,01.06.110,295,PEDRO MIGUEL DA SILVA
2454,01.06.111_ARLINDO FRANCEZ,01.06.111,296,ARLINDO FRANCEZ
15059,01.06.111_DOMINGOS SANCHES,01.06.111,275,DOMINGOS SANCHES
2177,01.06.111_GUANABARA,01.06.111,274,GUANABARA
2991,01.06.111_PEDRO MIGUEL DA SILVA,01.06.111,295,PEDRO MIGUEL DA SILVA
687,01.06.112_ARLINDO FRANCEZ,01.06.112,296,ARLINDO FRANCEZ
15267,01.06.112_COSMO DAMIANI JACOVOZZI,01.06.112,342,COSMO DAMIANI JACOVOZZI
29438,01.06.112_DOMINGOS SANCHES,01.06.112,275,DOMINGOS SANCHES
15178,01.06.112_PEDRO MIGUEL DA SILVA,01.06.112,295,PEDRO MIGUEL DA SILVA
5115,01.06.113_ARLINDO FRANCEZ,01.06.113,296,ARLINDO FRANCEZ
5029,01.06.113_COSMO DAMIANI JACOVOZZI,01.06.113,342,COSMO DAMIANI JACOVOZZI
1407,01.06.113_DOMINGOS SANCHES,01.06.113,275,DOMINGOS SANCHES
118,01.06.113_JOAO PEREIRA,01.06.113,297,JOAO PEREIRA
3246,01.06.114_ARLINDO FRANCEZ,01.06.114,296,ARLINDO FRANCEZ
23091,01.06.114_DOMINGOS SANCHES,01.06.114,275,DOMINGOS SANCHES
15247,01.06.114_GUANABARA,01.06.114,274,GUANABARA
14911,01.06.114_JOAO PEREIRA,01.06.114,297,JOAO PEREIRA
21628,01.06.115_DOMINGOS SANCHES,01.06.115,275,DOMINGOS SANCHES
3217,01.06.115_EMILIA DO PRADO SILVA,01.06.115,348,EMILIA DO PRADO SILVA
15265,01.06.115_GUANABARA,01.06.115,274,GUANABARA
2182,01.06.115_JOAO PEREIRA,01.06.115,297,JOAO PEREIRA
2174,01.06.116_COSMO DAMIANI JACOVOZZI,01.06.116,342,COSMO DAMIANI JACOVOZZI
37288,01.06.116_DOMINGOS SANCHES,01.06.116,275,DOMINGOS SANCHES
3826,01.06.116_EMILIA DO PRADO SILVA,01.06.116,348,EMILIA DO PRADO SILVA
2176,01.06.116_JOAO PEREIRA,01.06.116,297,JOAO PEREIRA
15251,01.06.117_COSMO DAMIANI JACOVOZZI,01.06.117,342,COSMO DAMIANI JACOVOZZI
15219,01.06.117_DOMINGOS SANCHES,01.06.117,275,DOMINGOS SANCHES
1120,01.06.117_EMILIA DO PRADO SILVA,01.06.117,348,EMILIA DO PRADO SILVA
14901,01.06.117_ROQUE AYRES DE OLIVEIRA,01.06.117,349,ROQUE AYRES DE OLIVEIRA
3743,01.06.118_DOMINGOS SANCHES,01.06.118,275,DOMINGOS SANCHES
2179,01.06.118_EMILIA DO PRADO SILVA,01.06.118,348,EMILIA DO PRADO SILVA
15146,01.06.118_GUANABARA,01.06.118,274,GUANABARA
21629,01.06.118_ROQUE AYRES DE OLIVEIRA,01.06.118,349,ROQUE AYRES DE OLIVEIRA
1331,01.06.119_GABRIEL ESPERIDIAO,01.06.119,272,GABRIEL ESPERIDIAO
1618,01.06.120_GABRIEL ESPERIDIAO,01.06.120,272,GABRIEL ESPERIDIAO
1142,01.06.120_GUANABARA,01.06.120,274,GUANABARA
1133,01.06.120_PAULO GONCALVES REZENDE,01.06.120,290,PAULO GONCALVES REZENDE
2520,01.06.120_PEDRO MIGUEL DA SILVA,01.06.120,295,PEDRO MIGUEL DA SILVA
1073,01.06.121_GABRIEL ESPERIDIAO,01.06.121,272,GABRIEL ESPERIDIAO
15309,01.06.121_GUANABARA,01.06.121,274,GUANABARA
15312,01.06.121_PEDRO MIGUEL DA SILVA,01.06.121,295,PEDRO MIGUEL DA SILVA
25646,01.06.123_HILDA CAMARGO BOTELHO,01.06.123,277,HILDA CAMARGO BOTELHO
9800,01.06.124_BURITI,01.06.124,823,BURITI
1384,01.06.124_COSMO DAMIANI JACOVOZZI,01.06.124,342,COSMO DAMIANI JACOVOZZI
722,01.06.124_GUARITA,01.06.124,826,GUARITA
3960,01.06.124_INGA,01.06.124,827,INGA
10021,01.06.124_ITAUBA,01.06.124,822,ITAUBA
2250,01.06.124_JACARANDA - COND RES GREEN PARK,01.06.124,825,JACARANDA - COND RES GREEN PARK
3958,01.06.124_MOGNO,01.06.124,824,MOGNO
3959,01.06.124_PAU BRASIL,01.06.124,821,PAU BRASIL
9013,01.06.124_PRES TANCREDO NEVES,01.06.124,64,PRES TANCREDO NEVES
1097,01.06.125_ARMINDO BERTOLINO DA SILVA,01.06.125,343,ARMINDO BERTOLINO DA SILVA
24626,01.06.125_COSMO DAMIANI JACOVOZZI,01.06.125,342,COSMO DAMIANI JACOVOZZI
1413,01.06.125_JOAO FERMIANO DA SILVA,01.06.125,344,JOAO FERMIANO DA SILVA
21767,01.06.126_ARMINDO BERTOLINO DA SILVA,01.06.126,343,ARMINDO BERTOLINO DA SILVA
24663,01.06.126_COSMO DAMIANI JACOVOZZI,01.06.126,342,COSMO DAMIANI JACOVOZZI
8768,01.06.126_JOAO FERMIANO DA SILVA,01.06.126,344,JOAO FERMIANO DA SILVA
14160,01.06.126_PASSAGEM 3,01.06.126,345,PASSAGEM 3
343,01.06.127_COSMO DAMIANI JACOVOZZI,01.06.127,342,COSMO DAMIANI JACOVOZZI
1261,01.06.127_JÚLIO SIMONETTI,01.06.127,347,JÚLIO SIMONETTI
674,01.06.127_PASSAGEM 3,01.06.127,345,PASSAGEM 3
1266,01.06.127_PASSAGEM 4,01.06.127,346,PASSAGEM 4
4990,01.06.128_COSMO DAMIANI JACOVOZZI,01.06.128,342,COSMO DAMIANI JACOVOZZI
1317,01.06.128_JÚLIO SIMONETTI,01.06.128,347,JÚLIO SIMONETTI
1098,01.06.128_LUIZ DIOGO FERRAZ,01.06.128,767,LUIZ DIOGO FERRAZ
2489,01.06.128_PASSAGEM 9,01.06.128,484,PASSAGEM 9
28267,01.06.129_COSMO DAMIANI JACOVOZZI,01.06.129,342,COSMO DAMIANI JACOVOZZI
2620,01.06.129_PASSAGEM 10,01.06.129,485,PASSAGEM 10
1717,01.06.129_PASSAGEM 9,01.06.129,484,PASSAGEM 9
114,01.06.130_LUIZ DIOGO FERRAZ,01.06.130,767,LUIZ DIOGO FERRAZ
117,01.06.130_PASSAGEM 10,01.06.130,485,PASSAGEM 10
121,01.06.130_PASSAGEM 11,01.06.130,486,PASSAGEM 11
25726,01.06.131_GABRIEL ESPERIDIAO,01.06.131,272,GABRIEL ESPERIDIAO
8908,01.06.132_LUIZ SPIGOLON,01.06.132,118,LUIZ SPIGOLON
8906,01.06.132_PRES TANCREDO NEVES,01.06.132,64,PRES TANCREDO NEVES
2352,01.06.132_SALVADOR GONCALVES PADILHA,01.06.132,263,SALVADOR GONCALVES PADILHA
18096,01.06.133_LUIZ SPIGOLON,01.06.133,118,LUIZ SPIGOLON
18098,01.06.133_PRES TANCREDO NEVES,01.06.133,64,PRES TANCREDO NEVES
1201,01.06.133_SALVADOR GONCALVES PADILHA,01.06.133,263,SALVADOR GONCALVES PADILHA
1192,01.06.134_ANTONIO NOVAES FILHO,01.06.134,282,ANTONIO NOVAES FILHO
12109,01.06.134_CAPITAO GERALDO PERSILVA,01.06.134,283,CAPITAO GERALDO PERSILVA
30446,01.06.134_DARCI GERALDO CAVAZIN,01.06.134,671,DARCI GERALDO CAVAZIN
1680,01.06.134_GUANABARA,01.06.134,274,GUANABARA
4713,01.06.135_CAPITAO GERALDO PERSILVA,01.06.135,283,CAPITAO GERALDO PERSILVA
1676,01.06.135_DARCI GERALDO CAVAZIN,01.06.135,671,DARCI GERALDO CAVAZIN
10964,01.06.135_GUANABARA,01.06.135,274,GUANABARA
12085,01.06.135_JOAO MIGUEL DE SOUZA CRUZ,01.06.135,284,JOAO MIGUEL DE SOUZA CRUZ
15921,01.06.136_ANTONIO NOVAES FILHO,01.06.136,282,ANTONIO NOVAES FILHO
1677,01.06.136_DARCI GERALDO CAVAZIN,01.06.136,671,DARCI GERALDO CAVAZIN
12038,01.06.136_JOSÉ ALVES DOS SANTOS (JOSÉ RICO),01.06.136,273,JOSÉ ALVES DOS SANTOS (JOSÉ RICO)
25146,01.06.137_ALCIDES PARIZOTO,01.06.137,709,ALCIDES PARIZOTO
351,01.06.137_JUVENAL SENNA DE ARAUJO,01.06.137,704,JUVENAL SENNA DE ARAUJO
